
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.4458, Train Acc: 0.9750, Test Loss: 0.3515, Test Acc: 1.0000, Epoch time: 22.709171 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.3674, Train Acc: 0.9875, Test Loss: 0.2956, Test Acc: 1.0000, Epoch time: 24.496339 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.3051, Train Acc: 0.9875, Test Loss: 0.2472, Test Acc: 1.0000, Epoch time: 23.050359 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.2554, Train Acc: 1.0000, Test Loss: 0.2091, Test Acc: 1.0000, Epoch time: 24.322959 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.2141, Train Acc: 1.0000, Test Loss: 0.1778, Test Acc: 1.0000, Epoch time: 23.525171 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.1804, Train Acc: 1.0000, Test Loss: 0.1522, Test Acc: 1.0000, Epoch time: 23.601408 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.1528, Train Acc: 1.0000, Test Loss: 0.1315, Test Acc: 1.0000, Epoch time: 24.396176 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.1299, Train Acc: 1.0000, Test Loss: 0.1142, Test Acc: 1.0000, Epoch time: 24.302601 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1118, Train Acc: 1.0000, Test Loss: 0.0996, Test Acc: 1.0000, Epoch time: 23.624920 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.0966, Train Acc: 1.0000, Test Loss: 0.0880, Test Acc: 1.0000, Epoch time: 23.819381 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.0841, Train Acc: 1.0000, Test Loss: 0.0782, Test Acc: 1.0000, Epoch time: 26.648933 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.0740, Train Acc: 1.0000, Test Loss: 0.0697, Test Acc: 1.0000, Epoch time: 26.357595 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0649, Train Acc: 1.0000, Test Loss: 0.0626, Test Acc: 1.0000, Epoch time: 23.831537 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0581, Train Acc: 1.0000, Test Loss: 0.0570, Test Acc: 1.0000, Epoch time: 24.030610 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0521, Train Acc: 1.0000, Test Loss: 0.0516, Test Acc: 1.0000, Epoch time: 24.121342 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0466, Train Acc: 1.0000, Test Loss: 0.0476, Test Acc: 1.0000, Epoch time: 24.051619 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0422, Train Acc: 1.0000, Test Loss: 0.0435, Test Acc: 1.0000, Epoch time: 24.845018 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0383, Train Acc: 1.0000, Test Loss: 0.0413, Test Acc: 1.0000, Epoch time: 23.984041 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0351, Train Acc: 1.0000, Test Loss: 0.0370, Test Acc: 1.0000, Epoch time: 23.859496 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0326, Train Acc: 1.0000, Test Loss: 0.0357, Test Acc: 1.0000, Epoch time: 24.236371 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0299, Train Acc: 1.0000, Test Loss: 0.0334, Test Acc: 1.0000, Epoch time: 24.281085 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0278, Train Acc: 1.0000, Test Loss: 0.0311, Test Acc: 1.0000, Epoch time: 24.161000 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0258, Train Acc: 1.0000, Test Loss: 0.0296, Test Acc: 1.0000, Epoch time: 24.723307 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0241, Train Acc: 1.0000, Test Loss: 0.0282, Test Acc: 1.0000, Epoch time: 23.982985 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0225, Train Acc: 1.0000, Test Loss: 0.0261, Test Acc: 1.0000, Epoch time: 24.291604 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0208, Train Acc: 1.0000, Test Loss: 0.0251, Test Acc: 1.0000, Epoch time: 24.162076 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0201, Train Acc: 1.0000, Test Loss: 0.0242, Test Acc: 1.0000, Epoch time: 24.113963 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0194, Train Acc: 1.0000, Test Loss: 0.0228, Test Acc: 1.0000, Epoch time: 24.297620 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0182, Train Acc: 1.0000, Test Loss: 0.0222, Test Acc: 1.0000, Epoch time: 23.979675 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0176, Train Acc: 1.0000, Test Loss: 0.0212, Test Acc: 1.0000, Epoch time: 24.692447 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0165, Train Acc: 1.0000, Test Loss: 0.0210, Test Acc: 1.0000, Epoch time: 24.172655 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0164, Train Acc: 1.0000, Test Loss: 0.0200, Test Acc: 1.0000, Epoch time: 23.929037 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0153, Train Acc: 1.0000, Test Loss: 0.0191, Test Acc: 1.0000, Epoch time: 24.090738 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0148, Train Acc: 1.0000, Test Loss: 0.0187, Test Acc: 1.0000, Epoch time: 24.246989 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0138, Train Acc: 1.0000, Test Loss: 0.0178, Test Acc: 1.0000, Epoch time: 24.015701 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.0135, Train Acc: 1.0000, Test Loss: 0.0178, Test Acc: 1.0000, Epoch time: 24.431751 seconds
