
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6062, Train Acc: 0.7875, Test Loss: 0.5322, Test Acc: 0.8000, Epoch time: 22.394992 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.5138, Train Acc: 0.8500, Test Loss: 0.4504, Test Acc: 0.8500, Epoch time: 24.380853 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.4339, Train Acc: 0.9125, Test Loss: 0.3823, Test Acc: 0.9500, Epoch time: 22.876577 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.3682, Train Acc: 0.9500, Test Loss: 0.3241, Test Acc: 0.9700, Epoch time: 24.140758 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3125, Train Acc: 0.9875, Test Loss: 0.2741, Test Acc: 0.9900, Epoch time: 23.106410 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.2659, Train Acc: 0.9875, Test Loss: 0.2330, Test Acc: 1.0000, Epoch time: 23.190052 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2253, Train Acc: 1.0000, Test Loss: 0.1989, Test Acc: 1.0000, Epoch time: 24.162482 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.1925, Train Acc: 1.0000, Test Loss: 0.1704, Test Acc: 1.0000, Epoch time: 24.186367 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1656, Train Acc: 1.0000, Test Loss: 0.1474, Test Acc: 1.0000, Epoch time: 23.414089 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1443, Train Acc: 1.0000, Test Loss: 0.1277, Test Acc: 1.0000, Epoch time: 23.817711 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1249, Train Acc: 1.0000, Test Loss: 0.1122, Test Acc: 1.0000, Epoch time: 25.922242 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1095, Train Acc: 1.0000, Test Loss: 0.0987, Test Acc: 1.0000, Epoch time: 26.972853 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0964, Train Acc: 1.0000, Test Loss: 0.0878, Test Acc: 1.0000, Epoch time: 23.906035 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0849, Train Acc: 1.0000, Test Loss: 0.0781, Test Acc: 1.0000, Epoch time: 23.605818 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0761, Train Acc: 1.0000, Test Loss: 0.0700, Test Acc: 1.0000, Epoch time: 24.065769 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0687, Train Acc: 1.0000, Test Loss: 0.0634, Test Acc: 1.0000, Epoch time: 23.769755 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0628, Train Acc: 1.0000, Test Loss: 0.0586, Test Acc: 1.0000, Epoch time: 24.737694 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0570, Train Acc: 1.0000, Test Loss: 0.0539, Test Acc: 1.0000, Epoch time: 24.169140 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0508, Train Acc: 1.0000, Test Loss: 0.0477, Test Acc: 1.0000, Epoch time: 23.752885 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0464, Train Acc: 1.0000, Test Loss: 0.0458, Test Acc: 1.0000, Epoch time: 24.376120 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0430, Train Acc: 1.0000, Test Loss: 0.0416, Test Acc: 1.0000, Epoch time: 23.972497 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0405, Train Acc: 1.0000, Test Loss: 0.0397, Test Acc: 1.0000, Epoch time: 24.293237 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0378, Train Acc: 1.0000, Test Loss: 0.0363, Test Acc: 1.0000, Epoch time: 24.293116 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0349, Train Acc: 1.0000, Test Loss: 0.0343, Test Acc: 1.0000, Epoch time: 23.796560 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0326, Train Acc: 1.0000, Test Loss: 0.0327, Test Acc: 1.0000, Epoch time: 23.924883 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0304, Train Acc: 1.0000, Test Loss: 0.0317, Test Acc: 1.0000, Epoch time: 24.309616 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0288, Train Acc: 1.0000, Test Loss: 0.0292, Test Acc: 1.0000, Epoch time: 24.007156 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0278, Train Acc: 1.0000, Test Loss: 0.0281, Test Acc: 1.0000, Epoch time: 24.197127 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0260, Train Acc: 1.0000, Test Loss: 0.0273, Test Acc: 1.0000, Epoch time: 23.921263 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0245, Train Acc: 1.0000, Test Loss: 0.0258, Test Acc: 1.0000, Epoch time: 25.731003 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0232, Train Acc: 1.0000, Test Loss: 0.0247, Test Acc: 1.0000, Epoch time: 24.010009 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0233, Train Acc: 1.0000, Test Loss: 0.0235, Test Acc: 1.0000, Epoch time: 24.134601 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0214, Train Acc: 1.0000, Test Loss: 0.0225, Test Acc: 1.0000, Epoch time: 23.930784 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0208, Train Acc: 1.0000, Test Loss: 0.0223, Test Acc: 1.0000, Epoch time: 23.646992 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0199, Train Acc: 1.0000, Test Loss: 0.0217, Test Acc: 1.0000, Epoch time: 24.005474 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.0196, Train Acc: 1.0000, Test Loss: 0.0207, Test Acc: 1.0000, Epoch time: 24.016753 seconds
Train Size: 80, Epoch: 37/100, Train Loss: 0.0184, Train Acc: 1.0000, Test Loss: 0.0198, Test Acc: 1.0000, Epoch time: 23.904905 seconds
Train Size: 80, Epoch: 38/100, Train Loss: 0.0178, Train Acc: 1.0000, Test Loss: 0.0199, Test Acc: 1.0000, Epoch time: 24.074760 seconds
Train Size: 80, Epoch: 39/100, Train Loss: 0.0170, Train Acc: 1.0000, Test Loss: 0.0184, Test Acc: 1.0000, Epoch time: 24.131857 seconds
Train Size: 80, Epoch: 40/100, Train Loss: 0.0162, Train Acc: 1.0000, Test Loss: 0.0183, Test Acc: 1.0000, Epoch time: 24.429415 seconds
Train Size: 80, Epoch: 41/100, Train Loss: 0.0161, Train Acc: 1.0000, Test Loss: 0.0182, Test Acc: 1.0000, Epoch time: 24.267465 seconds
Train Size: 80, Epoch: 42/100, Train Loss: 0.0158, Train Acc: 1.0000, Test Loss: 0.0179, Test Acc: 1.0000, Epoch time: 23.705687 seconds
Train Size: 80, Epoch: 43/100, Train Loss: 0.0155, Train Acc: 1.0000, Test Loss: 0.0171, Test Acc: 1.0000, Epoch time: 24.142292 seconds
Train Size: 80, Epoch: 44/100, Train Loss: 0.0147, Train Acc: 1.0000, Test Loss: 0.0167, Test Acc: 1.0000, Epoch time: 23.979907 seconds
Train Size: 80, Epoch: 45/100, Train Loss: 0.0148, Train Acc: 1.0000, Test Loss: 0.0157, Test Acc: 1.0000, Epoch time: 24.157845 seconds
Train Size: 80, Epoch: 46/100, Train Loss: 0.0147, Train Acc: 1.0000, Test Loss: 0.0161, Test Acc: 1.0000, Epoch time: 24.043020 seconds
Train Size: 80, Epoch: 47/100, Train Loss: 0.0140, Train Acc: 1.0000, Test Loss: 0.0159, Test Acc: 1.0000, Epoch time: 23.761241 seconds
Train Size: 80, Epoch: 48/100, Train Loss: 0.0128, Train Acc: 1.0000, Test Loss: 0.0153, Test Acc: 1.0000, Epoch time: 24.051299 seconds
Train Size: 80, Epoch: 49/100, Train Loss: 0.0131, Train Acc: 1.0000, Test Loss: 0.0156, Test Acc: 1.0000, Epoch time: 24.193199 seconds
Train Size: 80, Epoch: 50/100, Train Loss: 0.0130, Train Acc: 1.0000, Test Loss: 0.0150, Test Acc: 1.0000, Epoch time: 23.880083 seconds
Train Size: 80, Epoch: 51/100, Train Loss: 0.0124, Train Acc: 1.0000, Test Loss: 0.0149, Test Acc: 1.0000, Epoch time: 24.086556 seconds
Train Size: 80, Epoch: 52/100, Train Loss: 0.0126, Train Acc: 1.0000, Test Loss: 0.0144, Test Acc: 1.0000, Epoch time: 23.955641 seconds
Train Size: 80, Epoch: 53/100, Train Loss: 0.0126, Train Acc: 1.0000, Test Loss: 0.0143, Test Acc: 1.0000, Epoch time: 24.162283 seconds
Train Size: 80, Epoch: 54/100, Train Loss: 0.0120, Train Acc: 1.0000, Test Loss: 0.0138, Test Acc: 1.0000, Epoch time: 24.772245 seconds
Train Size: 80, Epoch: 55/100, Train Loss: 0.0118, Train Acc: 1.0000, Test Loss: 0.0140, Test Acc: 1.0000, Epoch time: 24.611400 seconds
Train Size: 80, Epoch: 56/100, Train Loss: 0.0113, Train Acc: 1.0000, Test Loss: 0.0135, Test Acc: 1.0000, Epoch time: 24.077505 seconds
Train Size: 80, Epoch: 57/100, Train Loss: 0.0115, Train Acc: 1.0000, Test Loss: 0.0135, Test Acc: 1.0000, Epoch time: 24.284955 seconds
Train Size: 80, Epoch: 58/100, Train Loss: 0.0113, Train Acc: 1.0000, Test Loss: 0.0130, Test Acc: 1.0000, Epoch time: 24.104148 seconds
Train Size: 80, Epoch: 59/100, Train Loss: 0.0106, Train Acc: 1.0000, Test Loss: 0.0129, Test Acc: 1.0000, Epoch time: 26.122695 seconds
Train Size: 80, Epoch: 60/100, Train Loss: 0.0108, Train Acc: 1.0000, Test Loss: 0.0128, Test Acc: 1.0000, Epoch time: 24.714665 seconds
Train Size: 80, Epoch: 61/100, Train Loss: 0.0105, Train Acc: 1.0000, Test Loss: 0.0126, Test Acc: 1.0000, Epoch time: 24.701754 seconds
Train Size: 80, Epoch: 62/100, Train Loss: 0.0103, Train Acc: 1.0000, Test Loss: 0.0123, Test Acc: 1.0000, Epoch time: 28.910441 seconds
Train Size: 80, Epoch: 63/100, Train Loss: 0.0100, Train Acc: 1.0000, Test Loss: 0.0123, Test Acc: 1.0000, Epoch time: 25.886509 seconds
Train Size: 80, Epoch: 64/100, Train Loss: 0.0100, Train Acc: 1.0000, Test Loss: 0.0122, Test Acc: 1.0000, Epoch time: 25.774646 seconds
Train Size: 80, Epoch: 65/100, Train Loss: 0.0099, Train Acc: 1.0000, Test Loss: 0.0120, Test Acc: 1.0000, Epoch time: 24.317903 seconds
Train Size: 80, Epoch: 66/100, Train Loss: 0.0097, Train Acc: 1.0000, Test Loss: 0.0119, Test Acc: 1.0000, Epoch time: 27.808453 seconds
Train Size: 80, Epoch: 67/100, Train Loss: 0.0096, Train Acc: 1.0000, Test Loss: 0.0118, Test Acc: 1.0000, Epoch time: 25.525135 seconds
Train Size: 80, Epoch: 68/100, Train Loss: 0.0095, Train Acc: 1.0000, Test Loss: 0.0114, Test Acc: 1.0000, Epoch time: 26.344203 seconds
Train Size: 80, Epoch: 69/100, Train Loss: 0.0092, Train Acc: 1.0000, Test Loss: 0.0115, Test Acc: 1.0000, Epoch time: 27.244335 seconds
