
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.8139, Train Acc: 0.5250, Test Loss: 0.7342, Test Acc: 0.4900, Epoch time: 16.163151 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.7206, Train Acc: 0.5250, Test Loss: 0.6775, Test Acc: 0.6300, Epoch time: 16.160300 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6815, Train Acc: 0.6750, Test Loss: 0.6515, Test Acc: 0.5800, Epoch time: 17.030857 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.6661, Train Acc: 0.5000, Test Loss: 0.6272, Test Acc: 0.5500, Epoch time: 16.994635 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.6460, Train Acc: 0.4875, Test Loss: 0.5963, Test Acc: 0.6800, Epoch time: 17.031056 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.6145, Train Acc: 0.6375, Test Loss: 0.5627, Test Acc: 0.8700, Epoch time: 17.869403 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.5775, Train Acc: 0.8250, Test Loss: 0.5325, Test Acc: 0.9700, Epoch time: 17.763365 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.5425, Train Acc: 0.9500, Test Loss: 0.5086, Test Acc: 1.0000, Epoch time: 17.693486 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.5139, Train Acc: 0.9750, Test Loss: 0.4901, Test Acc: 0.9900, Epoch time: 17.261728 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.4915, Train Acc: 0.9750, Test Loss: 0.4728, Test Acc: 0.9500, Epoch time: 17.826626 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.4719, Train Acc: 0.9875, Test Loss: 0.4533, Test Acc: 0.9500, Epoch time: 17.272703 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.4517, Train Acc: 0.9875, Test Loss: 0.4302, Test Acc: 0.9700, Epoch time: 17.454683 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.4294, Train Acc: 0.9875, Test Loss: 0.4048, Test Acc: 0.9900, Epoch time: 17.490952 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.4058, Train Acc: 0.9875, Test Loss: 0.3794, Test Acc: 1.0000, Epoch time: 17.362218 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.3827, Train Acc: 1.0000, Test Loss: 0.3559, Test Acc: 1.0000, Epoch time: 17.794958 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.3618, Train Acc: 1.0000, Test Loss: 0.3353, Test Acc: 1.0000, Epoch time: 17.495873 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.3436, Train Acc: 1.0000, Test Loss: 0.3175, Test Acc: 1.0000, Epoch time: 18.420181 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.3277, Train Acc: 1.0000, Test Loss: 0.3016, Test Acc: 1.0000, Epoch time: 18.079681 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.3130, Train Acc: 0.9875, Test Loss: 0.2866, Test Acc: 1.0000, Epoch time: 18.214080 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.2985, Train Acc: 1.0000, Test Loss: 0.2721, Test Acc: 1.0000, Epoch time: 18.111282 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.2838, Train Acc: 1.0000, Test Loss: 0.2582, Test Acc: 1.0000, Epoch time: 18.251971 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.2692, Train Acc: 1.0000, Test Loss: 0.2452, Test Acc: 1.0000, Epoch time: 17.700403 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.2551, Train Acc: 1.0000, Test Loss: 0.2334, Test Acc: 1.0000, Epoch time: 17.496054 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.2421, Train Acc: 1.0000, Test Loss: 0.2229, Test Acc: 1.0000, Epoch time: 17.629711 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.2304, Train Acc: 1.0000, Test Loss: 0.2133, Test Acc: 1.0000, Epoch time: 17.489092 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.2198, Train Acc: 1.0000, Test Loss: 0.2042, Test Acc: 1.0000, Epoch time: 17.635018 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.2100, Train Acc: 1.0000, Test Loss: 0.1954, Test Acc: 1.0000, Epoch time: 17.499558 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.2007, Train Acc: 1.0000, Test Loss: 0.1865, Test Acc: 1.0000, Epoch time: 17.615897 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.1916, Train Acc: 1.0000, Test Loss: 0.1776, Test Acc: 1.0000, Epoch time: 17.642502 seconds
