
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6895, Train Acc: 0.5625, Test Loss: 0.6793, Test Acc: 0.4700, Epoch time: 16.488340 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6521, Train Acc: 0.6500, Test Loss: 0.6402, Test Acc: 0.7600, Epoch time: 16.402377 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6175, Train Acc: 0.8500, Test Loss: 0.6125, Test Acc: 0.7700, Epoch time: 17.039240 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.5796, Train Acc: 0.8500, Test Loss: 0.5904, Test Acc: 0.7600, Epoch time: 17.190243 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.5441, Train Acc: 0.8375, Test Loss: 0.5685, Test Acc: 0.7300, Epoch time: 17.706044 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.5119, Train Acc: 0.8250, Test Loss: 0.5420, Test Acc: 0.7900, Epoch time: 17.372907 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.4811, Train Acc: 0.8750, Test Loss: 0.5105, Test Acc: 0.8200, Epoch time: 17.258284 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.4506, Train Acc: 0.9500, Test Loss: 0.4769, Test Acc: 0.8900, Epoch time: 17.515976 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.4212, Train Acc: 0.9750, Test Loss: 0.4445, Test Acc: 0.9100, Epoch time: 17.349900 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.3937, Train Acc: 0.9875, Test Loss: 0.4153, Test Acc: 0.9600, Epoch time: 17.667708 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.3684, Train Acc: 0.9875, Test Loss: 0.3900, Test Acc: 0.9700, Epoch time: 17.546620 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.3445, Train Acc: 0.9875, Test Loss: 0.3682, Test Acc: 0.9700, Epoch time: 17.756648 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.3218, Train Acc: 0.9875, Test Loss: 0.3494, Test Acc: 0.9800, Epoch time: 17.720377 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.3002, Train Acc: 0.9875, Test Loss: 0.3330, Test Acc: 0.9800, Epoch time: 17.660873 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.2800, Train Acc: 0.9875, Test Loss: 0.3182, Test Acc: 0.9600, Epoch time: 17.868170 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.2614, Train Acc: 0.9875, Test Loss: 0.3040, Test Acc: 0.9600, Epoch time: 18.057785 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.2444, Train Acc: 0.9875, Test Loss: 0.2897, Test Acc: 0.9600, Epoch time: 17.951079 seconds
