
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6486, Train Acc: 0.5125, Test Loss: 0.5317, Test Acc: 0.8200, Epoch time: 10.526366 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.5414, Train Acc: 0.8375, Test Loss: 0.4507, Test Acc: 0.9200, Epoch time: 13.027309 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.4565, Train Acc: 0.9500, Test Loss: 0.3825, Test Acc: 0.9600, Epoch time: 11.732902 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.3861, Train Acc: 0.9750, Test Loss: 0.3232, Test Acc: 0.9700, Epoch time: 11.765651 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3254, Train Acc: 0.9875, Test Loss: 0.2718, Test Acc: 0.9800, Epoch time: 11.422642 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.2729, Train Acc: 0.9875, Test Loss: 0.2283, Test Acc: 0.9800, Epoch time: 11.629576 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2283, Train Acc: 0.9875, Test Loss: 0.1923, Test Acc: 0.9800, Epoch time: 11.462006 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.1913, Train Acc: 0.9875, Test Loss: 0.1630, Test Acc: 0.9900, Epoch time: 11.920188 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1611, Train Acc: 0.9875, Test Loss: 0.1390, Test Acc: 0.9900, Epoch time: 13.531437 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1364, Train Acc: 0.9875, Test Loss: 0.1191, Test Acc: 0.9900, Epoch time: 13.246262 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1162, Train Acc: 0.9875, Test Loss: 0.1024, Test Acc: 0.9900, Epoch time: 12.075331 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.0994, Train Acc: 0.9875, Test Loss: 0.0883, Test Acc: 0.9900, Epoch time: 11.883423 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0853, Train Acc: 0.9875, Test Loss: 0.0763, Test Acc: 0.9900, Epoch time: 13.177118 seconds
