
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.7044, Train Acc: 0.5375, Test Loss: 0.5878, Test Acc: 0.7400, Epoch time: 10.451960 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.5752, Train Acc: 0.7750, Test Loss: 0.4901, Test Acc: 0.9800, Epoch time: 13.004969 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.4842, Train Acc: 0.9625, Test Loss: 0.4213, Test Acc: 0.9900, Epoch time: 11.703135 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.4178, Train Acc: 0.9875, Test Loss: 0.3640, Test Acc: 0.9900, Epoch time: 11.816102 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3601, Train Acc: 1.0000, Test Loss: 0.3112, Test Acc: 1.0000, Epoch time: 11.426001 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.3060, Train Acc: 1.0000, Test Loss: 0.2632, Test Acc: 1.0000, Epoch time: 11.626890 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2568, Train Acc: 1.0000, Test Loss: 0.2217, Test Acc: 1.0000, Epoch time: 11.406087 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2145, Train Acc: 1.0000, Test Loss: 0.1873, Test Acc: 1.0000, Epoch time: 11.903944 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1799, Train Acc: 1.0000, Test Loss: 0.1595, Test Acc: 1.0000, Epoch time: 13.542998 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1523, Train Acc: 1.0000, Test Loss: 0.1371, Test Acc: 1.0000, Epoch time: 13.545378 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1303, Train Acc: 1.0000, Test Loss: 0.1188, Test Acc: 0.9900, Epoch time: 12.135435 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1124, Train Acc: 1.0000, Test Loss: 0.1035, Test Acc: 0.9900, Epoch time: 11.857038 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0974, Train Acc: 1.0000, Test Loss: 0.0905, Test Acc: 0.9900, Epoch time: 13.108958 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0845, Train Acc: 1.0000, Test Loss: 0.0793, Test Acc: 0.9900, Epoch time: 11.697701 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0734, Train Acc: 1.0000, Test Loss: 0.0696, Test Acc: 0.9900, Epoch time: 11.942228 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0637, Train Acc: 1.0000, Test Loss: 0.0614, Test Acc: 0.9900, Epoch time: 12.523063 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0554, Train Acc: 1.0000, Test Loss: 0.0543, Test Acc: 1.0000, Epoch time: 11.774683 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0483, Train Acc: 1.0000, Test Loss: 0.0483, Test Acc: 1.0000, Epoch time: 11.804853 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0423, Train Acc: 1.0000, Test Loss: 0.0433, Test Acc: 1.0000, Epoch time: 11.957468 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0372, Train Acc: 1.0000, Test Loss: 0.0390, Test Acc: 1.0000, Epoch time: 11.985597 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0330, Train Acc: 1.0000, Test Loss: 0.0354, Test Acc: 1.0000, Epoch time: 12.221916 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0294, Train Acc: 1.0000, Test Loss: 0.0324, Test Acc: 1.0000, Epoch time: 12.194539 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0264, Train Acc: 1.0000, Test Loss: 0.0298, Test Acc: 1.0000, Epoch time: 12.772051 seconds
