status,train_acc,train_cost,test_acc,test_cost,step
new,0.5375000238418579,0.6965943574905396,0.5099999904632568,0.6906283497810364,1
new,0.5375000238418579,0.6821099519729614,0.5099999904632568,0.6778808832168579,2
new,0.5,0.7237293720245361,0.49000000953674316,0.7071270942687988,1
new,0.5,0.6887619495391846,0.7099999785423279,0.6787565350532532,1
new,0.5,0.6945110559463501,0.44999998807907104,0.7078434824943542,1
new,0.5,0.6786829233169556,0.49000000953674316,0.6804394721984863,1
new,0.5,0.6654552221298218,0.5,0.6722463369369507,2
new,1.0,0.6524510383605957,0.5299999713897705,0.6644807457923889,3
new,1.0,0.6395009756088257,0.550000011920929,0.6569408178329468,4
new,1.0,0.6265362501144409,0.5699999928474426,0.6494887471199036,5
new,1.0,0.641596794128418,0.4300000071525574,0.7218039631843567,1
new,1.0,0.6062528491020203,0.4300000071525574,0.7301968336105347,2
new,1.0,0.5716778635978699,0.4300000071525574,0.7401408553123474,3
new,1.0,0.537932813167572,0.4300000071525574,0.7517079710960388,4
new,1.0,0.5051154494285583,0.4300000071525574,0.7649648189544678,5
new,0.5,0.699984610080719,0.800000011920929,0.6786099076271057,1
new,0.5,0.6825840473175049,0.8100000023841858,0.6717187762260437,2
new,1.0,0.6661515831947327,0.7900000214576721,0.6642889380455017,3
new,1.0,0.6503002047538757,0.800000011920929,0.6561914682388306,4
new,1.0,0.6347380876541138,0.8399999737739563,0.6474723815917969,5
