n_train,train_acc,train_cost,test_acc,test_cost,step
2,1.0,0.6640998038968591,0.5399999618530273,0.6201928485706631,1
2,1.0,0.44981371518014523,0.5299999713897705,0.6142498034531644,2
2,1.0,0.2966382347223758,0.5299999713897705,0.6345113251272182,3
2,1.0,0.19348537595218382,0.5299999713897705,0.6740991861825208,4
2,1.0,0.12669352140028198,0.5299999713897705,0.7260101915995327,5
2,1.0,0.08420655062671743,0.5299999713897705,0.7846095357764483,6
2,1.0,0.05719235334398453,0.5299999713897705,0.8458948753750943,7
2,1.0,0.03982353449883291,0.5299999713897705,0.9072383648878917,8
2,1.0,0.02845515514610938,0.5299999713897705,0.9670144180475515,9
2,1.0,0.02085555408743215,0.5299999713897705,1.0242756650966738,10
2,1.0,0.0156612936435085,0.5299999713897705,1.0785151149835632,11
2,1.0,0.012031941045984812,0.5299999713897705,1.1295049383019045,12
2,1.0,0.009441689015114996,0.5299999713897705,1.1771908988030415,13
2,1.0,0.007555659258210826,0.5299999713897705,1.221624733858153,14
2,1.0,0.006156478445255463,0.5299999713897705,1.2629209612878858,15
2,1.0,0.005100318720366804,0.5299999713897705,1.3012294137164997,16
2,1.0,0.004290212779979588,0.5299999713897705,1.3367179483393796,17
2,1.0,0.003659597372656593,0.5299999713897705,1.369561369908467,18
2,1.0,0.0031619908060676544,0.5299999713897705,1.3999346098969532,19
2,1.0,0.0027644042437913866,0.5299999713897705,1.4280085550079733,20
2,1.0,0.002443064661829577,0.5299999713897705,1.4539474437920967,21
2,1.0,0.0021805936577312013,0.5299999713897705,1.4779073812004069,22
2,1.0,0.001964115240382225,0.5299999713897705,1.5000358839854802,23
2,1.0,0.0017839676368718342,0.5299999713897705,1.5204713658622562,24
2,1.0,0.001632815208325135,0.5299999713897705,1.5393433811203738,25
2,1.0,0.0015050253072703078,0.5299999713897705,1.5567725862383703,26
2,1.0,0.001396228575270846,0.5299999713897705,1.5728713483715047,27
2,1.0,0.001303001109736468,0.5299999713897705,1.5877441095775777,28
2,1.0,0.0012226353231160048,0.5299999713897705,1.601487645348696,29
2,1.0,0.0011529713612708674,0.5299999713897705,1.6141916969759444,30
2,1.0,0.0010922720242605881,0.5299999713897705,1.6259392931489156,31
2,1.0,0.001039129153591841,0.5299999713897705,1.6368073126738096,32
2,1.0,0.0009923929236032298,0.5299999713897705,1.646866689381692,33
2,1.0,0.0009511180003527588,0.5299999713897705,1.6561830451423007,34
2,1.0,0.0009145219938901808,0.5299999713897705,1.664816911656276,35
2,1.0,0.0008819532612924382,0.5299999713897705,1.6728241763357463,36
2,1.0,0.000852866047666477,0.5299999713897705,1.6802563635851837,37
2,1.0,0.0008268007613336234,0.5299999713897705,1.6871609926004107,38
2,1.0,0.0008033680735647355,0.5299999713897705,1.6935817525640229,39
2,1.0,0.0007822370577821035,0.5299999713897705,1.6995590138204497,40
2,1.0,0.0007631244611820356,0.5299999713897705,1.7051298774153838,41
2,1.0,0.0007457873178787963,0.5299999713897705,1.710328462543492,42
2,1.0,0.0007300161101269857,0.5299999713897705,1.7151861939974753,43
2,1.0,0.0007156294591418126,0.5299999713897705,1.7197319429951388,44
2,1.0,0.0007024699456042321,0.5299999713897705,1.7239922046650877,45
2,1.0,0.0006904003089885449,0.5299999713897705,1.7279914924253825,46
2,1.0,0.0006793003777736974,0.5299999713897705,1.731752124092475,47
2,1.0,0.0006690650804656534,0.5299999713897705,1.7352946305487604,48
2,1.0,0.000659601892584892,0.5299999713897705,1.7386379105357137,49
2,1.0,0.0006508290972371172,0.5299999713897705,1.7417992956577057,50
2,1.0,0.0006426746168019581,0.5299999713897705,1.744794636105018,51
2,1.0,0.0006350746353430622,0.5299999713897705,1.747638490941834,52
2,1.0,0.0006279724906140093,0.5299999713897705,1.7503442415283041,53
2,1.0,0.0006213177542899993,0.5299999713897705,1.7529240344349553,54
2,1.0,0.0006150656689818155,0.5299999713897705,1.7553891320471413,55
2,1.0,0.0006091760951195836,0.5299999713897705,1.757749753790581,56
2,1.0,0.0006036132941378677,0.5299999713897705,1.760015264080591,57
2,1.0,0.0005983453266124749,0.5299999713897705,1.7621942831549342,58
2,1.0,0.000593343521677847,0.5299999713897705,1.7642946410563334,59
2,1.0,0.0005885822150899747,0.5299999713897705,1.7663235572730585,60
2,1.0,0.0005840382832770423,0.5299999713897705,1.7682874763806762,61
2,1.0,0.0005796912445303482,0.5299999713897705,1.7701924682900403,62
2,1.0,0.0005755223740490675,0.5299999713897705,1.7720440128534432,63
2,1.0,0.0005715149298404607,0.5299999713897705,1.7738471137015526,64
2,1.0,0.0005676539358815613,0.5299999713897705,1.7756063565267446,65
2,1.0,0.0005639257359000324,0.5299999713897705,1.7773257757975154,66
2,1.0,0.0005603182407859816,0.5299999713897705,1.779009274216129,67
2,1.0,0.0005568204143415271,0.5299999713897705,1.780660272289896,68
2,1.0,0.0005534223278698311,0.5299999713897705,1.7822819856135255,69
2,1.0,0.0005501149294911637,0.5299999713897705,1.7838772079969738,70
2,1.0,0.0005468903631975613,0.5299999713897705,1.7854486257492277,71
2,1.0,0.0005437412552599178,0.5299999713897705,1.7869986111162082,72
2,1.0,0.0005406610260580709,0.5299999713897705,1.7885292973962965,73
2,1.0,0.0005376437717392735,0.5299999713897705,1.790042684788457,74
2,1.0,0.0005346842031883674,0.5299999713897705,1.7915405202524932,75
2,1.0,0.0005317775291219047,0.5299999713897705,1.793024516444098,76
2,1.0,0.0005289193159247244,0.5299999713897705,1.7944960661540936,77
2,1.0,0.0005261057232484695,0.5299999713897705,1.7959565839700815,78
2,1.0,0.0005233331259605491,0.5299999713897705,1.7974072222585842,79
2,1.0,0.0005205984461848817,0.5299999713897705,1.798849123712739,80
2,1.0,0.0005178987899496181,0.5299999713897705,1.800283255709919,81
2,1.0,0.0005152316191812659,0.5299999713897705,1.8017105597246446,82
2,1.0,0.0005125944848711088,0.5299999713897705,1.8031318290171872,83
2,1.0,0.0005099854268206368,0.5299999713897705,1.8045477695076426,84
2,1.0,0.0005074025444895892,0.5299999713897705,1.805959123581858,85
2,1.0,0.0005048440376210833,0.5299999713897705,1.8073664191107361,86
2,1.0,0.0005023084623514113,0.5299999713897705,1.808770236727405,87
2,1.0,0.0004997944751882514,0.5299999713897705,1.810171029434581,88
2,1.0,0.0004973008134175497,0.5299999713897705,1.8115693128321484,89
2,1.0,0.0004948262939589134,0.5299999713897705,1.8129653905014622,90
2,1.0,0.0004923700165770056,0.5299999713897705,1.8143596901161179,91
