Using device: cpu

=== Starting training for train size 2 ===

Starting repetition 1/1 for train size 2
Train Size: 2, Epoch: 1/100, Train Loss: 0.6760, Train Acc: 0.5000, Test Loss: 0.6780, Test Acc: 0.5200, Epoch time: 6.949624 seconds
Train Size: 2, Epoch: 2/100, Train Loss: 0.6608, Train Acc: 0.5000, Test Loss: 0.6700, Test Acc: 0.5200, Epoch time: 6.547699 seconds
Train Size: 2, Epoch: 3/100, Train Loss: 0.6462, Train Acc: 0.5000, Test Loss: 0.6624, Test Acc: 0.5200, Epoch time: 6.599633 seconds
Train Size: 2, Epoch: 4/100, Train Loss: 0.6321, Train Acc: 0.5000, Test Loss: 0.6551, Test Acc: 0.5400, Epoch time: 6.580325 seconds
Train Size: 2, Epoch: 5/100, Train Loss: 0.6183, Train Acc: 0.5000, Test Loss: 0.6480, Test Acc: 0.6200, Epoch time: 6.634935 seconds
Train Size: 2, Epoch: 6/100, Train Loss: 0.6048, Train Acc: 1.0000, Test Loss: 0.6412, Test Acc: 0.6800, Epoch time: 6.564221 seconds
Train Size: 2, Epoch: 7/100, Train Loss: 0.5916, Train Acc: 1.0000, Test Loss: 0.6345, Test Acc: 0.7100, Epoch time: 6.584841 seconds
Train Size: 2, Epoch: 8/100, Train Loss: 0.5786, Train Acc: 1.0000, Test Loss: 0.6279, Test Acc: 0.7600, Epoch time: 6.578434 seconds
Train Size: 2, Epoch: 9/100, Train Loss: 0.5658, Train Acc: 1.0000, Test Loss: 0.6213, Test Acc: 0.8100, Epoch time: 6.634027 seconds
Train Size: 2, Epoch: 10/100, Train Loss: 0.5532, Train Acc: 1.0000, Test Loss: 0.6148, Test Acc: 0.8300, Epoch time: 6.602041 seconds
Train Size: 2, Epoch: 11/100, Train Loss: 0.5408, Train Acc: 1.0000, Test Loss: 0.6082, Test Acc: 0.8400, Epoch time: 6.601209 seconds
Train Size: 2, Epoch: 12/100, Train Loss: 0.5285, Train Acc: 1.0000, Test Loss: 0.6016, Test Acc: 0.8500, Epoch time: 6.594638 seconds
Train Size: 2, Epoch: 13/100, Train Loss: 0.5163, Train Acc: 1.0000, Test Loss: 0.5948, Test Acc: 0.8500, Epoch time: 6.594636 seconds
Train Size: 2, Epoch: 14/100, Train Loss: 0.5041, Train Acc: 1.0000, Test Loss: 0.5880, Test Acc: 0.8500, Epoch time: 6.619911 seconds
Train Size: 2, Epoch: 15/100, Train Loss: 0.4920, Train Acc: 1.0000, Test Loss: 0.5811, Test Acc: 0.8500, Epoch time: 6.612535 seconds
Train Size: 2, Epoch: 16/100, Train Loss: 0.4799, Train Acc: 1.0000, Test Loss: 0.5740, Test Acc: 0.8500, Epoch time: 6.626699 seconds
Train Size: 2, Epoch: 17/100, Train Loss: 0.4679, Train Acc: 1.0000, Test Loss: 0.5670, Test Acc: 0.8500, Epoch time: 6.593062 seconds
Train Size: 2, Epoch: 18/100, Train Loss: 0.4558, Train Acc: 1.0000, Test Loss: 0.5599, Test Acc: 0.8500, Epoch time: 6.623231 seconds
Train Size: 2, Epoch: 19/100, Train Loss: 0.4438, Train Acc: 1.0000, Test Loss: 0.5528, Test Acc: 0.8500, Epoch time: 6.608635 seconds
Train Size: 2, Epoch: 20/100, Train Loss: 0.4319, Train Acc: 1.0000, Test Loss: 0.5457, Test Acc: 0.8500, Epoch time: 6.631146 seconds
Train Size: 2, Epoch: 21/100, Train Loss: 0.4201, Train Acc: 1.0000, Test Loss: 0.5386, Test Acc: 0.8500, Epoch time: 6.611615 seconds
Train Size: 2, Epoch: 22/100, Train Loss: 0.4083, Train Acc: 1.0000, Test Loss: 0.5316, Test Acc: 0.8500, Epoch time: 6.621632 seconds
Train Size: 2, Epoch: 23/100, Train Loss: 0.3967, Train Acc: 1.0000, Test Loss: 0.5247, Test Acc: 0.8500, Epoch time: 6.624423 seconds
Train Size: 2, Epoch: 24/100, Train Loss: 0.3852, Train Acc: 1.0000, Test Loss: 0.5179, Test Acc: 0.8500, Epoch time: 6.608103 seconds
Train Size: 2, Epoch: 25/100, Train Loss: 0.3739, Train Acc: 1.0000, Test Loss: 0.5111, Test Acc: 0.8500, Epoch time: 6.635664 seconds
Train Size: 2, Epoch: 26/100, Train Loss: 0.3627, Train Acc: 1.0000, Test Loss: 0.5044, Test Acc: 0.8500, Epoch time: 6.579584 seconds
Train Size: 2, Epoch: 27/100, Train Loss: 0.3517, Train Acc: 1.0000, Test Loss: 0.4977, Test Acc: 0.8500, Epoch time: 6.579288 seconds
Train Size: 2, Epoch: 28/100, Train Loss: 0.3408, Train Acc: 1.0000, Test Loss: 0.4911, Test Acc: 0.8500, Epoch time: 6.576367 seconds
Train Size: 2, Epoch: 29/100, Train Loss: 0.3302, Train Acc: 1.0000, Test Loss: 0.4846, Test Acc: 0.8500, Epoch time: 6.599008 seconds
