
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 1.0907, Train Acc: 0.0500, Test Loss: 0.9081, Test Acc: 0.2000, Epoch time: 18.544743 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.8928, Train Acc: 0.1750, Test Loss: 0.7419, Test Acc: 0.4700, Epoch time: 20.789371 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.7219, Train Acc: 0.4750, Test Loss: 0.6020, Test Acc: 0.7400, Epoch time: 21.437145 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.5784, Train Acc: 0.8000, Test Loss: 0.4867, Test Acc: 0.8600, Epoch time: 22.123033 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.4611, Train Acc: 0.9500, Test Loss: 0.3937, Test Acc: 0.9600, Epoch time: 22.114830 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.3674, Train Acc: 0.9750, Test Loss: 0.3198, Test Acc: 0.9800, Epoch time: 22.520912 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2940, Train Acc: 1.0000, Test Loss: 0.2615, Test Acc: 0.9900, Epoch time: 22.235623 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2370, Train Acc: 1.0000, Test Loss: 0.2159, Test Acc: 0.9900, Epoch time: 22.812684 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1930, Train Acc: 1.0000, Test Loss: 0.1801, Test Acc: 0.9900, Epoch time: 22.599224 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1590, Train Acc: 1.0000, Test Loss: 0.1519, Test Acc: 0.9900, Epoch time: 22.891165 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1325, Train Acc: 1.0000, Test Loss: 0.1296, Test Acc: 0.9900, Epoch time: 22.841532 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1118, Train Acc: 1.0000, Test Loss: 0.1117, Test Acc: 0.9900, Epoch time: 23.172816 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0953, Train Acc: 1.0000, Test Loss: 0.0973, Test Acc: 0.9900, Epoch time: 23.172332 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0822, Train Acc: 1.0000, Test Loss: 0.0855, Test Acc: 0.9900, Epoch time: 23.999617 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0715, Train Acc: 1.0000, Test Loss: 0.0758, Test Acc: 0.9900, Epoch time: 23.086706 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0627, Train Acc: 1.0000, Test Loss: 0.0678, Test Acc: 0.9900, Epoch time: 23.192852 seconds
