
=== Starting training for train size 5 ===

Starting repetition 1/1 for train size 5
Train Size: 5, Epoch: 1/100, Train Loss: 0.5954, Train Acc: 1.0000, Test Loss: 0.6082, Test Acc: 0.5200, Epoch time: 7.686197 seconds
Train Size: 5, Epoch: 2/100, Train Loss: 0.4668, Train Acc: 0.8000, Test Loss: 0.6584, Test Acc: 0.5100, Epoch time: 8.050775 seconds
Train Size: 5, Epoch: 3/100, Train Loss: 0.4034, Train Acc: 0.8000, Test Loss: 0.7303, Test Acc: 0.5100, Epoch time: 7.426815 seconds
Train Size: 5, Epoch: 4/100, Train Loss: 0.3827, Train Acc: 0.8000, Test Loss: 0.7940, Test Acc: 0.5100, Epoch time: 9.126388 seconds
Train Size: 5, Epoch: 5/100, Train Loss: 0.3798, Train Acc: 0.8000, Test Loss: 0.8344, Test Acc: 0.5100, Epoch time: 7.540089 seconds
Train Size: 5, Epoch: 6/100, Train Loss: 0.3788, Train Acc: 0.8000, Test Loss: 0.8479, Test Acc: 0.5100, Epoch time: 7.141570 seconds
Train Size: 5, Epoch: 7/100, Train Loss: 0.3732, Train Acc: 0.8000, Test Loss: 0.8366, Test Acc: 0.5100, Epoch time: 7.129562 seconds
Train Size: 5, Epoch: 8/100, Train Loss: 0.3614, Train Acc: 0.8000, Test Loss: 0.8054, Test Acc: 0.5100, Epoch time: 7.154893 seconds
Train Size: 5, Epoch: 9/100, Train Loss: 0.3440, Train Acc: 0.8000, Test Loss: 0.7595, Test Acc: 0.5100, Epoch time: 7.163038 seconds
Train Size: 5, Epoch: 10/100, Train Loss: 0.3231, Train Acc: 0.8000, Test Loss: 0.7043, Test Acc: 0.5100, Epoch time: 7.180958 seconds
Train Size: 5, Epoch: 11/100, Train Loss: 0.3006, Train Acc: 0.8000, Test Loss: 0.6451, Test Acc: 0.5100, Epoch time: 7.248685 seconds
Train Size: 5, Epoch: 12/100, Train Loss: 0.2787, Train Acc: 0.8000, Test Loss: 0.5865, Test Acc: 0.5100, Epoch time: 7.259129 seconds
Train Size: 5, Epoch: 13/100, Train Loss: 0.2592, Train Acc: 0.8000, Test Loss: 0.5322, Test Acc: 0.5300, Epoch time: 7.175435 seconds
Train Size: 5, Epoch: 14/100, Train Loss: 0.2433, Train Acc: 0.8000, Test Loss: 0.4851, Test Acc: 0.6200, Epoch time: 7.393550 seconds
Train Size: 5, Epoch: 15/100, Train Loss: 0.2311, Train Acc: 1.0000, Test Loss: 0.4462, Test Acc: 0.7300, Epoch time: 7.224766 seconds
Train Size: 5, Epoch: 16/100, Train Loss: 0.2221, Train Acc: 1.0000, Test Loss: 0.4155, Test Acc: 0.8600, Epoch time: 7.269473 seconds
Train Size: 5, Epoch: 17/100, Train Loss: 0.2146, Train Acc: 1.0000, Test Loss: 0.3919, Test Acc: 0.9000, Epoch time: 7.278370 seconds
Train Size: 5, Epoch: 18/100, Train Loss: 0.2072, Train Acc: 1.0000, Test Loss: 0.3741, Test Acc: 0.9100, Epoch time: 7.269835 seconds
Train Size: 5, Epoch: 19/100, Train Loss: 0.1989, Train Acc: 1.0000, Test Loss: 0.3611, Test Acc: 0.9100, Epoch time: 7.244064 seconds
Train Size: 5, Epoch: 20/100, Train Loss: 0.1890, Train Acc: 1.0000, Test Loss: 0.3521, Test Acc: 0.9100, Epoch time: 7.244865 seconds
Train Size: 5, Epoch: 21/100, Train Loss: 0.1781, Train Acc: 1.0000, Test Loss: 0.3466, Test Acc: 0.9100, Epoch time: 7.243263 seconds
Train Size: 5, Epoch: 22/100, Train Loss: 0.1668, Train Acc: 1.0000, Test Loss: 0.3442, Test Acc: 0.9100, Epoch time: 7.245817 seconds
Train Size: 5, Epoch: 23/100, Train Loss: 0.1559, Train Acc: 1.0000, Test Loss: 0.3441, Test Acc: 0.9100, Epoch time: 7.242392 seconds
Train Size: 5, Epoch: 24/100, Train Loss: 0.1459, Train Acc: 1.0000, Test Loss: 0.3457, Test Acc: 0.9000, Epoch time: 7.247830 seconds
Train Size: 5, Epoch: 25/100, Train Loss: 0.1371, Train Acc: 1.0000, Test Loss: 0.3479, Test Acc: 0.8800, Epoch time: 7.263211 seconds
Train Size: 5, Epoch: 26/100, Train Loss: 0.1295, Train Acc: 1.0000, Test Loss: 0.3499, Test Acc: 0.8600, Epoch time: 7.247047 seconds
Train Size: 5, Epoch: 27/100, Train Loss: 0.1229, Train Acc: 1.0000, Test Loss: 0.3506, Test Acc: 0.8600, Epoch time: 7.268362 seconds
Train Size: 5, Epoch: 28/100, Train Loss: 0.1170, Train Acc: 1.0000, Test Loss: 0.3494, Test Acc: 0.8500, Epoch time: 7.255156 seconds
Train Size: 5, Epoch: 29/100, Train Loss: 0.1115, Train Acc: 1.0000, Test Loss: 0.3459, Test Acc: 0.8500, Epoch time: 7.261025 seconds
Train Size: 5, Epoch: 30/100, Train Loss: 0.1062, Train Acc: 1.0000, Test Loss: 0.3400, Test Acc: 0.8600, Epoch time: 7.252956 seconds
