
=== Starting training for train size 5 ===

Starting repetition 1/1 for train size 5
Train Size: 5, Epoch: 1/100, Train Loss: 0.7926, Train Acc: 0.2000, Test Loss: 0.6111, Test Acc: 0.9200, Epoch time: 7.391472 seconds
Train Size: 5, Epoch: 2/100, Train Loss: 0.6010, Train Acc: 1.0000, Test Loss: 0.6374, Test Acc: 0.5100, Epoch time: 7.864894 seconds
Train Size: 5, Epoch: 3/100, Train Loss: 0.4919, Train Acc: 0.8000, Test Loss: 0.7121, Test Acc: 0.5100, Epoch time: 7.181126 seconds
Train Size: 5, Epoch: 4/100, Train Loss: 0.4480, Train Acc: 0.8000, Test Loss: 0.8011, Test Acc: 0.5100, Epoch time: 8.222636 seconds
Train Size: 5, Epoch: 5/100, Train Loss: 0.4414, Train Acc: 0.8000, Test Loss: 0.8768, Test Acc: 0.5100, Epoch time: 7.522692 seconds
Train Size: 5, Epoch: 6/100, Train Loss: 0.4475, Train Acc: 0.8000, Test Loss: 0.9256, Test Acc: 0.5100, Epoch time: 6.914830 seconds
Train Size: 5, Epoch: 7/100, Train Loss: 0.4525, Train Acc: 0.8000, Test Loss: 0.9445, Test Acc: 0.5100, Epoch time: 6.927712 seconds
Train Size: 5, Epoch: 8/100, Train Loss: 0.4506, Train Acc: 0.8000, Test Loss: 0.9356, Test Acc: 0.5100, Epoch time: 6.950369 seconds
Train Size: 5, Epoch: 9/100, Train Loss: 0.4404, Train Acc: 0.8000, Test Loss: 0.9035, Test Acc: 0.5100, Epoch time: 6.945610 seconds
Train Size: 5, Epoch: 10/100, Train Loss: 0.4231, Train Acc: 0.8000, Test Loss: 0.8535, Test Acc: 0.5100, Epoch time: 7.016390 seconds
Train Size: 5, Epoch: 11/100, Train Loss: 0.4004, Train Acc: 0.8000, Test Loss: 0.7915, Test Acc: 0.5100, Epoch time: 6.996965 seconds
Train Size: 5, Epoch: 12/100, Train Loss: 0.3748, Train Acc: 0.8000, Test Loss: 0.7231, Test Acc: 0.5100, Epoch time: 6.984149 seconds
Train Size: 5, Epoch: 13/100, Train Loss: 0.3489, Train Acc: 0.8000, Test Loss: 0.6540, Test Acc: 0.5100, Epoch time: 7.001443 seconds
Train Size: 5, Epoch: 14/100, Train Loss: 0.3251, Train Acc: 0.8000, Test Loss: 0.5892, Test Acc: 0.5100, Epoch time: 7.149976 seconds
Train Size: 5, Epoch: 15/100, Train Loss: 0.3056, Train Acc: 0.8000, Test Loss: 0.5323, Test Acc: 0.5300, Epoch time: 7.004583 seconds
Train Size: 5, Epoch: 16/100, Train Loss: 0.2912, Train Acc: 0.8000, Test Loss: 0.4857, Test Acc: 0.6500, Epoch time: 6.990094 seconds
Train Size: 5, Epoch: 17/100, Train Loss: 0.2819, Train Acc: 0.8000, Test Loss: 0.4495, Test Acc: 0.8000, Epoch time: 7.061766 seconds
Train Size: 5, Epoch: 18/100, Train Loss: 0.2759, Train Acc: 1.0000, Test Loss: 0.4225, Test Acc: 0.8500, Epoch time: 7.027642 seconds
Train Size: 5, Epoch: 19/100, Train Loss: 0.2711, Train Acc: 1.0000, Test Loss: 0.4029, Test Acc: 0.9000, Epoch time: 7.041255 seconds
Train Size: 5, Epoch: 20/100, Train Loss: 0.2651, Train Acc: 1.0000, Test Loss: 0.3888, Test Acc: 0.9000, Epoch time: 7.013213 seconds
Train Size: 5, Epoch: 21/100, Train Loss: 0.2567, Train Acc: 1.0000, Test Loss: 0.3791, Test Acc: 0.9000, Epoch time: 7.004472 seconds
