
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 1.6204, Train Acc: 0.4000, Test Loss: 1.2602, Test Acc: 0.4100, Epoch time: 10.489481 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 1.1099, Train Acc: 0.4625, Test Loss: 0.9154, Test Acc: 0.5400, Epoch time: 10.602565 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.8066, Train Acc: 0.6000, Test Loss: 0.5281, Test Acc: 0.7700, Epoch time: 10.957266 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.4872, Train Acc: 0.7750, Test Loss: 0.3103, Test Acc: 0.8900, Epoch time: 11.463725 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3130, Train Acc: 0.8625, Test Loss: 0.2157, Test Acc: 0.9100, Epoch time: 12.256938 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.2322, Train Acc: 0.9250, Test Loss: 0.1537, Test Acc: 0.9300, Epoch time: 12.145739 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.1736, Train Acc: 0.9375, Test Loss: 0.1025, Test Acc: 0.9500, Epoch time: 13.457658 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.1220, Train Acc: 0.9375, Test Loss: 0.0639, Test Acc: 0.9800, Epoch time: 12.457105 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.0821, Train Acc: 0.9625, Test Loss: 0.0395, Test Acc: 1.0000, Epoch time: 13.373691 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.0575, Train Acc: 0.9875, Test Loss: 0.0262, Test Acc: 1.0000, Epoch time: 12.833416 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.0454, Train Acc: 0.9750, Test Loss: 0.0193, Test Acc: 1.0000, Epoch time: 12.969995 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.0403, Train Acc: 0.9750, Test Loss: 0.0156, Test Acc: 1.0000, Epoch time: 12.228289 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0380, Train Acc: 0.9750, Test Loss: 0.0131, Test Acc: 1.0000, Epoch time: 13.388661 seconds
