
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 3.7181, Train Acc: 0.5250, Test Loss: 2.4327, Test Acc: 0.5400, Epoch time: 10.551655 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 2.3503, Train Acc: 0.5625, Test Loss: 1.6733, Test Acc: 0.4800, Epoch time: 10.650489 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 1.6519, Train Acc: 0.4750, Test Loss: 1.5822, Test Acc: 0.4200, Epoch time: 10.976919 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 1.5874, Train Acc: 0.4250, Test Loss: 1.4396, Test Acc: 0.4200, Epoch time: 11.473570 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 1.4556, Train Acc: 0.4375, Test Loss: 1.1156, Test Acc: 0.4800, Epoch time: 12.372839 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 1.1324, Train Acc: 0.5000, Test Loss: 0.7361, Test Acc: 0.6100, Epoch time: 12.033679 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.7521, Train Acc: 0.6250, Test Loss: 0.4545, Test Acc: 0.8200, Epoch time: 13.719597 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.4721, Train Acc: 0.8250, Test Loss: 0.3089, Test Acc: 0.8600, Epoch time: 12.581573 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.3359, Train Acc: 0.9000, Test Loss: 0.2347, Test Acc: 0.9100, Epoch time: 13.674008 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.2734, Train Acc: 0.9250, Test Loss: 0.1845, Test Acc: 0.9200, Epoch time: 13.077244 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.2311, Train Acc: 0.9375, Test Loss: 0.1428, Test Acc: 0.9400, Epoch time: 13.096087 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1937, Train Acc: 0.9375, Test Loss: 0.1069, Test Acc: 0.9600, Epoch time: 12.310837 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.1595, Train Acc: 0.9500, Test Loss: 0.0771, Test Acc: 0.9700, Epoch time: 13.605077 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.1288, Train Acc: 0.9625, Test Loss: 0.0539, Test Acc: 0.9800, Epoch time: 11.831655 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.1022, Train Acc: 0.9625, Test Loss: 0.0368, Test Acc: 0.9800, Epoch time: 11.782835 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0796, Train Acc: 0.9750, Test Loss: 0.0248, Test Acc: 0.9900, Epoch time: 11.853971 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0609, Train Acc: 0.9750, Test Loss: 0.0168, Test Acc: 0.9900, Epoch time: 11.654728 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0457, Train Acc: 0.9750, Test Loss: 0.0118, Test Acc: 1.0000, Epoch time: 11.747691 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0336, Train Acc: 0.9875, Test Loss: 0.0088, Test Acc: 1.0000, Epoch time: 11.882477 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0242, Train Acc: 0.9875, Test Loss: 0.0073, Test Acc: 1.0000, Epoch time: 12.974598 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0172, Train Acc: 0.9875, Test Loss: 0.0067, Test Acc: 1.0000, Epoch time: 13.349135 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0123, Train Acc: 1.0000, Test Loss: 0.0067, Test Acc: 1.0000, Epoch time: 12.315914 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0090, Train Acc: 1.0000, Test Loss: 0.0071, Test Acc: 1.0000, Epoch time: 11.829865 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0068, Train Acc: 1.0000, Test Loss: 0.0076, Test Acc: 1.0000, Epoch time: 11.989495 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0055, Train Acc: 1.0000, Test Loss: 0.0083, Test Acc: 1.0000, Epoch time: 12.081566 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0047, Train Acc: 1.0000, Test Loss: 0.0090, Test Acc: 1.0000, Epoch time: 12.873745 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0043, Train Acc: 1.0000, Test Loss: 0.0097, Test Acc: 1.0000, Epoch time: 11.898253 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0040, Train Acc: 1.0000, Test Loss: 0.0104, Test Acc: 1.0000, Epoch time: 12.041282 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0039, Train Acc: 1.0000, Test Loss: 0.0110, Test Acc: 1.0000, Epoch time: 11.910028 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0039, Train Acc: 1.0000, Test Loss: 0.0115, Test Acc: 0.9900, Epoch time: 12.072635 seconds
