
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6370, Train Acc: 0.6375, Test Loss: 0.5669, Test Acc: 0.6700, Epoch time: 15.673402 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.5679, Train Acc: 0.7125, Test Loss: 0.4760, Test Acc: 0.9200, Epoch time: 17.255914 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.4780, Train Acc: 0.8625, Test Loss: 0.3998, Test Acc: 0.9600, Epoch time: 19.212237 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.3974, Train Acc: 0.9250, Test Loss: 0.3466, Test Acc: 0.9500, Epoch time: 18.058209 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3409, Train Acc: 0.9500, Test Loss: 0.2994, Test Acc: 0.9800, Epoch time: 16.332729 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.2945, Train Acc: 0.9625, Test Loss: 0.2511, Test Acc: 1.0000, Epoch time: 17.972771 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2503, Train Acc: 0.9875, Test Loss: 0.2071, Test Acc: 1.0000, Epoch time: 17.811225 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2116, Train Acc: 0.9875, Test Loss: 0.1721, Test Acc: 1.0000, Epoch time: 16.794433 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1815, Train Acc: 0.9875, Test Loss: 0.1458, Test Acc: 1.0000, Epoch time: 16.462040 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1588, Train Acc: 0.9875, Test Loss: 0.1256, Test Acc: 1.0000, Epoch time: 16.682642 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1405, Train Acc: 0.9875, Test Loss: 0.1090, Test Acc: 1.0000, Epoch time: 16.521519 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1243, Train Acc: 0.9875, Test Loss: 0.0953, Test Acc: 1.0000, Epoch time: 17.932577 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.1099, Train Acc: 0.9875, Test Loss: 0.0841, Test Acc: 1.0000, Epoch time: 19.468831 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0973, Train Acc: 0.9875, Test Loss: 0.0754, Test Acc: 1.0000, Epoch time: 18.342819 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0869, Train Acc: 1.0000, Test Loss: 0.0687, Test Acc: 1.0000, Epoch time: 19.679955 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0785, Train Acc: 1.0000, Test Loss: 0.0633, Test Acc: 1.0000, Epoch time: 17.384618 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0716, Train Acc: 1.0000, Test Loss: 0.0587, Test Acc: 1.0000, Epoch time: 16.955173 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0658, Train Acc: 1.0000, Test Loss: 0.0545, Test Acc: 1.0000, Epoch time: 17.298247 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0608, Train Acc: 1.0000, Test Loss: 0.0505, Test Acc: 1.0000, Epoch time: 16.916554 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0562, Train Acc: 1.0000, Test Loss: 0.0466, Test Acc: 1.0000, Epoch time: 16.794732 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0521, Train Acc: 1.0000, Test Loss: 0.0429, Test Acc: 1.0000, Epoch time: 16.961708 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0483, Train Acc: 1.0000, Test Loss: 0.0395, Test Acc: 1.0000, Epoch time: 17.283813 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0450, Train Acc: 1.0000, Test Loss: 0.0364, Test Acc: 1.0000, Epoch time: 16.773365 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0421, Train Acc: 1.0000, Test Loss: 0.0336, Test Acc: 1.0000, Epoch time: 17.017066 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0395, Train Acc: 1.0000, Test Loss: 0.0313, Test Acc: 1.0000, Epoch time: 16.829298 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0373, Train Acc: 1.0000, Test Loss: 0.0293, Test Acc: 1.0000, Epoch time: 17.014304 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0353, Train Acc: 1.0000, Test Loss: 0.0275, Test Acc: 1.0000, Epoch time: 16.867795 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0336, Train Acc: 1.0000, Test Loss: 0.0261, Test Acc: 1.0000, Epoch time: 17.055789 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0320, Train Acc: 1.0000, Test Loss: 0.0248, Test Acc: 1.0000, Epoch time: 17.073539 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0305, Train Acc: 1.0000, Test Loss: 0.0238, Test Acc: 1.0000, Epoch time: 16.850595 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0291, Train Acc: 1.0000, Test Loss: 0.0229, Test Acc: 1.0000, Epoch time: 17.029541 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0278, Train Acc: 1.0000, Test Loss: 0.0221, Test Acc: 1.0000, Epoch time: 16.841382 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0266, Train Acc: 1.0000, Test Loss: 0.0215, Test Acc: 1.0000, Epoch time: 18.576550 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0255, Train Acc: 1.0000, Test Loss: 0.0210, Test Acc: 1.0000, Epoch time: 16.951606 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0245, Train Acc: 1.0000, Test Loss: 0.0205, Test Acc: 1.0000, Epoch time: 17.004371 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.0236, Train Acc: 1.0000, Test Loss: 0.0201, Test Acc: 1.0000, Epoch time: 17.902777 seconds
Train Size: 80, Epoch: 37/100, Train Loss: 0.0227, Train Acc: 1.0000, Test Loss: 0.0198, Test Acc: 1.0000, Epoch time: 17.167160 seconds
Train Size: 80, Epoch: 38/100, Train Loss: 0.0220, Train Acc: 1.0000, Test Loss: 0.0194, Test Acc: 1.0000, Epoch time: 17.015288 seconds
Train Size: 80, Epoch: 39/100, Train Loss: 0.0213, Train Acc: 1.0000, Test Loss: 0.0191, Test Acc: 1.0000, Epoch time: 17.218472 seconds
Train Size: 80, Epoch: 40/100, Train Loss: 0.0206, Train Acc: 1.0000, Test Loss: 0.0188, Test Acc: 1.0000, Epoch time: 17.024106 seconds
Train Size: 80, Epoch: 41/100, Train Loss: 0.0200, Train Acc: 1.0000, Test Loss: 0.0185, Test Acc: 1.0000, Epoch time: 16.826673 seconds
