
=== Starting training for train size 5 ===

Starting repetition 1/1 for train size 5
Train Size: 5, Epoch: 1/100, Train Loss: 0.6147, Train Acc: 0.8000, Test Loss: 0.6522, Test Acc: 0.5100, Epoch time: 8.051945 seconds
Train Size: 5, Epoch: 2/100, Train Loss: 0.5385, Train Acc: 0.8000, Test Loss: 0.6443, Test Acc: 0.5100, Epoch time: 8.806129 seconds
Train Size: 5, Epoch: 3/100, Train Loss: 0.4782, Train Acc: 0.8000, Test Loss: 0.6444, Test Acc: 0.5100, Epoch time: 7.999473 seconds
Train Size: 5, Epoch: 4/100, Train Loss: 0.4321, Train Acc: 0.8000, Test Loss: 0.6502, Test Acc: 0.5100, Epoch time: 7.690286 seconds
Train Size: 5, Epoch: 5/100, Train Loss: 0.3977, Train Acc: 0.8000, Test Loss: 0.6583, Test Acc: 0.5100, Epoch time: 7.990962 seconds
Train Size: 5, Epoch: 6/100, Train Loss: 0.3721, Train Acc: 0.8000, Test Loss: 0.6649, Test Acc: 0.5100, Epoch time: 7.938905 seconds
Train Size: 5, Epoch: 7/100, Train Loss: 0.3522, Train Acc: 0.8000, Test Loss: 0.6665, Test Acc: 0.5100, Epoch time: 7.794042 seconds
Train Size: 5, Epoch: 8/100, Train Loss: 0.3351, Train Acc: 0.8000, Test Loss: 0.6611, Test Acc: 0.5100, Epoch time: 7.402869 seconds
Train Size: 5, Epoch: 9/100, Train Loss: 0.3187, Train Acc: 0.8000, Test Loss: 0.6481, Test Acc: 0.5100, Epoch time: 8.204598 seconds
Train Size: 5, Epoch: 10/100, Train Loss: 0.3018, Train Acc: 0.8000, Test Loss: 0.6277, Test Acc: 0.5100, Epoch time: 8.430492 seconds
Train Size: 5, Epoch: 11/100, Train Loss: 0.2841, Train Acc: 0.8000, Test Loss: 0.6012, Test Acc: 0.5100, Epoch time: 8.009318 seconds
Train Size: 5, Epoch: 12/100, Train Loss: 0.2655, Train Acc: 0.8000, Test Loss: 0.5699, Test Acc: 0.5200, Epoch time: 7.875886 seconds
Train Size: 5, Epoch: 13/100, Train Loss: 0.2465, Train Acc: 0.8000, Test Loss: 0.5353, Test Acc: 0.5600, Epoch time: 7.668032 seconds
Train Size: 5, Epoch: 14/100, Train Loss: 0.2276, Train Acc: 0.8000, Test Loss: 0.4993, Test Acc: 0.6300, Epoch time: 7.538790 seconds
Train Size: 5, Epoch: 15/100, Train Loss: 0.2095, Train Acc: 0.8000, Test Loss: 0.4631, Test Acc: 0.6700, Epoch time: 8.045156 seconds
Train Size: 5, Epoch: 16/100, Train Loss: 0.1925, Train Acc: 1.0000, Test Loss: 0.4282, Test Acc: 0.7600, Epoch time: 7.641585 seconds
Train Size: 5, Epoch: 17/100, Train Loss: 0.1770, Train Acc: 1.0000, Test Loss: 0.3955, Test Acc: 0.8200, Epoch time: 7.255251 seconds
