
=== Starting training for train size 5 ===

Starting repetition 1/1 for train size 5
Train Size: 5, Epoch: 1/100, Train Loss: 0.7529, Train Acc: 0.2000, Test Loss: 0.6740, Test Acc: 0.6400, Epoch time: 8.513568 seconds
Train Size: 5, Epoch: 2/100, Train Loss: 0.6544, Train Acc: 0.8000, Test Loss: 0.6512, Test Acc: 0.5200, Epoch time: 9.120693 seconds
Train Size: 5, Epoch: 3/100, Train Loss: 0.5742, Train Acc: 0.8000, Test Loss: 0.6368, Test Acc: 0.5100, Epoch time: 8.475293 seconds
Train Size: 5, Epoch: 4/100, Train Loss: 0.5098, Train Acc: 0.8000, Test Loss: 0.6291, Test Acc: 0.5100, Epoch time: 8.311457 seconds
Train Size: 5, Epoch: 5/100, Train Loss: 0.4586, Train Acc: 0.8000, Test Loss: 0.6263, Test Acc: 0.5100, Epoch time: 8.539042 seconds
Train Size: 5, Epoch: 6/100, Train Loss: 0.4183, Train Acc: 0.8000, Test Loss: 0.6264, Test Acc: 0.5100, Epoch time: 8.255273 seconds
Train Size: 5, Epoch: 7/100, Train Loss: 0.3863, Train Acc: 0.8000, Test Loss: 0.6272, Test Acc: 0.5100, Epoch time: 7.945332 seconds
Train Size: 5, Epoch: 8/100, Train Loss: 0.3606, Train Acc: 0.8000, Test Loss: 0.6269, Test Acc: 0.5100, Epoch time: 8.100274 seconds
Train Size: 5, Epoch: 9/100, Train Loss: 0.3390, Train Acc: 0.8000, Test Loss: 0.6237, Test Acc: 0.5100, Epoch time: 8.440882 seconds
Train Size: 5, Epoch: 10/100, Train Loss: 0.3199, Train Acc: 0.8000, Test Loss: 0.6164, Test Acc: 0.5100, Epoch time: 8.970352 seconds
Train Size: 5, Epoch: 11/100, Train Loss: 0.3020, Train Acc: 0.8000, Test Loss: 0.6043, Test Acc: 0.5100, Epoch time: 8.449856 seconds
Train Size: 5, Epoch: 12/100, Train Loss: 0.2845, Train Acc: 0.8000, Test Loss: 0.5874, Test Acc: 0.5100, Epoch time: 8.040484 seconds
Train Size: 5, Epoch: 13/100, Train Loss: 0.2669, Train Acc: 0.8000, Test Loss: 0.5661, Test Acc: 0.5100, Epoch time: 7.745399 seconds
Train Size: 5, Epoch: 14/100, Train Loss: 0.2492, Train Acc: 0.8000, Test Loss: 0.5411, Test Acc: 0.5200, Epoch time: 8.234476 seconds
Train Size: 5, Epoch: 15/100, Train Loss: 0.2315, Train Acc: 0.8000, Test Loss: 0.5132, Test Acc: 0.6100, Epoch time: 7.916342 seconds
Train Size: 5, Epoch: 16/100, Train Loss: 0.2140, Train Acc: 0.8000, Test Loss: 0.4835, Test Acc: 0.6400, Epoch time: 7.554185 seconds
