
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6964, Train Acc: 0.4750, Test Loss: 0.6842, Test Acc: 0.7500, Epoch time: 15.865223 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6836, Train Acc: 0.7250, Test Loss: 0.6741, Test Acc: 0.7600, Epoch time: 15.950922 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6714, Train Acc: 0.8250, Test Loss: 0.6643, Test Acc: 0.7100, Epoch time: 19.774178 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.6598, Train Acc: 0.8125, Test Loss: 0.6547, Test Acc: 0.7300, Epoch time: 19.805227 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.6484, Train Acc: 0.7875, Test Loss: 0.6450, Test Acc: 0.7400, Epoch time: 18.620635 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.6373, Train Acc: 0.8000, Test Loss: 0.6352, Test Acc: 0.7700, Epoch time: 17.638641 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.6262, Train Acc: 0.8250, Test Loss: 0.6253, Test Acc: 0.7700, Epoch time: 16.604041 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.6152, Train Acc: 0.8875, Test Loss: 0.6153, Test Acc: 0.8300, Epoch time: 16.854912 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.6043, Train Acc: 0.9250, Test Loss: 0.6051, Test Acc: 0.8600, Epoch time: 16.669488 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.5934, Train Acc: 0.9375, Test Loss: 0.5950, Test Acc: 0.8900, Epoch time: 17.123996 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.5826, Train Acc: 0.9500, Test Loss: 0.5849, Test Acc: 0.9200, Epoch time: 17.292332 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.5719, Train Acc: 0.9500, Test Loss: 0.5749, Test Acc: 0.9700, Epoch time: 17.184332 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.5613, Train Acc: 0.9625, Test Loss: 0.5651, Test Acc: 0.9800, Epoch time: 17.528581 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.5509, Train Acc: 0.9625, Test Loss: 0.5554, Test Acc: 0.9800, Epoch time: 20.272575 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.5405, Train Acc: 0.9750, Test Loss: 0.5458, Test Acc: 0.9800, Epoch time: 18.033678 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.5303, Train Acc: 0.9750, Test Loss: 0.5364, Test Acc: 0.9800, Epoch time: 16.935024 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.5201, Train Acc: 0.9875, Test Loss: 0.5271, Test Acc: 0.9800, Epoch time: 17.079005 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.5099, Train Acc: 0.9875, Test Loss: 0.5179, Test Acc: 0.9800, Epoch time: 17.966261 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.4999, Train Acc: 0.9875, Test Loss: 0.5089, Test Acc: 0.9800, Epoch time: 18.903799 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.4899, Train Acc: 0.9875, Test Loss: 0.5001, Test Acc: 0.9800, Epoch time: 17.301415 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.4800, Train Acc: 0.9750, Test Loss: 0.4913, Test Acc: 0.9800, Epoch time: 18.289539 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.4703, Train Acc: 0.9750, Test Loss: 0.4826, Test Acc: 0.9800, Epoch time: 17.255913 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.4607, Train Acc: 0.9750, Test Loss: 0.4739, Test Acc: 0.9800, Epoch time: 18.455166 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.4512, Train Acc: 0.9750, Test Loss: 0.4652, Test Acc: 0.9800, Epoch time: 18.062600 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.4418, Train Acc: 0.9750, Test Loss: 0.4564, Test Acc: 0.9800, Epoch time: 17.628698 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.4325, Train Acc: 0.9750, Test Loss: 0.4478, Test Acc: 0.9800, Epoch time: 18.815478 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.4233, Train Acc: 0.9875, Test Loss: 0.4391, Test Acc: 0.9800, Epoch time: 18.189285 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.4142, Train Acc: 0.9875, Test Loss: 0.4306, Test Acc: 0.9800, Epoch time: 18.296701 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.4052, Train Acc: 0.9875, Test Loss: 0.4222, Test Acc: 0.9800, Epoch time: 18.415872 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.3963, Train Acc: 0.9875, Test Loss: 0.4139, Test Acc: 0.9800, Epoch time: 17.357255 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.3875, Train Acc: 0.9875, Test Loss: 0.4058, Test Acc: 0.9800, Epoch time: 18.068235 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.3788, Train Acc: 0.9875, Test Loss: 0.3978, Test Acc: 0.9900, Epoch time: 17.974854 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.3702, Train Acc: 0.9875, Test Loss: 0.3900, Test Acc: 0.9900, Epoch time: 18.062284 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.3617, Train Acc: 0.9875, Test Loss: 0.3823, Test Acc: 0.9900, Epoch time: 18.267530 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.3534, Train Acc: 0.9875, Test Loss: 0.3747, Test Acc: 0.9900, Epoch time: 17.866209 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.3451, Train Acc: 0.9875, Test Loss: 0.3671, Test Acc: 0.9900, Epoch time: 20.588043 seconds
Train Size: 80, Epoch: 37/100, Train Loss: 0.3370, Train Acc: 0.9875, Test Loss: 0.3596, Test Acc: 0.9900, Epoch time: 19.838462 seconds
Train Size: 80, Epoch: 38/100, Train Loss: 0.3290, Train Acc: 0.9875, Test Loss: 0.3522, Test Acc: 0.9900, Epoch time: 17.946477 seconds
Train Size: 80, Epoch: 39/100, Train Loss: 0.3211, Train Acc: 0.9875, Test Loss: 0.3448, Test Acc: 0.9900, Epoch time: 17.775865 seconds
Train Size: 80, Epoch: 40/100, Train Loss: 0.3134, Train Acc: 0.9875, Test Loss: 0.3375, Test Acc: 0.9900, Epoch time: 17.470366 seconds
Train Size: 80, Epoch: 41/100, Train Loss: 0.3058, Train Acc: 0.9875, Test Loss: 0.3302, Test Acc: 0.9900, Epoch time: 18.665530 seconds
Train Size: 80, Epoch: 42/100, Train Loss: 0.2983, Train Acc: 0.9875, Test Loss: 0.3230, Test Acc: 0.9900, Epoch time: 20.514211 seconds
Train Size: 80, Epoch: 43/100, Train Loss: 0.2909, Train Acc: 0.9875, Test Loss: 0.3160, Test Acc: 0.9900, Epoch time: 21.296173 seconds
Train Size: 80, Epoch: 44/100, Train Loss: 0.2837, Train Acc: 0.9875, Test Loss: 0.3092, Test Acc: 0.9900, Epoch time: 17.454559 seconds
Train Size: 80, Epoch: 45/100, Train Loss: 0.2767, Train Acc: 0.9875, Test Loss: 0.3024, Test Acc: 0.9900, Epoch time: 19.118149 seconds
Train Size: 80, Epoch: 46/100, Train Loss: 0.2698, Train Acc: 0.9875, Test Loss: 0.2959, Test Acc: 0.9900, Epoch time: 17.862969 seconds
Train Size: 80, Epoch: 47/100, Train Loss: 0.2630, Train Acc: 0.9875, Test Loss: 0.2894, Test Acc: 0.9900, Epoch time: 17.400636 seconds
