
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6877, Train Acc: 0.5375, Test Loss: 0.6817, Test Acc: 0.4800, Epoch time: 15.924809 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6751, Train Acc: 0.5375, Test Loss: 0.6680, Test Acc: 0.4800, Epoch time: 15.807534 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6627, Train Acc: 0.5375, Test Loss: 0.6549, Test Acc: 0.5500, Epoch time: 19.527021 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.6505, Train Acc: 0.5875, Test Loss: 0.6423, Test Acc: 0.7500, Epoch time: 19.659483 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.6385, Train Acc: 0.7625, Test Loss: 0.6299, Test Acc: 0.9000, Epoch time: 18.640638 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.6267, Train Acc: 0.8625, Test Loss: 0.6177, Test Acc: 0.9500, Epoch time: 17.501639 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.6151, Train Acc: 0.9000, Test Loss: 0.6054, Test Acc: 0.9600, Epoch time: 16.533565 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.6035, Train Acc: 0.9375, Test Loss: 0.5932, Test Acc: 0.9700, Epoch time: 16.732319 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.5921, Train Acc: 0.9750, Test Loss: 0.5809, Test Acc: 0.9900, Epoch time: 16.587433 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.5807, Train Acc: 0.9750, Test Loss: 0.5686, Test Acc: 0.9900, Epoch time: 17.075875 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.5694, Train Acc: 0.9750, Test Loss: 0.5563, Test Acc: 0.9900, Epoch time: 17.222801 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.5583, Train Acc: 0.9875, Test Loss: 0.5442, Test Acc: 0.9900, Epoch time: 17.068149 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.5472, Train Acc: 0.9875, Test Loss: 0.5322, Test Acc: 0.9900, Epoch time: 17.337761 seconds
