
=== Starting training for train size 5 ===

Starting repetition 1/1 for train size 5
[1. 0. 0. 1. 0.]
Train Size: 5, Epoch: 1/100, Train Loss: 0.5355, Train Acc: 1.0000, Test Loss: 0.4495, Test Acc: 0.9400, Epoch time: 4.485899 seconds
Train Size: 5, Epoch: 2/100, Train Loss: 0.4432, Train Acc: 1.0000, Test Loss: 0.3779, Test Acc: 0.9500, Epoch time: 5.737906 seconds
Train Size: 5, Epoch: 3/100, Train Loss: 0.3637, Train Acc: 1.0000, Test Loss: 0.3167, Test Acc: 0.9700, Epoch time: 6.232354 seconds
Train Size: 5, Epoch: 4/100, Train Loss: 0.2962, Train Acc: 1.0000, Test Loss: 0.2651, Test Acc: 0.9900, Epoch time: 4.735945 seconds
Train Size: 5, Epoch: 5/100, Train Loss: 0.2397, Train Acc: 1.0000, Test Loss: 0.2220, Test Acc: 1.0000, Epoch time: 4.619313 seconds
Train Size: 5, Epoch: 6/100, Train Loss: 0.1931, Train Acc: 1.0000, Test Loss: 0.1863, Test Acc: 1.0000, Epoch time: 5.421448 seconds
Train Size: 5, Epoch: 7/100, Train Loss: 0.1552, Train Acc: 1.0000, Test Loss: 0.1570, Test Acc: 1.0000, Epoch time: 5.238557 seconds
Train Size: 5, Epoch: 8/100, Train Loss: 0.1247, Train Acc: 1.0000, Test Loss: 0.1330, Test Acc: 1.0000, Epoch time: 4.940001 seconds
Train Size: 5, Epoch: 9/100, Train Loss: 0.1003, Train Acc: 1.0000, Test Loss: 0.1133, Test Acc: 1.0000, Epoch time: 4.604472 seconds
Train Size: 5, Epoch: 10/100, Train Loss: 0.0809, Train Acc: 1.0000, Test Loss: 0.0972, Test Acc: 1.0000, Epoch time: 4.529086 seconds
Train Size: 5, Epoch: 11/100, Train Loss: 0.0655, Train Acc: 1.0000, Test Loss: 0.0840, Test Acc: 1.0000, Epoch time: 4.743415 seconds
Train Size: 5, Epoch: 12/100, Train Loss: 0.0533, Train Acc: 1.0000, Test Loss: 0.0732, Test Acc: 1.0000, Epoch time: 4.577685 seconds
Train Size: 5, Epoch: 13/100, Train Loss: 0.0437, Train Acc: 1.0000, Test Loss: 0.0643, Test Acc: 1.0000, Epoch time: 4.646602 seconds
Train Size: 5, Epoch: 14/100, Train Loss: 0.0361, Train Acc: 1.0000, Test Loss: 0.0569, Test Acc: 1.0000, Epoch time: 4.406163 seconds
Train Size: 5, Epoch: 15/100, Train Loss: 0.0300, Train Acc: 1.0000, Test Loss: 0.0509, Test Acc: 1.0000, Epoch time: 4.539781 seconds
Train Size: 5, Epoch: 16/100, Train Loss: 0.0251, Train Acc: 1.0000, Test Loss: 0.0458, Test Acc: 1.0000, Epoch time: 4.464248 seconds
Train Size: 5, Epoch: 17/100, Train Loss: 0.0212, Train Acc: 1.0000, Test Loss: 0.0416, Test Acc: 1.0000, Epoch time: 4.499524 seconds
Train Size: 5, Epoch: 18/100, Train Loss: 0.0181, Train Acc: 1.0000, Test Loss: 0.0381, Test Acc: 1.0000, Epoch time: 4.789890 seconds
Train Size: 5, Epoch: 19/100, Train Loss: 0.0155, Train Acc: 1.0000, Test Loss: 0.0351, Test Acc: 1.0000, Epoch time: 4.625057 seconds
Train Size: 5, Epoch: 20/100, Train Loss: 0.0134, Train Acc: 1.0000, Test Loss: 0.0326, Test Acc: 1.0000, Epoch time: 4.563477 seconds
Train Size: 5, Epoch: 21/100, Train Loss: 0.0117, Train Acc: 1.0000, Test Loss: 0.0305, Test Acc: 1.0000, Epoch time: 4.309341 seconds
Train Size: 5, Epoch: 22/100, Train Loss: 0.0103, Train Acc: 1.0000, Test Loss: 0.0286, Test Acc: 1.0000, Epoch time: 4.555131 seconds
Train Size: 5, Epoch: 23/100, Train Loss: 0.0091, Train Acc: 1.0000, Test Loss: 0.0271, Test Acc: 1.0000, Epoch time: 4.301306 seconds
Train Size: 5, Epoch: 24/100, Train Loss: 0.0081, Train Acc: 1.0000, Test Loss: 0.0257, Test Acc: 1.0000, Epoch time: 4.728410 seconds
Train Size: 5, Epoch: 25/100, Train Loss: 0.0072, Train Acc: 1.0000, Test Loss: 0.0246, Test Acc: 1.0000, Epoch time: 4.822377 seconds
Train Size: 5, Epoch: 26/100, Train Loss: 0.0065, Train Acc: 1.0000, Test Loss: 0.0235, Test Acc: 1.0000, Epoch time: 5.024625 seconds
Train Size: 5, Epoch: 27/100, Train Loss: 0.0059, Train Acc: 1.0000, Test Loss: 0.0226, Test Acc: 1.0000, Epoch time: 4.945023 seconds
Train Size: 5, Epoch: 28/100, Train Loss: 0.0054, Train Acc: 1.0000, Test Loss: 0.0218, Test Acc: 1.0000, Epoch time: 4.425480 seconds
Train Size: 5, Epoch: 29/100, Train Loss: 0.0050, Train Acc: 1.0000, Test Loss: 0.0211, Test Acc: 1.0000, Epoch time: 4.393201 seconds
Train Size: 5, Epoch: 30/100, Train Loss: 0.0046, Train Acc: 1.0000, Test Loss: 0.0205, Test Acc: 1.0000, Epoch time: 4.603131 seconds
Train Size: 5, Epoch: 31/100, Train Loss: 0.0042, Train Acc: 1.0000, Test Loss: 0.0200, Test Acc: 1.0000, Epoch time: 4.464846 seconds
Train Size: 5, Epoch: 32/100, Train Loss: 0.0040, Train Acc: 1.0000, Test Loss: 0.0195, Test Acc: 1.0000, Epoch time: 5.117682 seconds
Train Size: 5, Epoch: 33/100, Train Loss: 0.0037, Train Acc: 1.0000, Test Loss: 0.0190, Test Acc: 1.0000, Epoch time: 4.941938 seconds
Train Size: 5, Epoch: 34/100, Train Loss: 0.0035, Train Acc: 1.0000, Test Loss: 0.0187, Test Acc: 1.0000, Epoch time: 4.615653 seconds
Train Size: 5, Epoch: 35/100, Train Loss: 0.0033, Train Acc: 1.0000, Test Loss: 0.0183, Test Acc: 1.0000, Epoch time: 4.621559 seconds
Train Size: 5, Epoch: 36/100, Train Loss: 0.0031, Train Acc: 1.0000, Test Loss: 0.0180, Test Acc: 1.0000, Epoch time: 4.453129 seconds
Train Size: 5, Epoch: 37/100, Train Loss: 0.0029, Train Acc: 1.0000, Test Loss: 0.0177, Test Acc: 1.0000, Epoch time: 4.515850 seconds
Train Size: 5, Epoch: 38/100, Train Loss: 0.0028, Train Acc: 1.0000, Test Loss: 0.0174, Test Acc: 1.0000, Epoch time: 4.922490 seconds
Train Size: 5, Epoch: 39/100, Train Loss: 0.0027, Train Acc: 1.0000, Test Loss: 0.0172, Test Acc: 1.0000, Epoch time: 4.691107 seconds
Train Size: 5, Epoch: 40/100, Train Loss: 0.0025, Train Acc: 1.0000, Test Loss: 0.0170, Test Acc: 1.0000, Epoch time: 4.549628 seconds
Train Size: 5, Epoch: 41/100, Train Loss: 0.0024, Train Acc: 1.0000, Test Loss: 0.0168, Test Acc: 1.0000, Epoch time: 4.904930 seconds
Train Size: 5, Epoch: 42/100, Train Loss: 0.0023, Train Acc: 1.0000, Test Loss: 0.0166, Test Acc: 1.0000, Epoch time: 5.202566 seconds
Train Size: 5, Epoch: 43/100, Train Loss: 0.0023, Train Acc: 1.0000, Test Loss: 0.0165, Test Acc: 1.0000, Epoch time: 4.543059 seconds
Train Size: 5, Epoch: 44/100, Train Loss: 0.0022, Train Acc: 1.0000, Test Loss: 0.0163, Test Acc: 1.0000, Epoch time: 4.772552 seconds
Train Size: 5, Epoch: 45/100, Train Loss: 0.0021, Train Acc: 1.0000, Test Loss: 0.0162, Test Acc: 1.0000, Epoch time: 5.119213 seconds
Train Size: 5, Epoch: 46/100, Train Loss: 0.0020, Train Acc: 1.0000, Test Loss: 0.0161, Test Acc: 1.0000, Epoch time: 5.259007 seconds
Train Size: 5, Epoch: 47/100, Train Loss: 0.0020, Train Acc: 1.0000, Test Loss: 0.0160, Test Acc: 1.0000, Epoch time: 4.775107 seconds
