
=== Starting training for train size 20 ===

Starting repetition 1/1 for train size 20
[1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1.]
Train Size: 20, Epoch: 1/100, Train Loss: 0.8121, Train Acc: 0.5500, Test Loss: 0.7088, Test Acc: 0.5300, Epoch time: 6.050053 seconds
Train Size: 20, Epoch: 2/100, Train Loss: 0.6370, Train Acc: 0.5500, Test Loss: 0.5817, Test Acc: 0.5600, Epoch time: 6.108839 seconds
Train Size: 20, Epoch: 3/100, Train Loss: 0.5008, Train Acc: 0.7000, Test Loss: 0.4889, Test Acc: 0.8800, Epoch time: 6.292682 seconds
Train Size: 20, Epoch: 4/100, Train Loss: 0.4029, Train Acc: 1.0000, Test Loss: 0.4239, Test Acc: 0.9400, Epoch time: 6.431464 seconds
Train Size: 20, Epoch: 5/100, Train Loss: 0.3356, Train Acc: 1.0000, Test Loss: 0.3772, Test Acc: 0.9400, Epoch time: 6.737257 seconds
Train Size: 20, Epoch: 6/100, Train Loss: 0.2876, Train Acc: 1.0000, Test Loss: 0.3402, Test Acc: 0.9400, Epoch time: 7.825310 seconds
Train Size: 20, Epoch: 7/100, Train Loss: 0.2493, Train Acc: 1.0000, Test Loss: 0.3078, Test Acc: 0.9400, Epoch time: 8.199908 seconds
Train Size: 20, Epoch: 8/100, Train Loss: 0.2156, Train Acc: 1.0000, Test Loss: 0.2782, Test Acc: 0.9400, Epoch time: 7.459734 seconds
Train Size: 20, Epoch: 9/100, Train Loss: 0.1846, Train Acc: 1.0000, Test Loss: 0.2511, Test Acc: 0.9400, Epoch time: 6.803919 seconds
Train Size: 20, Epoch: 10/100, Train Loss: 0.1562, Train Acc: 1.0000, Test Loss: 0.2271, Test Acc: 0.9400, Epoch time: 7.107718 seconds
Train Size: 20, Epoch: 11/100, Train Loss: 0.1309, Train Acc: 1.0000, Test Loss: 0.2064, Test Acc: 0.9400, Epoch time: 7.263184 seconds
Train Size: 20, Epoch: 12/100, Train Loss: 0.1091, Train Acc: 1.0000, Test Loss: 0.1892, Test Acc: 0.9400, Epoch time: 6.350535 seconds
Train Size: 20, Epoch: 13/100, Train Loss: 0.0908, Train Acc: 1.0000, Test Loss: 0.1753, Test Acc: 0.9400, Epoch time: 6.278193 seconds
Train Size: 20, Epoch: 14/100, Train Loss: 0.0759, Train Acc: 1.0000, Test Loss: 0.1643, Test Acc: 0.9400, Epoch time: 5.906367 seconds
Train Size: 20, Epoch: 15/100, Train Loss: 0.0640, Train Acc: 1.0000, Test Loss: 0.1557, Test Acc: 0.9400, Epoch time: 5.817491 seconds
Train Size: 20, Epoch: 16/100, Train Loss: 0.0546, Train Acc: 1.0000, Test Loss: 0.1491, Test Acc: 0.9400, Epoch time: 5.824693 seconds
Train Size: 20, Epoch: 17/100, Train Loss: 0.0471, Train Acc: 1.0000, Test Loss: 0.1439, Test Acc: 0.9400, Epoch time: 5.810762 seconds
Train Size: 20, Epoch: 18/100, Train Loss: 0.0411, Train Acc: 1.0000, Test Loss: 0.1398, Test Acc: 0.9500, Epoch time: 6.080442 seconds
Train Size: 20, Epoch: 19/100, Train Loss: 0.0364, Train Acc: 1.0000, Test Loss: 0.1364, Test Acc: 0.9600, Epoch time: 6.797330 seconds
Train Size: 20, Epoch: 20/100, Train Loss: 0.0324, Train Acc: 1.0000, Test Loss: 0.1334, Test Acc: 0.9700, Epoch time: 6.584315 seconds
Train Size: 20, Epoch: 21/100, Train Loss: 0.0291, Train Acc: 1.0000, Test Loss: 0.1308, Test Acc: 0.9700, Epoch time: 7.053715 seconds
Train Size: 20, Epoch: 22/100, Train Loss: 0.0263, Train Acc: 1.0000, Test Loss: 0.1282, Test Acc: 0.9700, Epoch time: 6.785853 seconds
Train Size: 20, Epoch: 23/100, Train Loss: 0.0239, Train Acc: 1.0000, Test Loss: 0.1258, Test Acc: 0.9700, Epoch time: 6.282464 seconds
Train Size: 20, Epoch: 24/100, Train Loss: 0.0217, Train Acc: 1.0000, Test Loss: 0.1234, Test Acc: 0.9700, Epoch time: 7.346622 seconds
Train Size: 20, Epoch: 25/100, Train Loss: 0.0198, Train Acc: 1.0000, Test Loss: 0.1210, Test Acc: 0.9700, Epoch time: 7.475158 seconds
Train Size: 20, Epoch: 26/100, Train Loss: 0.0181, Train Acc: 1.0000, Test Loss: 0.1187, Test Acc: 0.9700, Epoch time: 7.108290 seconds
Train Size: 20, Epoch: 27/100, Train Loss: 0.0166, Train Acc: 1.0000, Test Loss: 0.1163, Test Acc: 0.9700, Epoch time: 6.609034 seconds
Train Size: 20, Epoch: 28/100, Train Loss: 0.0152, Train Acc: 1.0000, Test Loss: 0.1141, Test Acc: 0.9700, Epoch time: 7.268601 seconds
Train Size: 20, Epoch: 29/100, Train Loss: 0.0139, Train Acc: 1.0000, Test Loss: 0.1119, Test Acc: 0.9700, Epoch time: 7.013881 seconds
Train Size: 20, Epoch: 30/100, Train Loss: 0.0128, Train Acc: 1.0000, Test Loss: 0.1098, Test Acc: 0.9700, Epoch time: 6.169616 seconds
Train Size: 20, Epoch: 31/100, Train Loss: 0.0118, Train Acc: 1.0000, Test Loss: 0.1078, Test Acc: 0.9700, Epoch time: 6.060019 seconds
