step,train_cost,train_acc,test_cost,test_acc,n_train,batch_size
1,2.5426570544893186,0.20183120667934418,1.8542885563160907,0.35500001907348633,10000,64
2,2.235400327934723,0.32981687784194946,1.648816019144048,0.41700002551078796,10000,64
3,2.1207681097909923,0.36743631958961487,1.5908472001677227,0.42750000953674316,10000,64
4,2.0537130027524237,0.3960987329483032,1.4969355224233007,0.4555000364780426,10000,64
5,2.0133466291799906,0.40386146306991577,1.4551986049712249,0.4830000102519989,10000,64
6,1.9631129090906987,0.43262341618537903,1.4823131689790692,0.4780000150203705,10000,64
7,1.9063534005667586,0.4469546377658844,1.3690610190401706,0.5090000033378601,10000,64
8,1.8770850516456716,0.46078822016716003,1.3203346678000374,0.5365000367164612,10000,64
9,1.8099750626185438,0.4863654673099518,1.3298449514300628,0.5335000157356262,10000,64
10,1.765809908326425,0.5003980994224548,1.3504925402642838,0.5240000486373901,10000,64
11,1.7272352871705319,0.5152269005775452,1.2780001112954236,0.5545000433921814,10000,64
12,1.6831709395049967,0.5325437784194946,1.1969531326274552,0.5825000405311584,10000,64
13,1.646537084922798,0.5490645170211792,1.2038489331400632,0.5680000185966492,10000,64
14,1.6173053928913366,0.555832028388977,1.16437724635618,0.5920000076293945,10000,64
15,1.5878481234268473,0.5687699317932129,1.2813953453164628,0.5585000514984131,10000,64
16,1.5594840623488846,0.5771297812461853,1.1383139121363433,0.6050000190734863,10000,64
17,1.551709537132661,0.5761345624923706,1.1101380942804102,0.6215000152587891,10000,64
18,1.5290511302734797,0.5862858295440674,1.1273343253121444,0.609000027179718,10000,64
19,1.5188233844356986,0.5936504602432251,1.1252990288557416,0.6145000457763672,10000,64
20,1.4895651312678513,0.6041998267173767,1.0679705149830228,0.625,10000,64
21,1.4674412390164726,0.6051950454711914,1.1013009110175138,0.6150000095367432,10000,64
22,1.4536647390068078,0.6144506335258484,1.0510399006271849,0.6320000290870667,10000,64
23,1.451552989693373,0.6151472926139832,1.0566219961230956,0.6345000267028809,10000,64
24,1.4284512018822069,0.6261942982673645,1.0345321778403596,0.6450000405311584,10000,64
25,1.4089509572580023,0.6347531676292419,1.03640696036889,0.6480000019073486,10000,64
26,1.3868360298508144,0.640625,1.0107039171210424,0.656000018119812,10000,64
27,1.3896780886503441,0.6381369233131409,1.0402136220167615,0.6500000357627869,10000,64
28,1.3766857715691914,0.6429139971733093,0.9812729325125912,0.6540000438690186,10000,64
29,1.3634748345175922,0.6414211988449097,1.0714992943444877,0.6310000419616699,10000,64
30,1.3611633136826031,0.6463972926139832,1.007600879222405,0.6545000076293945,10000,64
31,1.3388235876748016,0.6609275341033936,1.0276195138906161,0.6495000123977661,10000,64
32,1.339037170096075,0.6536624431610107,0.992618517353899,0.6620000600814819,10000,64
