step,train_cost,train_acc,test_cost,test_acc,n_train,batch_size
1,2.364698048577452,0.17578125,2.0512494069383638,0.28999999165534973,1000,64
2,2.0606240943541603,0.24824218451976776,1.7848198842262721,0.3100000023841858,1000,64
3,1.8378224158525618,0.3451171815395355,1.6823940325939986,0.375,1000,64
4,1.821567641213135,0.328125,1.6532651345076872,0.3700000047683716,1000,64
5,1.75501344826617,0.3412109315395355,1.687654943658569,0.36500000953674316,1000,64
6,1.700787996341536,0.38554686307907104,1.678594218958092,0.38999998569488525,1000,64
7,1.6930912411322272,0.37519532442092896,1.6004867601987556,0.41499999165534973,1000,64
8,1.6835858459677957,0.3902343809604645,1.6475081529013156,0.4300000071525574,1000,64
9,1.6398286231118209,0.4105468690395355,1.6020070862826392,0.4050000011920929,1000,64
10,1.620371506127563,0.40937501192092896,1.648170857602803,0.39500001072883606,1000,64
11,1.6213296766462304,0.3900390565395355,1.670345483683908,0.3700000047683716,1000,64
12,1.594299759521471,0.4359374940395355,1.5946978605681352,0.4399999976158142,1000,64
13,1.5144910429814493,0.44121092557907104,1.60004851786082,0.42500001192092896,1000,64
14,1.5534049860448518,0.4322265684604645,1.55638791271546,0.46000000834465027,1000,64
15,1.4900863144813414,0.4736328125,1.5538708449940655,0.4350000023841858,1000,64
16,1.5170224073938225,0.4228515625,1.6418271410443483,0.4449999928474426,1000,64
17,1.5101008322865885,0.4408203065395355,1.5751830310961237,0.4300000071525574,1000,64
18,1.4429679478077753,0.48359376192092896,1.6274337023673677,0.41999998688697815,1000,64
19,1.4408464478365715,0.4732421934604645,1.5802878934403026,0.41999998688697815,1000,64
20,1.4469959928247142,0.4652343690395355,1.5826145755887355,0.42500001192092896,1000,64
21,1.4315700217093188,0.46562498807907104,1.5759072669510723,0.4749999940395355,1000,64
22,1.4122163561521037,0.4652343690395355,1.588616165022984,0.4399999976158142,1000,64
23,1.4091672607427446,0.47929686307907104,1.5704487220539627,0.4449999928474426,1000,64
24,1.430369208043264,0.4779296815395355,1.5346232924832335,0.4449999928474426,1000,64
25,1.3849207278706626,0.508007824420929,1.5577251426286,0.4749999940395355,1000,64
26,1.387166467998937,0.4955078065395355,1.4619177870908273,0.4650000035762787,1000,64
27,1.356633883496909,0.5078125,1.484241051909587,0.46000000834465027,1000,64
28,1.3706797740556271,0.49101561307907104,1.5330500424836209,0.4749999940395355,1000,64
29,1.3644280833922093,0.506054699420929,1.5053335892431456,0.44999998807907104,1000,64
30,1.32100982545912,0.530078113079071,1.5787293764501715,0.42500001192092896,1000,64
31,1.3093874537773234,0.51171875,1.5569421611370604,0.4449999928474426,1000,64
32,1.2855593722836651,0.5296875238418579,1.6018501289482237,0.4650000035762787,1000,64
33,1.23047071041601,0.552929699420929,1.5098853724088643,0.5049999952316284,1000,64
34,1.3259598428797574,0.535937488079071,1.5664724013911924,0.44999998807907104,1000,64
35,1.2895376623977977,0.525390625,1.5713496926034676,0.4350000023841858,1000,64
36,1.2479090620641415,0.5478515625,1.596425878284031,0.42500001192092896,1000,64
37,1.2538271413675761,0.537109375,1.5233820534053495,0.46000000834465027,1000,64
38,1.257601071448788,0.525585949420929,1.5966318251059732,0.48500001430511475,1000,64
39,1.2503439483858263,0.552929699420929,1.4795461850415854,0.5299999713897705,1000,64
40,1.1968144084652788,0.5537109375,1.503699929125238,0.5099999904632568,1000,64
41,1.2471302016109664,0.5322265625,1.6202023462628208,0.4749999940395355,1000,64
42,1.2161338804791844,0.563281238079071,1.5921369600861985,0.5049999952316284,1000,64
43,1.2188092909188482,0.551953136920929,1.5423267218634613,0.4950000047683716,1000,64
44,1.2518888198190539,0.542187511920929,1.5217231936623599,0.4749999940395355,1000,64
45,1.1555336587438225,0.57421875,1.5650210421019852,0.44999998807907104,1000,64
46,1.1816844858746138,0.582226574420929,1.4897802083978424,0.46000000834465027,1000,64
47,1.138119254477504,0.5804687738418579,1.4861776470161734,0.4950000047683716,1000,64
48,1.1557163532755146,0.575976550579071,1.4739207333683222,0.5,1000,64
49,1.1711798629440113,0.591601550579071,1.5439176494917666,0.48500001430511475,1000,64
50,1.1650715231913529,0.5765625238418579,1.5351189809801986,0.47999998927116394,1000,64
51,1.1186875586786822,0.595703125,1.4847281177947702,0.5,1000,64
52,1.1027659797000215,0.62890625,1.5165369243426554,0.49000000953674316,1000,64
53,1.178871471160486,0.5580078363418579,1.467758444595611,0.5249999761581421,1000,64
54,1.1610068092422252,0.577343761920929,1.4737431261521001,0.4950000047683716,1000,64
