step,train_cost,train_acc,test_cost,test_acc,n_train,batch_size
1,2.1693905388453114,0.2041202187538147,1.9974005041621206,0.3005000054836273,10000,64
2,1.9141299146079445,0.3136942684650421,1.7314204877644663,0.3915000259876251,10000,64
3,1.792341556126565,0.3529060482978821,1.7203949907527514,0.38350000977516174,10000,64
4,1.7148727052854875,0.3771894872188568,1.6101145630936389,0.41450002789497375,10000,64
5,1.6491385288949811,0.40495622158050537,1.5920528348919365,0.4390000104904175,10000,64
6,1.6080692934829193,0.42038217186927795,1.4714049275239718,0.47050002217292786,10000,64
7,1.536755456600802,0.443670392036438,1.4718460312381894,0.4790000319480896,10000,64
8,1.4949794330689523,0.4519307315349579,1.356224833297889,0.5,10000,64
9,1.4589537245361943,0.47671177983283997,1.3101952184396581,0.5394999980926514,10000,64
10,1.418627634642856,0.48676353693008423,1.3119807494366915,0.5290000438690186,10000,64
11,1.3578095271036301,0.5121417045593262,1.2324159327733053,0.5550000071525574,10000,64
12,1.3323334817495214,0.5181130766868591,1.2232142754179167,0.5580000281333923,10000,64
13,1.2840539305086571,0.5479697585105896,1.2367579150041361,0.5670000314712524,10000,64
14,1.262648795671457,0.5446855425834656,1.153073320721146,0.5920000076293945,10000,64
15,1.242972449624794,0.5537420511245728,1.1509371769387133,0.5865000486373901,10000,64
16,1.2103638480536416,0.5652866363525391,1.2076108305451605,0.5649999976158142,10000,64
17,1.1958335314903616,0.5696656107902527,1.1436954016306635,0.5900000333786011,10000,64
18,1.1754384272739158,0.5751393437385559,1.1378690950356605,0.5845000147819519,10000,64
19,1.1663702917952354,0.5816082954406738,1.0937157533944573,0.6060000061988831,10000,64
20,1.1519623914446973,0.5899681448936462,1.089691865730088,0.612000048160553,10000,64
21,1.1290741611451316,0.5972332954406738,1.142797708940447,0.593500018119812,10000,64
22,1.117287422395566,0.6041998267173767,1.0774926474114144,0.6150000095367432,10000,64
23,1.1035702580968287,0.6041998267173767,1.0668993793726351,0.6240000128746033,10000,64
24,1.1011556995330631,0.6080812215805054,1.1116448737234486,0.6080000400543213,10000,64
25,1.088856929213728,0.6120620965957642,1.100726776916371,0.6155000329017639,10000,64
26,1.0783357126420048,0.6177349090576172,1.0388860408991298,0.6320000290870667,10000,64
27,1.055534024221689,0.6247014403343201,1.0962877478055288,0.6045000553131104,10000,64
28,1.0384865235149927,0.6367436647415161,1.0383684898699923,0.6200000047683716,10000,64
29,1.0365014139074202,0.6283837556838989,1.024234964375383,0.6305000185966492,10000,64
30,1.0222080275837884,0.637539803981781,1.032120807317005,0.6345000267028809,10000,64
31,1.011984067800762,0.6394307613372803,1.0046046152688668,0.6415000557899475,10000,64
32,1.0154110342758895,0.6397293210029602,0.9982205576416093,0.6450000405311584,10000,64
33,0.9892905166676988,0.6483877301216125,0.9965047205113927,0.6450000405311584,10000,64
34,0.9902984960891384,0.6489849090576172,1.0428197745771783,0.6395000219345093,10000,64
35,0.9843143620343172,0.6554538607597351,1.0521030445625548,0.6370000243186951,10000,64
36,0.9758353941109119,0.6516720056533813,0.9909186518371403,0.6480000019073486,10000,64
37,0.967462662451518,0.6580414175987244,0.9959860400795848,0.6510000228881836,10000,64
38,0.9434031258539926,0.6662022471427917,0.9715950533814951,0.6640000343322754,10000,64
39,0.9571782598785772,0.6631170511245728,0.986092521084767,0.6495000123977661,10000,64
40,0.9340623012584192,0.6746616363525391,1.0293441073520369,0.6550000309944153,10000,64
41,0.9247987797014406,0.6765525341033936,1.0099190941127425,0.6485000252723694,10000,64
42,0.9280960501834398,0.6723726391792297,0.9792312991235693,0.6550000309944153,10000,64
43,0.9129601183481431,0.6767516136169434,0.9986787922034298,0.656000018119812,10000,64
44,0.8964098033766774,0.6855095624923706,0.9796215013907577,0.6530000567436218,10000,64
45,0.8882175017741525,0.6847133636474609,0.9436024304487919,0.671500027179718,10000,64
46,0.8886293516965127,0.6917794942855835,0.9739510437402386,0.6730000376701355,10000,64
47,0.8770609805840421,0.6892914175987244,0.9551183106592949,0.6735000610351562,10000,64
48,0.8690840158055014,0.6894904375076294,0.9306894564135562,0.6725000143051147,10000,64
49,0.8655104237712772,0.6949641704559326,0.961590327394339,0.6710000038146973,10000,64
50,0.8525803064315602,0.696457028388977,0.9516429911974499,0.6720000505447388,10000,64
51,0.8426135097992014,0.7033240795135498,0.9436074672524197,0.6855000257492065,10000,64
52,0.8354833408667747,0.6984474658966064,0.9491221015941483,0.6830000281333923,10000,64
53,0.8318454941740269,0.7064092755317688,0.9370541970143705,0.6780000329017639,10000,64
54,0.8293110187135752,0.7071058750152588,0.9508297456839988,0.6740000247955322,10000,64
55,0.8210842207431872,0.7071058750152588,0.9341515420503544,0.6820000410079956,10000,64
56,0.8131283796989852,0.7147691249847412,0.949412440801774,0.6855000257492065,10000,64
57,0.8009230632167245,0.718252420425415,0.9269289393827806,0.6795000433921814,10000,64
58,0.7998775103775795,0.7175557613372803,0.9464494185740697,0.6865000128746033,10000,64
59,0.7879699586195926,0.7239251732826233,0.9192828091852925,0.6815000176429749,10000,64
60,0.7881732675602514,0.7237261533737183,0.919069306368115,0.6850000619888306,10000,64
61,0.7753070654119159,0.7273089289665222,0.9273081380171628,0.6845000386238098,10000,64
62,0.7673718884958224,0.7308917045593262,0.9112960292607343,0.7010000348091125,10000,64
63,0.7621375901867502,0.727806568145752,0.9289201341743273,0.6910000443458557,10000,64
64,0.7550492272887067,0.7319864630699158,0.9385222730307199,0.6895000338554382,10000,64
65,0.7560047636116679,0.730792224407196,0.9287313689720263,0.6960000395774841,10000,64
66,0.7429218048833693,0.7474124431610107,0.9079748425957601,0.7000000476837158,10000,64
67,0.7297763927217236,0.7431329488754272,0.9150175154945647,0.7040000557899475,10000,64
68,0.7247886417826194,0.7447253465652466,0.9108024278678866,0.6960000395774841,10000,64
69,0.7246414330867986,0.7477110028266907,0.9171959109002814,0.6970000267028809,10000,64
70,0.716983150270647,0.7437301278114319,0.9140388433113169,0.6940000057220459,10000,64
71,0.7221414572103881,0.7465167045593262,0.9161509841821553,0.6965000033378601,10000,64
72,0.7125794782934187,0.7510947585105896,0.9214799563598791,0.7000000476837158,10000,64
73,0.702271511914843,0.7497014403343201,0.9190065757888813,0.6995000243186951,10000,64
74,0.6888582051271558,0.7568670511245728,0.9284103641113791,0.6965000033378601,10000,64
75,0.6825578054973832,0.756369411945343,0.9093509829188475,0.7040000557899475,10000,64
76,0.6901085833788824,0.756170392036438,0.9156314629870934,0.7045000195503235,10000,64
77,0.6859960429174563,0.7565684914588928,0.9168925472255454,0.7020000219345093,10000,64
78,0.6853944810198994,0.756170392036438,0.9248635005361951,0.7050000429153442,10000,64
79,0.6797442474682549,0.7584593892097473,0.922421358551473,0.6940000057220459,10000,64
80,0.6868970858550649,0.7572651505470276,0.9106258981773302,0.7050000429153442,10000,64
81,0.6671545180707722,0.7638335824012756,0.9225075708997861,0.7065000534057617,10000,64
82,0.6687963153307706,0.7655254602432251,0.9176817466985892,0.7045000195503235,10000,64
83,0.6682552549051214,0.7629379034042358,0.9184838545877471,0.7005000114440918,10000,64
84,0.6643507110004165,0.7635350227355957,0.919341167663902,0.7020000219345093,10000,64
85,0.6571460798792776,0.7678145170211792,0.908616269865049,0.7015000581741333,10000,64
86,0.6677901063244058,0.7619426846504211,0.9112034180308319,0.7045000195503235,10000,64
87,0.6626239314592165,0.7649283409118652,0.915758462525184,0.7020000219345093,10000,64
88,0.6537525080684398,0.7696058750152588,0.9128485768230121,0.706000030040741,10000,64
89,0.6482304865370935,0.7706011533737183,0.9138570566475535,0.7065000534057617,10000,64
90,0.6474297497265481,0.7702030539512634,0.9133872762753019,0.7050000429153442,10000,64
91,0.6572381441892591,0.7678145170211792,0.9150445407875196,0.7065000534057617,10000,64
92,0.6629644943759617,0.7668192982673645,0.9121060195548549,0.7055000066757202,10000,64
93,0.6446725480658932,0.7734872698783875,0.9134389130814878,0.7070000171661377,10000,64
94,0.6483165990980277,0.7718949317932129,0.913466255999341,0.7075000405311584,10000,64
95,0.6572437077764104,0.7671178579330444,0.9155050461427148,0.706000030040741,10000,64
96,0.6446007445170272,0.7751791477203369,0.9186652129630984,0.7035000324249268,10000,64
97,0.6449770960891084,0.7726910710334778,0.9150558133494078,0.7080000042915344,10000,64
98,0.6479386165514077,0.7703025341033936,0.9125278686169872,0.7110000252723694,10000,64
99,0.6396565759687206,0.7724920511245728,0.9173578546231819,0.7080000042915344,10000,64
100,0.6483337367817084,0.7708001732826233,0.9176400212250877,0.706000030040741,10000,64
