step,train_cost,train_acc,test_cost,test_acc,n_train,batch_size
1,2.614306970992701,0.17525875568389893,1.8950238586964516,0.3345000147819519,10000,64
2,2.3552597712734102,0.28483280539512634,1.75191122768152,0.3595000207424164,10000,64
3,2.213688136076561,0.34653663635253906,1.5415099518462794,0.44700002670288086,10000,64
4,2.1345646197780015,0.3644506335258484,1.5173282376323471,0.46000000834465027,10000,64
5,2.068597379312006,0.3877388536930084,1.4843688488871047,0.4675000309944153,10000,64
6,2.025843344948646,0.3999800980091095,1.4719892391036502,0.4855000376701355,10000,64
7,1.9795382890269946,0.4206807315349579,1.4494791316061642,0.4765000343322754,10000,64
8,1.905917789175551,0.44456610083580017,1.3080258726746012,0.534500002861023,10000,64
9,1.8360749193276233,0.4709394872188568,1.3324412310362177,0.5325000286102295,10000,64
10,1.7939761160856142,0.48994824290275574,1.285376674598721,0.5405000448226929,10000,64
11,1.7423036327903954,0.503284215927124,1.2650743994791867,0.5670000314712524,10000,64
12,1.724116335332686,0.5131369233131409,1.251397835906887,0.5625,10000,64
13,1.6746923818232882,0.5326433181762695,1.1403809957568136,0.5985000133514404,10000,64
14,1.6626567927859575,0.5391122698783875,1.1685704444697698,0.6045000553131104,10000,64
15,1.6353506292360702,0.5457802414894104,1.1440973981861957,0.5955000519752502,10000,64
16,1.616778842499523,0.5523487329483032,1.1098258110185582,0.612500011920929,10000,64
17,1.5841843147960009,0.5673766136169434,1.118526892552015,0.6190000176429749,10000,64
18,1.5798945397435782,0.5685708522796631,1.1558045925017941,0.612000048160553,10000,64
19,1.5581867167479246,0.5794187784194946,1.100477178409945,0.6135000586509705,10000,64
20,1.5460672934184372,0.5757364630699158,1.0864041244128206,0.6235000491142273,10000,64
21,1.5342134377102976,0.580712616443634,1.1194160657223076,0.6185000538825989,10000,64
22,1.5146688323283173,0.5921576619148254,1.0570372315799246,0.6355000138282776,10000,64
23,1.4988540108679664,0.5899681448936462,1.0802199374908747,0.624500036239624,10000,64
24,1.4813288691710529,0.5985270738601685,1.0636479285622895,0.6335000395774841,10000,64
25,1.475792978325876,0.6040008068084717,1.0635398670542784,0.6320000290870667,10000,64
26,1.4633302005229052,0.6143511533737183,1.0663271050888201,0.643500030040741,10000,64
27,1.4549506397711078,0.6080812215805054,1.095218137634247,0.6285000443458557,10000,64
28,1.4543621256188966,0.6079816818237305,1.0359283333746414,0.6510000228881836,10000,64
29,1.4396869118766265,0.6102707386016846,1.0025154058504173,0.6655000448226929,10000,64
30,1.4184715399709567,0.6279856562614441,1.005172162874943,0.6655000448226929,10000,64
31,1.419831011513103,0.6249004602432251,1.0375476183616654,0.6430000066757202,10000,64
32,1.4055295516176096,0.6237062215805054,1.0102030121848558,0.6530000567436218,10000,64
33,1.3942464302777955,0.6347531676292419,1.02335170770048,0.6615000367164612,10000,64
34,1.3861201337687579,0.6312699317932129,1.0044621557483788,0.6655000448226929,10000,64
35,1.3814855576504157,0.6427149772644043,0.9773447677270848,0.6685000061988831,10000,64
36,1.3855115770680178,0.6359474658966064,1.0037288537501423,0.659500002861023,10000,64
37,1.3573514657492252,0.6466958522796631,1.0112913625280247,0.659000039100647,10000,64
38,1.3486619884332127,0.6477906107902527,0.9901570067253157,0.6630000472068787,10000,64
39,1.3435475156760845,0.6513734459877014,0.951453666372049,0.6655000448226929,10000,64
40,1.3370558407796893,0.6475915908813477,0.9952749440853614,0.6630000472068787,10000,64
41,1.3315328021374726,0.6536624431610107,1.014832427111439,0.656000018119812,10000,64
42,1.3290097731466604,0.6539610028266907,0.9974009694773169,0.6610000133514404,10000,64
43,1.3263023026320981,0.6569466590881348,0.9812248313863745,0.6660000085830688,10000,64
44,1.3003839176962448,0.6609275341033936,0.9511670923218618,0.6680000424385071,10000,64
45,1.3111578943750595,0.662420392036438,0.9403895330409828,0.6785000562667847,10000,64
46,1.2888351827521594,0.6619227528572083,0.9595919754747647,0.6755000352859497,10000,64
47,1.2812797812842243,0.6759554147720337,0.9289612141979209,0.6810000538825989,10000,64
48,1.279452448124079,0.6736664175987244,0.9446814760705625,0.6810000538825989,10000,64
49,1.2710638077207603,0.6802349090576172,0.9529538169107714,0.6625000238418579,10000,64
50,1.26591021236898,0.6711783409118652,0.9521671492141791,0.6735000610351562,10000,64
51,1.2647526405064828,0.6734673380851746,0.9523394410059727,0.6650000214576721,10000,64
52,1.2491641311167394,0.6769506335258484,0.9474102216862215,0.6790000200271606,10000,64
53,1.2522782756125086,0.6745620965957642,0.9319078635253033,0.6845000386238098,10000,64
54,1.2483790466629798,0.6810310482978821,0.9428696862644901,0.6765000224113464,10000,64
55,1.2432734519794528,0.6847133636474609,0.9187543115346939,0.6880000233650208,10000,64
56,1.230059398168537,0.6908837556838989,0.9277503114572786,0.6770000457763672,10000,64
57,1.218853093659297,0.690087616443634,0.9265611973855411,0.6740000247955322,10000,64
58,1.2150626711814614,0.6899880766868591,0.9257083930812137,0.6800000071525574,10000,64
59,1.2122449479436577,0.6942675113677979,0.9217236298241841,0.6825000047683716,10000,64
60,1.1979584199143913,0.6974522471427917,0.9151077221875019,0.6935000419616699,10000,64
61,1.193051268538767,0.7066082954406738,0.9242827700844172,0.6890000104904175,10000,64
62,1.1998166411970128,0.6928741931915283,0.8922326843998817,0.6935000419616699,10000,64
63,1.1941359688462965,0.7061106562614441,0.9314607958704599,0.6820000410079956,10000,64
64,1.1869426691608518,0.7051154375076294,0.9101311938196059,0.6895000338554382,10000,64
65,1.1756067555744687,0.7041202187538147,0.8975496565514898,0.6915000081062317,10000,64
66,1.1716518931593598,0.709295392036438,0.8933236291940135,0.6980000138282776,10000,64
67,1.1678010971621406,0.7091958522796631,0.894897501401125,0.6955000162124634,10000,64
68,1.170219070621093,0.7113853693008423,0.9108490377797552,0.6920000314712524,10000,64
69,1.1648074111595959,0.7082006335258484,0.9085776822909057,0.6925000548362732,10000,64
70,1.1492772138452632,0.7134753465652466,0.9025925566105041,0.6945000290870667,10000,64
71,1.1535357644131397,0.7098925113677979,0.9020969737655129,0.687000036239624,10000,64
72,1.1439703621009492,0.7200437784194946,0.8980890328126332,0.6910000443458557,10000,64
73,1.1483830403122093,0.7085987329483032,0.9048323991496464,0.690500020980835,10000,64
74,1.1454870130766197,0.7189490795135498,0.890574949396979,0.7015000581741333,10000,64
75,1.141583572628864,0.7173566818237305,0.884667617364423,0.706000030040741,10000,64
76,1.1360556170237566,0.7210389971733093,0.8969294944399793,0.6970000267028809,10000,64
77,1.12305158107471,0.7239251732826233,0.8903744527172502,0.6970000267028809,10000,64
78,1.1129086347880754,0.7254180312156677,0.8922617671035387,0.6990000605583191,10000,64
79,1.126830975540661,0.7220342755317688,0.8832962153613897,0.6975000500679016,10000,64
