step,train_cost,train_acc,test_cost,test_acc,n_train,batch_size
1,2.4830502387815874,0.103515625,2.2538317264368986,0.17000000178813934,1000,64
2,2.3042577713839147,0.15195313096046448,2.3161642067786326,0.20499999821186066,1000,64
3,2.176090785947749,0.2314453125,2.15009527830618,0.23499999940395355,1000,64
4,2.164436729898159,0.24375000596046448,1.976412661533414,0.32499998807907104,1000,64
5,2.1258571793973453,0.21445313096046448,2.0774089723358165,0.25999999046325684,1000,64
6,2.0805010227632907,0.24140624701976776,2.000591374752358,0.29499998688697815,1000,64
7,2.073540678455909,0.2523437440395355,1.885346031092016,0.3050000071525574,1000,64
8,1.9645134651593699,0.2916015684604645,1.7780770011990938,0.35499998927116394,1000,64
9,1.969101619691451,0.3001953065395355,2.0546681796144046,0.2199999988079071,1000,64
10,1.9113911478591208,0.3160156309604645,1.9337033584051215,0.3349999785423279,1000,64
11,1.9172428310565022,0.3197265565395355,1.8045383015720362,0.3700000047683716,1000,64
12,1.9107100205322805,0.3173828125,1.7622896858579764,0.3499999940395355,1000,64
13,1.8623534128698147,0.314453125,1.8400739710941747,0.3349999785423279,1000,64
14,1.8435804242139413,0.33613282442092896,1.756988471677889,0.3149999976158142,1000,64
15,1.7672436498190731,0.37187498807907104,1.7492729289311169,0.35999998450279236,1000,64
16,1.7964813304872447,0.36699217557907104,1.6845614873936299,0.3449999988079071,1000,64
17,1.7639889227397785,0.36503905057907104,1.6501430305578975,0.39499998092651367,1000,64
18,1.6573150426676804,0.38359373807907104,1.621122428520074,0.38499999046325684,1000,64
19,1.669346303600174,0.39726561307907104,1.751203406654089,0.35999998450279236,1000,64
20,1.6760320426512485,0.37675780057907104,1.7898580629895513,0.3449999988079071,1000,64
21,1.6277761918708062,0.4058593809604645,1.6276397221223318,0.4050000011920929,1000,64
22,1.5774275316757778,0.43574219942092896,1.5829570881986623,0.429999977350235,1000,64
23,1.5920052480458289,0.3968749940395355,1.5754293007544848,0.4399999976158142,1000,64
24,1.556632932392173,0.43144530057907104,1.5745384511071547,0.39499998092651367,1000,64
25,1.5458699366084911,0.4124999940395355,1.5513158274397554,0.4399999976158142,1000,64
26,1.4990852819117875,0.4427734315395355,1.5678893471123336,0.4399999976158142,1000,64
27,1.4890616972465442,0.47089844942092896,1.5771122568120879,0.45499998331069946,1000,64
28,1.5230470559482838,0.4462890625,1.5227935087285827,0.41999998688697815,1000,64
29,1.462472746724353,0.4755859375,1.5777130441136504,0.47999998927116394,1000,64
30,1.5085150242454697,0.4535156190395355,1.6925556165825189,0.3799999952316284,1000,64
31,1.5343738433639607,0.43769532442092896,1.5213906260007355,0.4399999976158142,1000,64
32,1.417773694569876,0.47480469942092896,1.55216225407255,0.45499998331069946,1000,64
33,1.4216868372399336,0.4990234375,1.6862933010491503,0.38999998569488525,1000,64
34,1.4032085966670795,0.4847656190395355,1.618783730192146,0.41499999165534973,1000,64
35,1.3899029430037744,0.5029296875,1.5984995802726472,0.39499998092651367,1000,64
36,1.3299659422964827,0.532031238079071,1.6345754138278132,0.41499999165534973,1000,64
37,1.359439161367315,0.5072265863418579,1.5898710798066147,0.4650000035762787,1000,64
38,1.3098399478676521,0.537109375,1.6182868881089052,0.4599999785423279,1000,64
39,1.3154629531535476,0.5263671875,1.5967796068608666,0.4350000023841858,1000,64
40,1.2554353051714202,0.5341796875,1.6137386987335838,0.4599999785423279,1000,64
41,1.2374916993558174,0.581835925579071,1.6600901176863079,0.42499998211860657,1000,64
42,1.2847885756135309,0.537304699420929,1.6543001543735665,0.4650000035762787,1000,64
43,1.2119130632376702,0.5570312738418579,1.6830772830192482,0.4399999976158142,1000,64
44,1.1471544613558482,0.607226550579071,1.6160274126034984,0.42499998211860657,1000,64
45,1.1462873235550324,0.566601574420929,1.615495584155547,0.41999998688697815,1000,64
46,1.173426078225977,0.57421875,1.643181936069023,0.4650000035762787,1000,64
47,1.139311768823293,0.588671863079071,1.6182187848809229,0.4599999785423279,1000,64
48,1.1756231753153665,0.5951172113418579,1.7140848348022015,0.3999999761581421,1000,64
49,1.1484479409662776,0.6001952886581421,1.6083004584114562,0.44999998807907104,1000,64
50,1.0632279084914515,0.6158202886581421,1.7134350160782126,0.4599999785423279,1000,64
51,1.0349846039020592,0.6480468511581421,1.643686405653221,0.4749999940395355,1000,64
52,1.0468554115136433,0.6371093988418579,1.5966784097857714,0.4699999988079071,1000,64
53,1.046545561812079,0.625,1.6256679412985564,0.47999998927116394,1000,64
54,1.1370779025549553,0.589648425579071,1.6776066909109795,0.4599999785423279,1000,64
55,1.0162533503026883,0.646679699420929,1.6449735371091825,0.47999998927116394,1000,64
56,1.0012329881819995,0.6458984613418579,1.7255357090116274,0.44999998807907104,1000,64
57,0.9587346914349066,0.682421863079071,1.6453459203949905,0.4650000035762787,1000,64
58,0.9631078818315151,0.6591796875,1.6324817411749666,0.4749999940395355,1000,64
59,0.9065757394910294,0.6761718988418579,1.7216611880194828,0.4899999797344208,1000,64
60,0.9009667364347621,0.6832031011581421,1.671830270956458,0.44999998807907104,1000,64
61,0.9171797314564895,0.6546875238418579,1.723731365803889,0.4599999785423279,1000,64
62,0.8793294786969801,0.684374988079071,1.7346606478016409,0.5,1000,64
63,0.9349108676849547,0.679492175579071,1.7047536774223409,0.48499998450279236,1000,64
64,0.8849292703623759,0.700390636920929,1.6448141145570514,0.5049999952316284,1000,64
65,0.8099604677313639,0.7197265625,1.710623254403525,0.4699999988079071,1000,64
66,0.8434419127737096,0.6988281011581421,1.6808842099635932,0.4699999988079071,1000,64
67,0.8509488281311641,0.696484386920929,1.6833726777266989,0.4699999988079071,1000,64
68,0.8142360993621925,0.705859363079071,1.718272726553633,0.4899999797344208,1000,64
69,0.7752253165967747,0.719921886920929,1.7228175487462491,0.4899999797344208,1000,64
70,0.7743177715719775,0.730273425579071,1.785894533915406,0.48499998450279236,1000,64
71,0.8137692749951607,0.721484363079071,1.714693623552022,0.4949999749660492,1000,64
72,0.7985332569160751,0.708984375,1.7489184486567524,0.4899999797344208,1000,64
73,0.7569774334047628,0.72265625,1.7671026727339048,0.4899999797344208,1000,64
74,0.7285035765144567,0.745898425579071,1.7448373137514621,0.4599999785423279,1000,64
75,0.7341787658061999,0.736132800579071,1.7602996072737325,0.47999998927116394,1000,64
76,0.6881875009762903,0.7662109136581421,1.7329439777232836,0.47999998927116394,1000,64
77,0.7686408559103534,0.727734386920929,1.7399805931930592,0.4749999940395355,1000,64
78,0.707550486023784,0.758593738079071,1.7521304723111628,0.4650000035762787,1000,64
79,0.6789643851138071,0.763867199420929,1.7488053920777549,0.4699999988079071,1000,64
80,0.6970183862646904,0.7367187738418579,1.7624130354020175,0.4899999797344208,1000,64
81,0.6647938057000425,0.779296875,1.7767912450561085,0.4699999988079071,1000,64
82,0.646268888323213,0.7734375,1.7511233237568888,0.48499998450279236,1000,64
83,0.7317326509282475,0.7388671636581421,1.7453149653090678,0.47999998927116394,1000,64
84,0.6574784351339694,0.7611328363418579,1.7401440471362832,0.47999998927116394,1000,64
85,0.630844395700144,0.785937488079071,1.7402569037000257,0.4699999988079071,1000,64
86,0.6833705819688124,0.7523437738418579,1.7428176586509159,0.4749999940395355,1000,64
87,0.6326636197054533,0.7740234136581421,1.7495173854998711,0.47999998927116394,1000,64
88,0.6789818166073487,0.7535156011581421,1.756851422920659,0.4899999797344208,1000,64
89,0.6758511385443792,0.7691406011581421,1.7557894782769292,0.48499998450279236,1000,64
90,0.682291402134705,0.7720702886581421,1.7525326705451385,0.4749999940395355,1000,64
91,0.6778341598294778,0.7699218988418579,1.7449653737548527,0.4749999940395355,1000,64
92,0.6089144685249868,0.782421886920929,1.7457978743138731,0.48499998450279236,1000,64
93,0.6634460044329288,0.759765625,1.7494622291894124,0.48499998450279236,1000,64
94,0.6646568173991916,0.7552734613418579,1.752474725753396,0.47999998927116394,1000,64
95,0.677087355505564,0.7591797113418579,1.7582280869102505,0.47999998927116394,1000,64
96,0.6343881106419794,0.778515636920929,1.7617076473845459,0.48499998450279236,1000,64
97,0.6568416101848572,0.7607421875,1.7631750894812372,0.47999998927116394,1000,64
98,0.5971124171456422,0.781445324420929,1.7642546686777538,0.4749999940395355,1000,64
99,0.6490021949729791,0.779492199420929,1.7632356969854677,0.47999998927116394,1000,64
100,0.6494885497080052,0.784960925579071,1.7614992570722838,0.47999998927116394,1000,64
