step,train_cost,train_acc,test_cost,test_acc,n_train,batch_size
24,1.449800110933816,0.4810546934604645,1.7302812973016914,0.42499998211860657,1000,64
25,1.4302149099549513,0.51171875,1.5263752472010998,0.4699999988079071,1000,64
26,1.4457793436836655,0.4935546815395355,1.5347481250212442,0.48499998450279236,1000,64
27,1.45218222063102,0.49335938692092896,1.4253883309487592,0.5149999856948853,1000,64
28,1.288961702600874,0.5425781011581421,1.575801021277876,0.4749999940395355,1000,64
29,1.3719966853715553,0.5101562738418579,1.36153602655597,0.5349999666213989,1000,64
30,1.3394617474199755,0.508593738079071,1.4125358445941671,0.5049999952316284,1000,64
31,1.3182116278770257,0.524609386920929,1.5551675911345983,0.47999998927116394,1000,64
32,1.2829156090544709,0.5316406488418579,1.4628899457033424,0.5149999856948853,1000,64
33,1.2178318684322897,0.5785156488418579,1.4622042674768811,0.5099999904632568,1000,64
34,1.266034177303533,0.5341796875,1.378480874697842,0.5149999856948853,1000,64
35,1.221079138913678,0.5628906488418579,1.425666838673878,0.5,1000,64
36,1.2183849295429128,0.540234386920929,1.443005063804344,0.5,1000,64
37,1.168271164827278,0.6000000238418579,1.405509747938415,0.5199999809265137,1000,64
38,1.1624037820951745,0.5853515863418579,1.5365466667559624,0.5,1000,64
39,1.1927186462845643,0.556640625,1.4982610361999267,0.5,1000,64
40,1.1556590794623278,0.5835937261581421,1.516003217378004,0.5199999809265137,1000,64
41,1.0730376002667321,0.5953124761581421,1.3855679201710371,0.5349999666213989,1000,64
42,1.0739711910238499,0.6107422113418579,1.4183464518101812,0.5149999856948853,1000,64
43,1.073384480147405,0.630664050579071,1.500238284249954,0.5450000166893005,1000,64
44,1.1334426845142305,0.607226550579071,1.486722565324372,0.47999998927116394,1000,64
45,1.0163384563203484,0.634765625,1.5551404429269524,0.5249999761581421,1000,64
46,1.0201656144359448,0.6285156011581421,1.4542928889240765,0.5249999761581421,1000,64
47,0.9847659759895809,0.6429687738418579,1.5226030967954396,0.5199999809265137,1000,64
48,1.0202602294494678,0.62890625,1.4109655662998641,0.5399999618530273,1000,64
49,0.9933200774324824,0.654492199420929,1.465093722956449,0.5249999761581421,1000,64
50,1.0006757001324484,0.6458984613418579,1.4503439468371093,0.5399999618530273,1000,64
51,1.0108270774108168,0.643750011920929,1.3875172473851165,0.5699999928474426,1000,64
52,0.9380981989380587,0.6664062738418579,1.4737364663511616,0.5199999809265137,1000,64
53,0.9337780945650449,0.6625000238418579,1.447434838051208,0.5699999928474426,1000,64
54,0.9208727152083891,0.6712890863418579,1.4359468872967198,0.550000011920929,1000,64
55,0.9378425825648818,0.6607421636581421,1.5480780888788266,0.5099999904632568,1000,64
56,0.8827056632412529,0.669921875,1.5401785191789579,0.5249999761581421,1000,64
57,0.9054042747381658,0.687695324420929,1.5629252538009786,0.5299999713897705,1000,64
58,0.8491303096603341,0.706250011920929,1.5438591280643492,0.550000011920929,1000,64
59,0.815705852347728,0.7232421636581421,1.4420347624948042,0.550000011920929,1000,64
60,0.7990743149874232,0.7216796875,1.5120515952315419,0.5450000166893005,1000,64
61,0.8493403291313129,0.6890624761581421,1.5581091308480604,0.5199999809265137,1000,64
62,0.8073436073236323,0.7164062261581421,1.4957079727282245,0.574999988079071,1000,64
63,0.799018410755359,0.723437488079071,1.561697402334166,0.5349999666213989,1000,64
64,0.7552784618548083,0.7417968511581421,1.5070826210821706,0.5600000023841858,1000,64
65,0.7347822735970427,0.741992175579071,1.5744333025001465,0.5600000023841858,1000,64
66,0.7786390476109031,0.72265625,1.5428308241345838,0.5600000023841858,1000,64
67,0.7678891612887252,0.724804699420929,1.5739336046457582,0.550000011920929,1000,64
68,0.7354550826529306,0.724414050579071,1.6232281382712523,0.5249999761581421,1000,64
69,0.7491249713288972,0.732226550579071,1.6451072376848432,0.5399999618530273,1000,64
70,0.7543452993808131,0.7421875,1.5244679297234998,0.5849999785423279,1000,64
71,0.6706579438064724,0.7652343511581421,1.5826097082713033,0.5699999928474426,1000,64
72,0.7059707596554803,0.7427734136581421,1.5926777666623462,0.5399999618530273,1000,64
73,0.7006162148578498,0.750781238079071,1.6017646051817818,0.5550000071525574,1000,64
74,0.6600764374015816,0.755664050579071,1.5968467656772367,0.5450000166893005,1000,64
75,0.6813694919113681,0.749804675579071,1.6311099713677666,0.5450000166893005,1000,64
76,0.6225699493956298,0.7876952886581421,1.6351533151649966,0.5600000023841858,1000,64
77,0.6358301507597891,0.775585949420929,1.6340338873170557,0.5550000071525574,1000,64
78,0.673837833518526,0.7583984136581421,1.6230316450934499,0.5799999833106995,1000,64
79,0.639468053114524,0.7666015625,1.6324924917623287,0.5699999928474426,1000,64
80,0.6323755606345838,0.7925781011581421,1.6102854728797171,0.574999988079071,1000,64
81,0.5814240294493075,0.778124988079071,1.6393062000763816,0.5699999928474426,1000,64
82,0.6094635338799668,0.7802734375,1.6553161724796428,0.5600000023841858,1000,64
83,0.6068961620173478,0.798828125,1.6346082282459624,0.550000011920929,1000,64
84,0.6007978520817203,0.7748047113418579,1.6416748892837625,0.5550000071525574,1000,64
85,0.5929571366494637,0.7978515625,1.6430947217941585,0.550000011920929,1000,64
86,0.5956247434026506,0.7894531488418579,1.6435243042584258,0.5699999928474426,1000,64
87,0.5810253754864345,0.799609363079071,1.6459622658355217,0.5699999928474426,1000,64
88,0.5571348058417979,0.7972656488418579,1.629532252405784,0.5799999833106995,1000,64
89,0.5922626641550429,0.801562488079071,1.6351722183553412,0.5600000023841858,1000,64
90,0.5668103917006,0.8095703125,1.6288774307107685,0.5600000023841858,1000,64
91,0.574917114922669,0.798046886920929,1.6401258823064386,0.5649999976158142,1000,64
92,0.6182289304410948,0.785937488079071,1.6394033123647878,0.5649999976158142,1000,64
93,0.5654027625403049,0.808789074420929,1.6423100262320798,0.5649999976158142,1000,64
94,0.5749194600884093,0.807421863079071,1.6326810714265896,0.5649999976158142,1000,64
95,0.5643183499692569,0.8042968511581421,1.63794094302949,0.5699999928474426,1000,64
96,0.6218592069723201,0.788281261920929,1.6343178117983794,0.5649999976158142,1000,64
97,0.5906654209180721,0.7923828363418579,1.6317423596084795,0.5649999976158142,1000,64
98,0.5982470306051981,0.778515636920929,1.6394123599819934,0.5649999976158142,1000,64
99,0.582718789057314,0.796093761920929,1.6403415030702693,0.5649999976158142,1000,64
100,0.5870776471677122,0.7933593988418579,1.6404728518043734,0.5600000023841858,1000,64
