step,train_cost,train_acc,test_cost,test_acc,n_train,batch_size
78,0.9981185093304202,0.6488853693008423,1.04753322166037,0.6460000276565552,10000,64
79,1.0036570648590242,0.6474920511245728,1.039909710829805,0.6510000228881836,10000,64
80,0.9940315537378566,0.6481887102127075,1.0366855916311486,0.6530000567436218,10000,64
81,0.9876694247217173,0.6491839289665222,1.0404596480410582,0.6525000333786011,10000,64
82,0.9984209859023743,0.6468949317932129,1.0417056058187857,0.6510000228881836,10000,64
83,1.0008240659601262,0.6514729261398315,1.0363982813318628,0.6465000510215759,10000,64
84,0.9882138106741362,0.6510748267173767,1.0393392939111281,0.6515000462532043,10000,64
85,0.9935642961703425,0.646994411945343,1.0363047991181054,0.6540000438690186,10000,64
86,1.0001746075596043,0.6488853693008423,1.0416052874225277,0.6465000510215759,10000,64
87,0.9934782014470831,0.6502786874771118,1.0370260837569247,0.6520000100135803,10000,64
88,0.986100532812722,0.6491839289665222,1.0297585637390445,0.6515000462532043,10000,64
89,0.97956684295104,0.6539610028266907,1.0343962926242551,0.6510000228881836,10000,64
90,0.9848873965345983,0.6607285141944885,1.0344379203907874,0.6470000147819519,10000,64
91,0.987466475802032,0.653164803981781,1.0367786908599235,0.6510000228881836,10000,64
92,0.9891417553451846,0.649880588054657,1.0344501289832282,0.6475000381469727,10000,64
93,0.9777682444007958,0.6583399772644043,1.0366361396861996,0.6480000019073486,10000,64
94,0.9884829037051656,0.6535629034042358,1.0372713403946445,0.6490000486373901,10000,64
95,0.9852366970739693,0.6554538607597351,1.0369877793229398,0.6515000462532043,10000,64
96,0.9909868740319894,0.6506767868995667,1.0372139644262828,0.6510000228881836,10000,64
97,0.978439505801826,0.6592356562614441,1.036474808490226,0.6530000567436218,10000,64
98,0.9854840889155265,0.6565485596656799,1.0364669734146215,0.6515000462532043,10000,64
99,0.9781159200216476,0.6550557613372803,1.0366763688022826,0.6520000100135803,10000,64
100,0.9868330849476272,0.6520700454711914,1.0366770712439248,0.6525000333786011,10000,64
