
=== Starting training for train size 5 ===

Starting repetition 1/1 for train size 5
Train Size: 5, Epoch: 1/100, Train Loss: 0.4775, Train Acc: 1.0000, Test Loss: 0.5365, Test Acc: 0.7500, Epoch time: 8.214530 seconds
Train Size: 5, Epoch: 2/100, Train Loss: 0.3525, Train Acc: 1.0000, Test Loss: 0.5179, Test Acc: 0.7000, Epoch time: 8.148685 seconds
Train Size: 5, Epoch: 3/100, Train Loss: 0.2812, Train Acc: 0.8000, Test Loss: 0.5028, Test Acc: 0.6800, Epoch time: 9.096369 seconds
Train Size: 5, Epoch: 4/100, Train Loss: 0.2371, Train Acc: 0.8000, Test Loss: 0.4785, Test Acc: 0.7000, Epoch time: 8.553590 seconds
Train Size: 5, Epoch: 5/100, Train Loss: 0.2028, Train Acc: 0.8000, Test Loss: 0.4423, Test Acc: 0.7700, Epoch time: 8.837688 seconds
Train Size: 5, Epoch: 6/100, Train Loss: 0.1709, Train Acc: 1.0000, Test Loss: 0.3979, Test Acc: 0.7800, Epoch time: 8.294968 seconds
Train Size: 5, Epoch: 7/100, Train Loss: 0.1404, Train Acc: 1.0000, Test Loss: 0.3503, Test Acc: 0.8300, Epoch time: 7.859103 seconds
Train Size: 5, Epoch: 8/100, Train Loss: 0.1128, Train Acc: 1.0000, Test Loss: 0.3040, Test Acc: 0.8900, Epoch time: 8.371736 seconds
Train Size: 5, Epoch: 9/100, Train Loss: 0.0892, Train Acc: 1.0000, Test Loss: 0.2619, Test Acc: 0.9100, Epoch time: 7.977751 seconds
Train Size: 5, Epoch: 10/100, Train Loss: 0.0702, Train Acc: 1.0000, Test Loss: 0.2256, Test Acc: 0.9300, Epoch time: 8.074397 seconds
Train Size: 5, Epoch: 11/100, Train Loss: 0.0557, Train Acc: 1.0000, Test Loss: 0.1953, Test Acc: 0.9300, Epoch time: 7.724571 seconds
Train Size: 5, Epoch: 12/100, Train Loss: 0.0448, Train Acc: 1.0000, Test Loss: 0.1706, Test Acc: 0.9400, Epoch time: 7.918032 seconds
Train Size: 5, Epoch: 13/100, Train Loss: 0.0366, Train Acc: 1.0000, Test Loss: 0.1506, Test Acc: 0.9500, Epoch time: 8.522467 seconds
Train Size: 5, Epoch: 14/100, Train Loss: 0.0305, Train Acc: 1.0000, Test Loss: 0.1346, Test Acc: 0.9500, Epoch time: 9.053227 seconds
Train Size: 5, Epoch: 15/100, Train Loss: 0.0257, Train Acc: 1.0000, Test Loss: 0.1217, Test Acc: 0.9600, Epoch time: 7.924729 seconds
Train Size: 5, Epoch: 16/100, Train Loss: 0.0220, Train Acc: 1.0000, Test Loss: 0.1113, Test Acc: 0.9700, Epoch time: 8.944589 seconds
Train Size: 5, Epoch: 17/100, Train Loss: 0.0190, Train Acc: 1.0000, Test Loss: 0.1028, Test Acc: 0.9700, Epoch time: 9.667513 seconds
Train Size: 5, Epoch: 18/100, Train Loss: 0.0165, Train Acc: 1.0000, Test Loss: 0.0959, Test Acc: 0.9700, Epoch time: 9.351027 seconds
Train Size: 5, Epoch: 19/100, Train Loss: 0.0144, Train Acc: 1.0000, Test Loss: 0.0902, Test Acc: 0.9700, Epoch time: 7.595258 seconds
Train Size: 5, Epoch: 20/100, Train Loss: 0.0126, Train Acc: 1.0000, Test Loss: 0.0854, Test Acc: 0.9700, Epoch time: 7.578545 seconds
Train Size: 5, Epoch: 21/100, Train Loss: 0.0111, Train Acc: 1.0000, Test Loss: 0.0815, Test Acc: 0.9700, Epoch time: 8.162837 seconds
Train Size: 5, Epoch: 22/100, Train Loss: 0.0098, Train Acc: 1.0000, Test Loss: 0.0782, Test Acc: 0.9700, Epoch time: 7.848213 seconds
Train Size: 5, Epoch: 23/100, Train Loss: 0.0086, Train Acc: 1.0000, Test Loss: 0.0755, Test Acc: 0.9700, Epoch time: 7.656212 seconds
Train Size: 5, Epoch: 24/100, Train Loss: 0.0077, Train Acc: 1.0000, Test Loss: 0.0732, Test Acc: 0.9700, Epoch time: 8.297317 seconds
Train Size: 5, Epoch: 25/100, Train Loss: 0.0068, Train Acc: 1.0000, Test Loss: 0.0713, Test Acc: 0.9700, Epoch time: 8.159460 seconds
Train Size: 5, Epoch: 26/100, Train Loss: 0.0061, Train Acc: 1.0000, Test Loss: 0.0697, Test Acc: 0.9700, Epoch time: 8.203291 seconds
Train Size: 5, Epoch: 27/100, Train Loss: 0.0055, Train Acc: 1.0000, Test Loss: 0.0684, Test Acc: 0.9700, Epoch time: 7.826896 seconds
Train Size: 5, Epoch: 28/100, Train Loss: 0.0049, Train Acc: 1.0000, Test Loss: 0.0673, Test Acc: 0.9700, Epoch time: 7.963321 seconds
Train Size: 5, Epoch: 29/100, Train Loss: 0.0044, Train Acc: 1.0000, Test Loss: 0.0664, Test Acc: 0.9700, Epoch time: 8.076225 seconds
Train Size: 5, Epoch: 30/100, Train Loss: 0.0040, Train Acc: 1.0000, Test Loss: 0.0657, Test Acc: 0.9700, Epoch time: 8.257797 seconds
Train Size: 5, Epoch: 31/100, Train Loss: 0.0037, Train Acc: 1.0000, Test Loss: 0.0651, Test Acc: 0.9700, Epoch time: 7.893587 seconds
Train Size: 5, Epoch: 32/100, Train Loss: 0.0034, Train Acc: 1.0000, Test Loss: 0.0646, Test Acc: 0.9700, Epoch time: 9.422399 seconds
Train Size: 5, Epoch: 33/100, Train Loss: 0.0031, Train Acc: 1.0000, Test Loss: 0.0642, Test Acc: 0.9700, Epoch time: 8.106245 seconds
Train Size: 5, Epoch: 34/100, Train Loss: 0.0029, Train Acc: 1.0000, Test Loss: 0.0639, Test Acc: 0.9700, Epoch time: 7.955930 seconds
Train Size: 5, Epoch: 35/100, Train Loss: 0.0027, Train Acc: 1.0000, Test Loss: 0.0636, Test Acc: 0.9700, Epoch time: 8.496550 seconds
Train Size: 5, Epoch: 36/100, Train Loss: 0.0025, Train Acc: 1.0000, Test Loss: 0.0634, Test Acc: 0.9700, Epoch time: 9.351572 seconds
Train Size: 5, Epoch: 37/100, Train Loss: 0.0023, Train Acc: 1.0000, Test Loss: 0.0633, Test Acc: 0.9700, Epoch time: 8.827908 seconds
Train Size: 5, Epoch: 38/100, Train Loss: 0.0022, Train Acc: 1.0000, Test Loss: 0.0632, Test Acc: 0.9700, Epoch time: 8.818907 seconds
Train Size: 5, Epoch: 39/100, Train Loss: 0.0021, Train Acc: 1.0000, Test Loss: 0.0632, Test Acc: 0.9700, Epoch time: 8.707882 seconds
