
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.5593, Train Acc: 0.9000, Test Loss: 0.4941, Test Acc: 0.8600, Epoch time: 10.323079 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.4680, Train Acc: 0.9000, Test Loss: 0.4154, Test Acc: 0.9100, Epoch time: 11.069834 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.3903, Train Acc: 0.9375, Test Loss: 0.3486, Test Acc: 0.9400, Epoch time: 11.348715 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.3251, Train Acc: 0.9625, Test Loss: 0.2928, Test Acc: 0.9900, Epoch time: 11.802725 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.2712, Train Acc: 0.9875, Test Loss: 0.2467, Test Acc: 0.9900, Epoch time: 11.632036 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.2271, Train Acc: 0.9875, Test Loss: 0.2090, Test Acc: 0.9900, Epoch time: 12.180369 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.1914, Train Acc: 0.9875, Test Loss: 0.1783, Test Acc: 0.9900, Epoch time: 11.786414 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.1624, Train Acc: 1.0000, Test Loss: 0.1533, Test Acc: 0.9900, Epoch time: 11.691086 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1389, Train Acc: 1.0000, Test Loss: 0.1329, Test Acc: 0.9900, Epoch time: 12.556467 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1197, Train Acc: 1.0000, Test Loss: 0.1162, Test Acc: 0.9900, Epoch time: 11.802596 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1040, Train Acc: 1.0000, Test Loss: 0.1025, Test Acc: 1.0000, Epoch time: 12.192654 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.0911, Train Acc: 1.0000, Test Loss: 0.0910, Test Acc: 1.0000, Epoch time: 11.848133 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0803, Train Acc: 1.0000, Test Loss: 0.0815, Test Acc: 1.0000, Epoch time: 12.062226 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0714, Train Acc: 1.0000, Test Loss: 0.0734, Test Acc: 1.0000, Epoch time: 11.905768 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0638, Train Acc: 1.0000, Test Loss: 0.0666, Test Acc: 1.0000, Epoch time: 12.087270 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0574, Train Acc: 1.0000, Test Loss: 0.0608, Test Acc: 1.0000, Epoch time: 12.189567 seconds
