
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6671, Train Acc: 0.5875, Test Loss: 0.6394, Test Acc: 0.6300, Epoch time: 22.372186 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6469, Train Acc: 0.6500, Test Loss: 0.6186, Test Acc: 0.7500, Epoch time: 23.545014 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6075, Train Acc: 0.7250, Test Loss: 0.5710, Test Acc: 0.8200, Epoch time: 23.530976 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.5849, Train Acc: 0.7875, Test Loss: 0.5523, Test Acc: 0.9000, Epoch time: 24.445537 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.5539, Train Acc: 0.8625, Test Loss: 0.5250, Test Acc: 0.9500, Epoch time: 24.599980 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.5288, Train Acc: 0.9000, Test Loss: 0.4977, Test Acc: 0.9400, Epoch time: 25.655092 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.4992, Train Acc: 0.9000, Test Loss: 0.4699, Test Acc: 0.9600, Epoch time: 23.813805 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.4817, Train Acc: 0.9125, Test Loss: 0.4453, Test Acc: 0.9900, Epoch time: 24.490027 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.4532, Train Acc: 0.9500, Test Loss: 0.4231, Test Acc: 0.9900, Epoch time: 25.452275 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.4323, Train Acc: 0.9750, Test Loss: 0.4041, Test Acc: 0.9800, Epoch time: 24.069146 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.4098, Train Acc: 0.9750, Test Loss: 0.3839, Test Acc: 0.9900, Epoch time: 24.238267 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.3903, Train Acc: 0.9750, Test Loss: 0.3613, Test Acc: 1.0000, Epoch time: 24.264433 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.3724, Train Acc: 0.9750, Test Loss: 0.3449, Test Acc: 0.9900, Epoch time: 24.356631 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.3579, Train Acc: 0.9750, Test Loss: 0.3267, Test Acc: 0.9900, Epoch time: 24.355383 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.3376, Train Acc: 0.9875, Test Loss: 0.3056, Test Acc: 0.9900, Epoch time: 24.166244 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.3212, Train Acc: 0.9875, Test Loss: 0.2935, Test Acc: 1.0000, Epoch time: 24.474234 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.3097, Train Acc: 0.9750, Test Loss: 0.2819, Test Acc: 0.9900, Epoch time: 24.175898 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.2939, Train Acc: 0.9875, Test Loss: 0.2684, Test Acc: 1.0000, Epoch time: 24.340379 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.2792, Train Acc: 0.9875, Test Loss: 0.2561, Test Acc: 1.0000, Epoch time: 24.440980 seconds
