
=== Starting training for train size 10 ===

Starting repetition 1/1 for train size 10
[1. 1. 1. 0. 0. 0. 0. 0. 1. 1.]
Train Size: 10, Epoch: 1/100, Train Loss: 0.8113, Train Acc: 0.5000, Test Loss: 0.6447, Test Acc: 0.5600, Epoch time: 5.555966 seconds
Train Size: 10, Epoch: 2/100, Train Loss: 0.6823, Train Acc: 0.5000, Test Loss: 0.5517, Test Acc: 0.9200, Epoch time: 5.594226 seconds
Train Size: 10, Epoch: 3/100, Train Loss: 0.5723, Train Acc: 0.7000, Test Loss: 0.4720, Test Acc: 0.9900, Epoch time: 5.629838 seconds
Train Size: 10, Epoch: 4/100, Train Loss: 0.4786, Train Acc: 1.0000, Test Loss: 0.4033, Test Acc: 0.9900, Epoch time: 5.624488 seconds
Train Size: 10, Epoch: 5/100, Train Loss: 0.3989, Train Acc: 1.0000, Test Loss: 0.3440, Test Acc: 0.9900, Epoch time: 5.698332 seconds
Train Size: 10, Epoch: 6/100, Train Loss: 0.3314, Train Acc: 1.0000, Test Loss: 0.2934, Test Acc: 0.9900, Epoch time: 5.979875 seconds
Train Size: 10, Epoch: 7/100, Train Loss: 0.2749, Train Acc: 1.0000, Test Loss: 0.2507, Test Acc: 0.9900, Epoch time: 5.733606 seconds
Train Size: 10, Epoch: 8/100, Train Loss: 0.2281, Train Acc: 1.0000, Test Loss: 0.2152, Test Acc: 1.0000, Epoch time: 5.739506 seconds
Train Size: 10, Epoch: 9/100, Train Loss: 0.1895, Train Acc: 1.0000, Test Loss: 0.1861, Test Acc: 1.0000, Epoch time: 5.702529 seconds
Train Size: 10, Epoch: 10/100, Train Loss: 0.1578, Train Acc: 1.0000, Test Loss: 0.1622, Test Acc: 1.0000, Epoch time: 5.708627 seconds
Train Size: 10, Epoch: 11/100, Train Loss: 0.1316, Train Acc: 1.0000, Test Loss: 0.1427, Test Acc: 1.0000, Epoch time: 5.733367 seconds
Train Size: 10, Epoch: 12/100, Train Loss: 0.1100, Train Acc: 1.0000, Test Loss: 0.1268, Test Acc: 1.0000, Epoch time: 5.751050 seconds
Train Size: 10, Epoch: 13/100, Train Loss: 0.0923, Train Acc: 1.0000, Test Loss: 0.1138, Test Acc: 1.0000, Epoch time: 5.733259 seconds
Train Size: 10, Epoch: 14/100, Train Loss: 0.0779, Train Acc: 1.0000, Test Loss: 0.1029, Test Acc: 1.0000, Epoch time: 5.735242 seconds
Train Size: 10, Epoch: 15/100, Train Loss: 0.0660, Train Acc: 1.0000, Test Loss: 0.0936, Test Acc: 1.0000, Epoch time: 6.035714 seconds
Train Size: 10, Epoch: 16/100, Train Loss: 0.0562, Train Acc: 1.0000, Test Loss: 0.0857, Test Acc: 1.0000, Epoch time: 5.594617 seconds
Train Size: 10, Epoch: 17/100, Train Loss: 0.0482, Train Acc: 1.0000, Test Loss: 0.0787, Test Acc: 1.0000, Epoch time: 5.778744 seconds
Train Size: 10, Epoch: 18/100, Train Loss: 0.0415, Train Acc: 1.0000, Test Loss: 0.0725, Test Acc: 1.0000, Epoch time: 5.739955 seconds
Train Size: 10, Epoch: 19/100, Train Loss: 0.0359, Train Acc: 1.0000, Test Loss: 0.0670, Test Acc: 1.0000, Epoch time: 5.775215 seconds
Train Size: 10, Epoch: 20/100, Train Loss: 0.0312, Train Acc: 1.0000, Test Loss: 0.0622, Test Acc: 1.0000, Epoch time: 5.878133 seconds
Train Size: 10, Epoch: 21/100, Train Loss: 0.0273, Train Acc: 1.0000, Test Loss: 0.0579, Test Acc: 1.0000, Epoch time: 5.971876 seconds
Train Size: 10, Epoch: 22/100, Train Loss: 0.0240, Train Acc: 1.0000, Test Loss: 0.0541, Test Acc: 1.0000, Epoch time: 5.952338 seconds
Train Size: 10, Epoch: 23/100, Train Loss: 0.0212, Train Acc: 1.0000, Test Loss: 0.0508, Test Acc: 1.0000, Epoch time: 6.295805 seconds
Train Size: 10, Epoch: 24/100, Train Loss: 0.0189, Train Acc: 1.0000, Test Loss: 0.0479, Test Acc: 1.0000, Epoch time: 5.921191 seconds
