
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.7744, Train Acc: 0.3750, Test Loss: 0.6530, Test Acc: 0.6100, Epoch time: 18.593124 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6507, Train Acc: 0.6750, Test Loss: 0.5466, Test Acc: 0.8100, Epoch time: 20.397110 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.5444, Train Acc: 0.8375, Test Loss: 0.4562, Test Acc: 0.9000, Epoch time: 20.876510 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.4545, Train Acc: 0.9125, Test Loss: 0.3807, Test Acc: 0.9600, Epoch time: 21.326281 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3794, Train Acc: 0.9500, Test Loss: 0.3184, Test Acc: 0.9800, Epoch time: 21.829577 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.3172, Train Acc: 0.9500, Test Loss: 0.2673, Test Acc: 0.9900, Epoch time: 21.952950 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2660, Train Acc: 0.9750, Test Loss: 0.2255, Test Acc: 0.9900, Epoch time: 22.003720 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2241, Train Acc: 0.9750, Test Loss: 0.1915, Test Acc: 0.9900, Epoch time: 22.227203 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1897, Train Acc: 0.9875, Test Loss: 0.1638, Test Acc: 0.9900, Epoch time: 22.300907 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1616, Train Acc: 1.0000, Test Loss: 0.1412, Test Acc: 0.9900, Epoch time: 22.561359 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1385, Train Acc: 1.0000, Test Loss: 0.1227, Test Acc: 0.9900, Epoch time: 22.651761 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1195, Train Acc: 1.0000, Test Loss: 0.1074, Test Acc: 0.9900, Epoch time: 22.951476 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.1038, Train Acc: 1.0000, Test Loss: 0.0948, Test Acc: 0.9900, Epoch time: 22.890705 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0908, Train Acc: 1.0000, Test Loss: 0.0844, Test Acc: 0.9900, Epoch time: 23.004982 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0800, Train Acc: 1.0000, Test Loss: 0.0756, Test Acc: 1.0000, Epoch time: 22.861634 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0709, Train Acc: 1.0000, Test Loss: 0.0682, Test Acc: 1.0000, Epoch time: 22.805756 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0632, Train Acc: 1.0000, Test Loss: 0.0620, Test Acc: 1.0000, Epoch time: 22.830698 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0567, Train Acc: 1.0000, Test Loss: 0.0567, Test Acc: 1.0000, Epoch time: 23.225965 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0512, Train Acc: 1.0000, Test Loss: 0.0522, Test Acc: 1.0000, Epoch time: 26.718480 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0464, Train Acc: 1.0000, Test Loss: 0.0483, Test Acc: 1.0000, Epoch time: 25.173675 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0423, Train Acc: 1.0000, Test Loss: 0.0449, Test Acc: 1.0000, Epoch time: 25.866071 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0387, Train Acc: 1.0000, Test Loss: 0.0420, Test Acc: 1.0000, Epoch time: 24.299562 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0357, Train Acc: 1.0000, Test Loss: 0.0394, Test Acc: 1.0000, Epoch time: 24.963313 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0330, Train Acc: 1.0000, Test Loss: 0.0372, Test Acc: 1.0000, Epoch time: 23.933557 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0306, Train Acc: 1.0000, Test Loss: 0.0352, Test Acc: 1.0000, Epoch time: 23.024196 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0285, Train Acc: 1.0000, Test Loss: 0.0334, Test Acc: 1.0000, Epoch time: 23.058642 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0266, Train Acc: 1.0000, Test Loss: 0.0318, Test Acc: 1.0000, Epoch time: 22.955799 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0250, Train Acc: 1.0000, Test Loss: 0.0304, Test Acc: 1.0000, Epoch time: 23.874651 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0235, Train Acc: 1.0000, Test Loss: 0.0291, Test Acc: 1.0000, Epoch time: 23.681766 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0222, Train Acc: 1.0000, Test Loss: 0.0279, Test Acc: 1.0000, Epoch time: 23.453650 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0210, Train Acc: 1.0000, Test Loss: 0.0269, Test Acc: 1.0000, Epoch time: 23.038740 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0199, Train Acc: 1.0000, Test Loss: 0.0259, Test Acc: 1.0000, Epoch time: 23.375075 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0189, Train Acc: 1.0000, Test Loss: 0.0250, Test Acc: 1.0000, Epoch time: 23.547633 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0180, Train Acc: 1.0000, Test Loss: 0.0242, Test Acc: 1.0000, Epoch time: 23.364747 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0172, Train Acc: 1.0000, Test Loss: 0.0235, Test Acc: 1.0000, Epoch time: 23.229507 seconds
