
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6464, Train Acc: 0.6875, Test Loss: 0.5195, Test Acc: 0.8100, Epoch time: 18.435921 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.5466, Train Acc: 0.8000, Test Loss: 0.4397, Test Acc: 0.8900, Epoch time: 20.665173 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.4615, Train Acc: 0.8875, Test Loss: 0.3719, Test Acc: 0.9500, Epoch time: 21.524689 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.3898, Train Acc: 0.9250, Test Loss: 0.3148, Test Acc: 0.9700, Epoch time: 21.549704 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3295, Train Acc: 0.9375, Test Loss: 0.2673, Test Acc: 0.9900, Epoch time: 21.865422 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.2790, Train Acc: 0.9625, Test Loss: 0.2278, Test Acc: 1.0000, Epoch time: 22.017872 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2369, Train Acc: 0.9750, Test Loss: 0.1951, Test Acc: 1.0000, Epoch time: 22.020477 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2018, Train Acc: 0.9875, Test Loss: 0.1681, Test Acc: 1.0000, Epoch time: 22.178652 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1726, Train Acc: 0.9875, Test Loss: 0.1457, Test Acc: 1.0000, Epoch time: 22.479790 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1482, Train Acc: 1.0000, Test Loss: 0.1271, Test Acc: 1.0000, Epoch time: 22.223172 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1279, Train Acc: 1.0000, Test Loss: 0.1117, Test Acc: 1.0000, Epoch time: 22.430923 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1110, Train Acc: 1.0000, Test Loss: 0.0988, Test Acc: 1.0000, Epoch time: 22.737380 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0969, Train Acc: 1.0000, Test Loss: 0.0879, Test Acc: 1.0000, Epoch time: 22.939780 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0850, Train Acc: 1.0000, Test Loss: 0.0788, Test Acc: 1.0000, Epoch time: 25.040106 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0750, Train Acc: 1.0000, Test Loss: 0.0711, Test Acc: 1.0000, Epoch time: 22.746851 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0665, Train Acc: 1.0000, Test Loss: 0.0645, Test Acc: 1.0000, Epoch time: 22.713459 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0594, Train Acc: 1.0000, Test Loss: 0.0589, Test Acc: 1.0000, Epoch time: 22.684049 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0532, Train Acc: 1.0000, Test Loss: 0.0541, Test Acc: 1.0000, Epoch time: 22.773288 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0480, Train Acc: 1.0000, Test Loss: 0.0499, Test Acc: 1.0000, Epoch time: 26.846265 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0435, Train Acc: 1.0000, Test Loss: 0.0463, Test Acc: 1.0000, Epoch time: 25.506045 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0396, Train Acc: 1.0000, Test Loss: 0.0431, Test Acc: 1.0000, Epoch time: 25.032931 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0362, Train Acc: 1.0000, Test Loss: 0.0404, Test Acc: 1.0000, Epoch time: 24.933774 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0333, Train Acc: 1.0000, Test Loss: 0.0379, Test Acc: 1.0000, Epoch time: 25.090296 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0307, Train Acc: 1.0000, Test Loss: 0.0357, Test Acc: 1.0000, Epoch time: 23.673613 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0284, Train Acc: 1.0000, Test Loss: 0.0338, Test Acc: 1.0000, Epoch time: 23.232259 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0264, Train Acc: 1.0000, Test Loss: 0.0321, Test Acc: 1.0000, Epoch time: 23.186021 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0246, Train Acc: 1.0000, Test Loss: 0.0306, Test Acc: 1.0000, Epoch time: 23.221321 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0230, Train Acc: 1.0000, Test Loss: 0.0292, Test Acc: 1.0000, Epoch time: 23.770235 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0216, Train Acc: 1.0000, Test Loss: 0.0279, Test Acc: 1.0000, Epoch time: 23.653153 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0204, Train Acc: 1.0000, Test Loss: 0.0268, Test Acc: 1.0000, Epoch time: 23.212463 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0192, Train Acc: 1.0000, Test Loss: 0.0258, Test Acc: 1.0000, Epoch time: 22.872655 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0182, Train Acc: 1.0000, Test Loss: 0.0249, Test Acc: 1.0000, Epoch time: 23.359167 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0173, Train Acc: 1.0000, Test Loss: 0.0240, Test Acc: 1.0000, Epoch time: 23.229858 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0165, Train Acc: 1.0000, Test Loss: 0.0233, Test Acc: 1.0000, Epoch time: 23.306403 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0157, Train Acc: 1.0000, Test Loss: 0.0225, Test Acc: 1.0000, Epoch time: 23.543595 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.0150, Train Acc: 1.0000, Test Loss: 0.0219, Test Acc: 1.0000, Epoch time: 23.100302 seconds
Train Size: 80, Epoch: 37/100, Train Loss: 0.0144, Train Acc: 1.0000, Test Loss: 0.0213, Test Acc: 1.0000, Epoch time: 23.131180 seconds
Train Size: 80, Epoch: 38/100, Train Loss: 0.0138, Train Acc: 1.0000, Test Loss: 0.0208, Test Acc: 1.0000, Epoch time: 23.568194 seconds
Train Size: 80, Epoch: 39/100, Train Loss: 0.0133, Train Acc: 1.0000, Test Loss: 0.0202, Test Acc: 1.0000, Epoch time: 23.285417 seconds
