
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.7134, Train Acc: 0.4875, Test Loss: 0.5953, Test Acc: 0.7800, Epoch time: 18.889483 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.5941, Train Acc: 0.8000, Test Loss: 0.5217, Test Acc: 0.9200, Epoch time: 20.051800 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.5031, Train Acc: 0.9250, Test Loss: 0.4598, Test Acc: 0.9500, Epoch time: 22.921742 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.4318, Train Acc: 0.9625, Test Loss: 0.4025, Test Acc: 0.9600, Epoch time: 23.081131 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3718, Train Acc: 0.9625, Test Loss: 0.3465, Test Acc: 0.9700, Epoch time: 20.945203 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.3177, Train Acc: 0.9625, Test Loss: 0.2934, Test Acc: 0.9900, Epoch time: 21.395265 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2689, Train Acc: 0.9750, Test Loss: 0.2460, Test Acc: 0.9900, Epoch time: 21.911305 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2265, Train Acc: 0.9750, Test Loss: 0.2062, Test Acc: 1.0000, Epoch time: 24.153637 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1911, Train Acc: 1.0000, Test Loss: 0.1739, Test Acc: 1.0000, Epoch time: 23.046005 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1623, Train Acc: 1.0000, Test Loss: 0.1482, Test Acc: 1.0000, Epoch time: 22.358752 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1390, Train Acc: 1.0000, Test Loss: 0.1275, Test Acc: 1.0000, Epoch time: 22.584597 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1198, Train Acc: 1.0000, Test Loss: 0.1105, Test Acc: 1.0000, Epoch time: 23.302670 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.1037, Train Acc: 1.0000, Test Loss: 0.0963, Test Acc: 1.0000, Epoch time: 24.483135 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0899, Train Acc: 1.0000, Test Loss: 0.0842, Test Acc: 1.0000, Epoch time: 23.617043 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0781, Train Acc: 1.0000, Test Loss: 0.0740, Test Acc: 1.0000, Epoch time: 22.857431 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0681, Train Acc: 1.0000, Test Loss: 0.0652, Test Acc: 1.0000, Epoch time: 24.913258 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0595, Train Acc: 1.0000, Test Loss: 0.0578, Test Acc: 1.0000, Epoch time: 22.414605 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0523, Train Acc: 1.0000, Test Loss: 0.0516, Test Acc: 1.0000, Epoch time: 22.425619 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0463, Train Acc: 1.0000, Test Loss: 0.0463, Test Acc: 1.0000, Epoch time: 22.486521 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0413, Train Acc: 1.0000, Test Loss: 0.0419, Test Acc: 1.0000, Epoch time: 22.533013 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0371, Train Acc: 1.0000, Test Loss: 0.0381, Test Acc: 1.0000, Epoch time: 22.686891 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0336, Train Acc: 1.0000, Test Loss: 0.0348, Test Acc: 1.0000, Epoch time: 22.670151 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0306, Train Acc: 1.0000, Test Loss: 0.0320, Test Acc: 1.0000, Epoch time: 22.588841 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0280, Train Acc: 1.0000, Test Loss: 0.0296, Test Acc: 1.0000, Epoch time: 22.582827 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0257, Train Acc: 1.0000, Test Loss: 0.0274, Test Acc: 1.0000, Epoch time: 22.607197 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0237, Train Acc: 1.0000, Test Loss: 0.0254, Test Acc: 1.0000, Epoch time: 22.682482 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0219, Train Acc: 1.0000, Test Loss: 0.0237, Test Acc: 1.0000, Epoch time: 22.635997 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0203, Train Acc: 1.0000, Test Loss: 0.0222, Test Acc: 1.0000, Epoch time: 22.698351 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0188, Train Acc: 1.0000, Test Loss: 0.0208, Test Acc: 1.0000, Epoch time: 22.547602 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0175, Train Acc: 1.0000, Test Loss: 0.0196, Test Acc: 1.0000, Epoch time: 23.947180 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0163, Train Acc: 1.0000, Test Loss: 0.0185, Test Acc: 1.0000, Epoch time: 22.593755 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0152, Train Acc: 1.0000, Test Loss: 0.0176, Test Acc: 1.0000, Epoch time: 22.626362 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0143, Train Acc: 1.0000, Test Loss: 0.0168, Test Acc: 1.0000, Epoch time: 22.654341 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0134, Train Acc: 1.0000, Test Loss: 0.0160, Test Acc: 1.0000, Epoch time: 22.585790 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0127, Train Acc: 1.0000, Test Loss: 0.0154, Test Acc: 1.0000, Epoch time: 22.558011 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.0120, Train Acc: 1.0000, Test Loss: 0.0148, Test Acc: 1.0000, Epoch time: 22.554181 seconds
Train Size: 80, Epoch: 37/100, Train Loss: 0.0114, Train Acc: 1.0000, Test Loss: 0.0143, Test Acc: 1.0000, Epoch time: 22.521255 seconds
Train Size: 80, Epoch: 38/100, Train Loss: 0.0108, Train Acc: 1.0000, Test Loss: 0.0138, Test Acc: 1.0000, Epoch time: 22.628078 seconds
Train Size: 80, Epoch: 39/100, Train Loss: 0.0103, Train Acc: 1.0000, Test Loss: 0.0134, Test Acc: 1.0000, Epoch time: 22.688938 seconds
Train Size: 80, Epoch: 40/100, Train Loss: 0.0099, Train Acc: 1.0000, Test Loss: 0.0130, Test Acc: 1.0000, Epoch time: 22.524284 seconds
Train Size: 80, Epoch: 41/100, Train Loss: 0.0094, Train Acc: 1.0000, Test Loss: 0.0126, Test Acc: 1.0000, Epoch time: 22.688284 seconds
Train Size: 80, Epoch: 42/100, Train Loss: 0.0090, Train Acc: 1.0000, Test Loss: 0.0122, Test Acc: 1.0000, Epoch time: 22.679502 seconds
Train Size: 80, Epoch: 43/100, Train Loss: 0.0087, Train Acc: 1.0000, Test Loss: 0.0119, Test Acc: 1.0000, Epoch time: 22.661760 seconds
Train Size: 80, Epoch: 44/100, Train Loss: 0.0083, Train Acc: 1.0000, Test Loss: 0.0116, Test Acc: 1.0000, Epoch time: 22.594247 seconds
