
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.8056, Train Acc: 0.4500, Test Loss: 0.6095, Test Acc: 0.7300, Epoch time: 18.756142 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6879, Train Acc: 0.6000, Test Loss: 0.5109, Test Acc: 0.8800, Epoch time: 19.849470 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.5850, Train Acc: 0.7625, Test Loss: 0.4270, Test Acc: 0.9600, Epoch time: 22.085003 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.4960, Train Acc: 0.8750, Test Loss: 0.3559, Test Acc: 0.9900, Epoch time: 22.904227 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.4200, Train Acc: 0.9125, Test Loss: 0.2961, Test Acc: 1.0000, Epoch time: 20.803604 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.3555, Train Acc: 0.9500, Test Loss: 0.2461, Test Acc: 1.0000, Epoch time: 21.219466 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.3012, Train Acc: 0.9750, Test Loss: 0.2048, Test Acc: 1.0000, Epoch time: 21.233380 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2560, Train Acc: 0.9750, Test Loss: 0.1709, Test Acc: 1.0000, Epoch time: 24.353932 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.2185, Train Acc: 0.9750, Test Loss: 0.1432, Test Acc: 1.0000, Epoch time: 22.435751 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1874, Train Acc: 0.9750, Test Loss: 0.1206, Test Acc: 1.0000, Epoch time: 21.881956 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1618, Train Acc: 0.9875, Test Loss: 0.1021, Test Acc: 1.0000, Epoch time: 22.641491 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1406, Train Acc: 0.9875, Test Loss: 0.0871, Test Acc: 1.0000, Epoch time: 23.133053 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.1231, Train Acc: 0.9875, Test Loss: 0.0747, Test Acc: 1.0000, Epoch time: 23.679015 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.1085, Train Acc: 0.9875, Test Loss: 0.0646, Test Acc: 1.0000, Epoch time: 23.354695 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0964, Train Acc: 0.9875, Test Loss: 0.0563, Test Acc: 1.0000, Epoch time: 22.399067 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0862, Train Acc: 0.9875, Test Loss: 0.0493, Test Acc: 1.0000, Epoch time: 24.590818 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0777, Train Acc: 0.9875, Test Loss: 0.0436, Test Acc: 1.0000, Epoch time: 22.717235 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0704, Train Acc: 0.9875, Test Loss: 0.0388, Test Acc: 1.0000, Epoch time: 22.076969 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0642, Train Acc: 0.9875, Test Loss: 0.0348, Test Acc: 1.0000, Epoch time: 22.171892 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0589, Train Acc: 0.9875, Test Loss: 0.0314, Test Acc: 1.0000, Epoch time: 22.254848 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0543, Train Acc: 0.9875, Test Loss: 0.0285, Test Acc: 1.0000, Epoch time: 22.472791 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0502, Train Acc: 0.9875, Test Loss: 0.0260, Test Acc: 1.0000, Epoch time: 22.223050 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0467, Train Acc: 0.9875, Test Loss: 0.0239, Test Acc: 1.0000, Epoch time: 22.215619 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0435, Train Acc: 0.9875, Test Loss: 0.0220, Test Acc: 1.0000, Epoch time: 22.185743 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0407, Train Acc: 0.9875, Test Loss: 0.0204, Test Acc: 1.0000, Epoch time: 22.250787 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0381, Train Acc: 0.9875, Test Loss: 0.0190, Test Acc: 1.0000, Epoch time: 22.196803 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0358, Train Acc: 0.9875, Test Loss: 0.0177, Test Acc: 1.0000, Epoch time: 22.309426 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0337, Train Acc: 0.9875, Test Loss: 0.0166, Test Acc: 1.0000, Epoch time: 22.313569 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0317, Train Acc: 0.9875, Test Loss: 0.0156, Test Acc: 1.0000, Epoch time: 22.405154 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0299, Train Acc: 0.9875, Test Loss: 0.0147, Test Acc: 1.0000, Epoch time: 22.805712 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0282, Train Acc: 0.9875, Test Loss: 0.0139, Test Acc: 1.0000, Epoch time: 22.332083 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0267, Train Acc: 0.9875, Test Loss: 0.0131, Test Acc: 1.0000, Epoch time: 22.209294 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0252, Train Acc: 0.9875, Test Loss: 0.0124, Test Acc: 1.0000, Epoch time: 22.274245 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0239, Train Acc: 0.9875, Test Loss: 0.0118, Test Acc: 1.0000, Epoch time: 22.158731 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0226, Train Acc: 0.9875, Test Loss: 0.0112, Test Acc: 1.0000, Epoch time: 22.159256 seconds
