
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.8501, Train Acc: 0.4500, Test Loss: 0.7466, Test Acc: 0.5300, Epoch time: 18.988773 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.7309, Train Acc: 0.4750, Test Loss: 0.6511, Test Acc: 0.7400, Epoch time: 19.811120 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6290, Train Acc: 0.7500, Test Loss: 0.5690, Test Acc: 0.8300, Epoch time: 22.800777 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.5412, Train Acc: 0.9000, Test Loss: 0.4972, Test Acc: 0.8500, Epoch time: 22.819373 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.4645, Train Acc: 0.9375, Test Loss: 0.4341, Test Acc: 0.8800, Epoch time: 20.660735 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.3977, Train Acc: 0.9375, Test Loss: 0.3791, Test Acc: 0.9100, Epoch time: 21.035675 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.3402, Train Acc: 0.9625, Test Loss: 0.3315, Test Acc: 0.9200, Epoch time: 21.120428 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2911, Train Acc: 0.9750, Test Loss: 0.2903, Test Acc: 0.9500, Epoch time: 23.881699 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.2494, Train Acc: 0.9750, Test Loss: 0.2545, Test Acc: 0.9500, Epoch time: 22.505444 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.2138, Train Acc: 0.9750, Test Loss: 0.2235, Test Acc: 0.9500, Epoch time: 21.971979 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1836, Train Acc: 0.9750, Test Loss: 0.1967, Test Acc: 0.9600, Epoch time: 22.759208 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1580, Train Acc: 0.9750, Test Loss: 0.1737, Test Acc: 0.9700, Epoch time: 23.045926 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.1364, Train Acc: 0.9750, Test Loss: 0.1539, Test Acc: 0.9800, Epoch time: 23.776577 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.1181, Train Acc: 0.9875, Test Loss: 0.1369, Test Acc: 0.9800, Epoch time: 23.418915 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.1027, Train Acc: 0.9875, Test Loss: 0.1222, Test Acc: 0.9800, Epoch time: 22.482687 seconds
