
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.7120, Train Acc: 0.4750, Test Loss: 0.5939, Test Acc: 0.7200, Epoch time: 14.610917 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6040, Train Acc: 0.7375, Test Loss: 0.5023, Test Acc: 0.9100, Epoch time: 18.205039 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.5100, Train Acc: 0.8500, Test Loss: 0.4237, Test Acc: 0.9700, Epoch time: 18.522887 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.4293, Train Acc: 0.9250, Test Loss: 0.3571, Test Acc: 0.9900, Epoch time: 17.828401 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3611, Train Acc: 0.9750, Test Loss: 0.3013, Test Acc: 0.9900, Epoch time: 18.052209 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.3039, Train Acc: 0.9875, Test Loss: 0.2551, Test Acc: 1.0000, Epoch time: 18.831931 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2563, Train Acc: 0.9875, Test Loss: 0.2169, Test Acc: 1.0000, Epoch time: 16.911705 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2169, Train Acc: 1.0000, Test Loss: 0.1854, Test Acc: 1.0000, Epoch time: 18.026221 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1844, Train Acc: 1.0000, Test Loss: 0.1595, Test Acc: 1.0000, Epoch time: 16.767543 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1575, Train Acc: 1.0000, Test Loss: 0.1381, Test Acc: 1.0000, Epoch time: 17.906341 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1353, Train Acc: 1.0000, Test Loss: 0.1205, Test Acc: 1.0000, Epoch time: 16.926410 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1170, Train Acc: 1.0000, Test Loss: 0.1058, Test Acc: 1.0000, Epoch time: 17.038425 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.1017, Train Acc: 1.0000, Test Loss: 0.0936, Test Acc: 1.0000, Epoch time: 17.109655 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0890, Train Acc: 1.0000, Test Loss: 0.0834, Test Acc: 1.0000, Epoch time: 18.129220 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0784, Train Acc: 1.0000, Test Loss: 0.0748, Test Acc: 1.0000, Epoch time: 17.077867 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0695, Train Acc: 1.0000, Test Loss: 0.0675, Test Acc: 1.0000, Epoch time: 17.077335 seconds
