
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.6811, Train Acc: 0.6375, Test Loss: 0.6637, Test Acc: 0.9000, Epoch time: 19.600580 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6675, Train Acc: 0.8500, Test Loss: 0.6532, Test Acc: 0.8400, Epoch time: 22.733240 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6552, Train Acc: 0.8375, Test Loss: 0.6430, Test Acc: 0.6700, Epoch time: 23.041694 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.6437, Train Acc: 0.7000, Test Loss: 0.6324, Test Acc: 0.6800, Epoch time: 24.341161 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.6323, Train Acc: 0.7125, Test Loss: 0.6210, Test Acc: 0.7800, Epoch time: 24.589685 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.6205, Train Acc: 0.8000, Test Loss: 0.6089, Test Acc: 0.9100, Epoch time: 22.292812 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.6084, Train Acc: 0.8875, Test Loss: 0.5964, Test Acc: 0.9700, Epoch time: 22.543643 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.5962, Train Acc: 0.9500, Test Loss: 0.5836, Test Acc: 0.9700, Epoch time: 25.143629 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.5838, Train Acc: 0.9750, Test Loss: 0.5709, Test Acc: 0.9800, Epoch time: 25.683684 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.5714, Train Acc: 0.9875, Test Loss: 0.5582, Test Acc: 0.9900, Epoch time: 23.294600 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.5590, Train Acc: 1.0000, Test Loss: 0.5456, Test Acc: 0.9800, Epoch time: 23.823552 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.5464, Train Acc: 1.0000, Test Loss: 0.5330, Test Acc: 0.9900, Epoch time: 23.606230 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.5335, Train Acc: 1.0000, Test Loss: 0.5203, Test Acc: 0.9900, Epoch time: 24.949432 seconds
