
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.7101, Train Acc: 0.4875, Test Loss: 0.6970, Test Acc: 0.4600, Epoch time: 19.407299 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6990, Train Acc: 0.4250, Test Loss: 0.6868, Test Acc: 0.6400, Epoch time: 22.713329 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6881, Train Acc: 0.6375, Test Loss: 0.6767, Test Acc: 0.8100, Epoch time: 23.249383 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.6773, Train Acc: 0.8250, Test Loss: 0.6666, Test Acc: 0.8900, Epoch time: 23.915852 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.6664, Train Acc: 0.9125, Test Loss: 0.6565, Test Acc: 0.9300, Epoch time: 24.159911 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.6556, Train Acc: 0.9375, Test Loss: 0.6463, Test Acc: 0.9700, Epoch time: 22.672861 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.6448, Train Acc: 0.9500, Test Loss: 0.6361, Test Acc: 0.9900, Epoch time: 22.746190 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.6339, Train Acc: 0.9625, Test Loss: 0.6258, Test Acc: 0.9900, Epoch time: 25.035594 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.6230, Train Acc: 0.9875, Test Loss: 0.6153, Test Acc: 0.9900, Epoch time: 25.464408 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.6119, Train Acc: 0.9875, Test Loss: 0.6048, Test Acc: 0.9900, Epoch time: 22.978699 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.6007, Train Acc: 1.0000, Test Loss: 0.5942, Test Acc: 0.9900, Epoch time: 23.607027 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.5895, Train Acc: 1.0000, Test Loss: 0.5835, Test Acc: 0.9900, Epoch time: 23.660368 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.5781, Train Acc: 1.0000, Test Loss: 0.5727, Test Acc: 0.9900, Epoch time: 24.275197 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.5666, Train Acc: 1.0000, Test Loss: 0.5617, Test Acc: 0.9900, Epoch time: 24.355303 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.5550, Train Acc: 1.0000, Test Loss: 0.5507, Test Acc: 0.9900, Epoch time: 25.849205 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.5434, Train Acc: 1.0000, Test Loss: 0.5397, Test Acc: 0.9900, Epoch time: 26.168732 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.5316, Train Acc: 1.0000, Test Loss: 0.5285, Test Acc: 0.9900, Epoch time: 23.746249 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.5198, Train Acc: 1.0000, Test Loss: 0.5173, Test Acc: 0.9900, Epoch time: 23.089430 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.5080, Train Acc: 1.0000, Test Loss: 0.5061, Test Acc: 0.9900, Epoch time: 25.183872 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.4960, Train Acc: 1.0000, Test Loss: 0.4949, Test Acc: 1.0000, Epoch time: 27.707978 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.4841, Train Acc: 1.0000, Test Loss: 0.4837, Test Acc: 1.0000, Epoch time: 26.686427 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.4722, Train Acc: 1.0000, Test Loss: 0.4725, Test Acc: 1.0000, Epoch time: 25.762586 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.4603, Train Acc: 1.0000, Test Loss: 0.4614, Test Acc: 1.0000, Epoch time: 25.887391 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.4485, Train Acc: 1.0000, Test Loss: 0.4503, Test Acc: 1.0000, Epoch time: 23.351277 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.4367, Train Acc: 1.0000, Test Loss: 0.4393, Test Acc: 1.0000, Epoch time: 24.684590 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.4250, Train Acc: 1.0000, Test Loss: 0.4285, Test Acc: 1.0000, Epoch time: 24.911672 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.4135, Train Acc: 1.0000, Test Loss: 0.4178, Test Acc: 1.0000, Epoch time: 24.305502 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.4021, Train Acc: 1.0000, Test Loss: 0.4072, Test Acc: 1.0000, Epoch time: 27.393398 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.3909, Train Acc: 1.0000, Test Loss: 0.3967, Test Acc: 1.0000, Epoch time: 26.110811 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.3799, Train Acc: 1.0000, Test Loss: 0.3865, Test Acc: 1.0000, Epoch time: 28.981895 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.3691, Train Acc: 1.0000, Test Loss: 0.3764, Test Acc: 1.0000, Epoch time: 27.473805 seconds
