status,train_acc,train_cost,test_acc,test_cost,step
new,1.0,0.019268492236733437,0.9399999976158142,0.18230636417865753,75
new,1.0,0.018838727846741676,0.9399999976158142,0.18156008422374725,76
new,1.0,0.01842436008155346,0.9399999976158142,0.1808714121580124,77
new,1.0,0.018024437129497528,0.9399999976158142,0.18024006485939026,78
new,1.0,0.01763809099793434,0.9399999976158142,0.17966486513614655,79
new,1.0,0.017264414578676224,0.9399999976158142,0.17914433777332306,80
new,1.0,0.016902731731534004,0.9399999976158142,0.1786765307188034,81
new,1.0,0.016552340239286423,0.9399999976158142,0.17825916409492493,82
new,1.0,0.016212573274970055,0.9399999976158142,0.17788967490196228,83
new,1.0,0.015882913023233414,0.9399999976158142,0.1775653213262558,84
new,1.0,0.015562810003757477,0.9399999976158142,0.17728324234485626,85
new,1.0,0.015251830220222473,0.9399999976158142,0.17704059183597565,86
new,1.0,0.014949518255889416,0.9399999976158142,0.17683425545692444,87
new,1.0,0.014655521139502525,0.9399999976158142,0.17666137218475342,88
new,1.0,0.014369468204677105,0.9399999976158142,0.17651903629302979,89
new,1.0,0.014091025106608868,0.9399999976158142,0.17640432715415955,90
new,1.0,0.013819895684719086,0.9399999976158142,0.17631447315216064,91
new,1.0,0.013555802404880524,0.9399999976158142,0.17624697089195251,92
new,1.0,0.013298476114869118,0.9399999976158142,0.17619913816452026,93
new,1.0,0.013047690503299236,0.9399999976158142,0.17616865038871765,94
new,1.0,0.012803196907043457,0.9399999976158142,0.17615331709384918,95
new,1.0,0.0125648258253932,0.9399999976158142,0.17615100741386414,96
new,1.0,0.012332365848124027,0.9399999976158142,0.1761598140001297,97
new,1.0,0.012105622328817844,0.9399999976158142,0.176177978515625,98
new,1.0,0.011884440667927265,0.9399999976158142,0.17620395123958588,99
new,1.0,0.011668654158711433,0.9399999976158142,0.1762363612651825,100
new,1.0,0.6032167673110962,0.75,0.6149547100067139,1
new,1.0,0.5352075695991516,0.5899999737739563,0.6004945635795593,2
new,1.0,0.47750645875930786,0.5400000214576721,0.5923352837562561,3
new,0.800000011920929,0.42960113286972046,0.5099999904632568,0.5888131856918335,4
new,0.800000011920929,0.39051568508148193,0.5099999904632568,0.5882877111434937,5
new,0.800000011920929,0.3589222729206085,0.5099999904632568,0.5892584919929504,6
new,0.800000011920929,0.33336520195007324,0.5099999904632568,0.5901966691017151,7
new,0.800000011920929,0.31237292289733887,0.5099999904632568,0.589699923992157,8
new,0.800000011920929,0.2945803701877594,0.5099999904632568,0.5866634845733643,9
new,0.800000011920929,0.2788375914096832,0.5099999904632568,0.5803879499435425,10
new,0.800000011920929,0.2642740309238434,0.5400000214576721,0.5705997347831726,11
new,0.800000011920929,0.2503105700016022,0.5699999928474426,0.5573938488960266,12
new,0.800000011920929,0.23662801086902618,0.6000000238418579,0.5411418080329895,13
new,0.800000011920929,0.22311148047447205,0.6100000143051147,0.5223963260650635,14
new,0.800000011920929,0.20978912711143494,0.6299999952316284,0.5018047094345093,15
new,1.0,0.19677460193634033,0.6700000166893005,0.48003891110420227,16
new,1.0,0.18421922624111176,0.6899999976158142,0.45774078369140625,17
new,1.0,0.1722741276025772,0.6899999976158142,0.4354842007160187,18
new,1.0,0.1610642969608307,0.7300000190734863,0.41375023126602173,19
new,1.0,0.15067341923713684,0.7699999809265137,0.39291584491729736,20
new,1.0,0.14113864302635193,0.8299999833106995,0.37325286865234375,21
new,1.0,0.13245293498039246,0.8999999761581421,0.35493674874305725,22
new,1.0,0.12457343190908432,0.9100000262260437,0.33806082606315613,23
new,1.0,0.1174321398139,0.9200000166893005,0.32265332341194153,24
new,1.0,0.11094699800014496,0.9200000166893005,0.30869436264038086,25
new,1.0,0.10503144562244415,0.9300000071525574,0.29613128304481506,26
new,1.0,0.09960182011127472,0.9300000071525574,0.2848907709121704,27
new,1.0,0.09458228200674057,0.9300000071525574,0.2748884856700897,28
new,1.0,0.08990773558616638,0.9300000071525574,0.26603567600250244,29
new,1.0,0.08552505075931549,0.9300000071525574,0.2582438290119171,30
new,1.0,0.08139289915561676,0.9300000071525574,0.2514273524284363,31
new,1.0,0.07748078554868698,0.9300000071525574,0.2455047219991684,32
new,1.0,0.07376743853092194,0.9300000071525574,0.2403990626335144,33
new,1.0,0.07023899257183075,0.9300000071525574,0.23603755235671997,34
new,1.0,0.0668870061635971,0.9300000071525574,0.23235103487968445,35
new,1.0,0.06370671093463898,0.9300000071525574,0.22927293181419373,36
new,1.0,0.06069536879658699,0.9300000071525574,0.2267385870218277,37
new,1.0,0.05785100907087326,0.9300000071525574,0.22468456625938416,38
new,1.0,0.055171407759189606,0.9300000071525574,0.22304807603359222,39
new,1.0,0.05265346169471741,0.9300000071525574,0.22176720201969147,40
new,1.0,0.0502927228808403,0.9300000071525574,0.22078067064285278,41
new,1.0,0.04808337241411209,0.9300000071525574,0.22002840042114258,42
new,1.0,0.04601813480257988,0.9300000071525574,0.219452366232872,43
new,1.0,0.044088661670684814,0.9300000071525574,0.21899721026420593,44
new,1.0,0.042285677045583725,0.9300000071525574,0.21861137449741364,45
new,1.0,0.040599480271339417,0.9300000071525574,0.21824800968170166,46
new,1.0,0.039020147174596786,0.9300000071525574,0.21786589920520782,47
new,1.0,0.03753801807761192,0.9300000071525574,0.2174299955368042,48
new,1.0,0.03614393621683121,0.9300000071525574,0.216912180185318,49
new,1.0,0.03482940047979355,0.9300000071525574,0.216291144490242,50
new,1.0,0.03358682245016098,0.9300000071525574,0.21555258333683014,51
new,1.0,0.03240951895713806,0.9300000071525574,0.21468882262706757,52
new,1.0,0.03129173442721367,0.9300000071525574,0.2136981189250946,53
new,1.0,0.030228668823838234,0.9300000071525574,0.21258430182933807,54
new,1.0,0.029216229915618896,0.9300000071525574,0.21135547757148743,55
new,1.0,0.028251126408576965,0.9300000071525574,0.2100236862897873,56
new,1.0,0.02733054757118225,0.9300000071525574,0.20860357582569122,57
new,1.0,0.02645212784409523,0.9300000071525574,0.20711179077625275,58
new,1.0,0.025613903999328613,0.9300000071525574,0.20556598901748657,59
new,1.0,0.02481408417224884,0.9300000071525574,0.20398437976837158,60
new,1.0,0.024051038548350334,0.9300000071525574,0.20238469541072845,61
new,1.0,0.02332315966486931,0.9300000071525574,0.20078402757644653,62
new,1.0,0.022628940641880035,0.9300000071525574,0.19919829070568085,63
new,1.0,0.02196687087416649,0.9300000071525574,0.1976419985294342,64
new,1.0,0.021335387602448463,0.9300000071525574,0.19612790644168854,65
new,1.0,0.02073296532034874,0.9300000071525574,0.19466707110404968,66
new,1.0,0.020158054307103157,0.9300000071525574,0.19326865673065186,67
new,1.0,0.019609179347753525,0.9300000071525574,0.1919400990009308,68
new,1.0,0.019084831699728966,0.9300000071525574,0.19068704545497894,69
new,1.0,0.01858355663716793,0.9300000071525574,0.18951350450515747,70
new,1.0,0.01810397580265999,0.9300000071525574,0.18842186033725739,71
new,1.0,0.017644790932536125,0.9300000071525574,0.18741321563720703,72
new,1.0,0.0172047708183527,0.9399999976158142,0.1864873468875885,73
new,1.0,0.01678273268043995,0.9399999976158142,0.18564286828041077,74
new,1.0,0.0163776483386755,0.9399999976158142,0.1848774552345276,75
new,1.0,0.015988532453775406,0.9399999976158142,0.18418793380260468,76
new,1.0,0.015614462085068226,0.9399999976158142,0.1835704743862152,77
new,1.0,0.015254653990268707,0.9399999976158142,0.18302060663700104,78
new,1.0,0.014908352866768837,0.9399999976158142,0.18253351747989655,79
new,1.0,0.014574861153960228,0.9399999976158142,0.1821039319038391,80
new,1.0,0.014253524132072926,0.9399999976158142,0.18172653019428253,81
new,1.0,0.01394380908459425,0.9399999976158142,0.18139566481113434,82
new,1.0,0.013645127415657043,0.9399999976158142,0.18110594153404236,83
new,1.0,0.01335703581571579,0.9399999976158142,0.18085168302059174,84
new,1.0,0.013078995048999786,0.9399999976158142,0.18062767386436462,85
new,1.0,0.012810589745640755,0.9399999976158142,0.18042871356010437,86
new,1.0,0.01255138497799635,0.9399999976158142,0.180249884724617,87
new,1.0,0.012300951406359673,0.9399999976158142,0.1800866723060608,88
new,1.0,0.012058945372700691,0.9399999976158142,0.1799347847700119,89
new,1.0,0.011824951507151127,0.9399999976158142,0.1797904074192047,90
new,1.0,0.011598612181842327,0.9399999976158142,0.17965015769004822,91
new,1.0,0.011379614472389221,0.9399999976158142,0.17951089143753052,92
new,1.0,0.011167598888278008,0.9399999976158142,0.17937013506889343,93
new,1.0,0.010962281376123428,0.9399999976158142,0.17922574281692505,94
new,1.0,0.010763334110379219,0.9399999976158142,0.1790759414434433,95
new,1.0,0.010570480488240719,0.9399999976158142,0.17891936004161835,96
new,1.0,0.010383459739387035,0.9399999976158142,0.17875508964061737,97
new,1.0,0.010202011093497276,0.9399999976158142,0.17858253419399261,98
new,1.0,0.01002590637654066,0.9399999976158142,0.1784014105796814,99
new,1.0,0.009854895062744617,0.9399999976158142,0.1782117635011673,100
new,0.20000000298023224,0.7342785596847534,0.7900000214576721,0.5980644226074219,1
new,0.4000000059604645,0.6458351016044617,0.9599999785423279,0.5655632615089417,2
new,1.0,0.5691612958908081,0.949999988079071,0.5403085350990295,3
new,1.0,0.5041155219078064,0.9100000262260437,0.5217573046684265,4
new,1.0,0.4500807821750641,0.8399999737739563,0.5089250802993774,5
new,1.0,0.4059973657131195,0.7699999809265137,0.5006030797958374,6
new,0.800000011920929,0.3705027997493744,0.75,0.4954942464828491,7
new,0.800000011920929,0.3420964181423187,0.6800000071525574,0.49232083559036255,8
new,0.800000011920929,0.3192831873893738,0.6299999952316284,0.489914208650589,9
new,0.800000011920929,0.3006822168827057,0.6200000047683716,0.4872801601886749,10
new,0.800000011920929,0.28509658575057983,0.6200000047683716,0.48363742232322693,11
new,0.800000011920929,0.271546870470047,0.6200000047683716,0.47842857241630554,12
new,0.800000011920929,0.2592751681804657,0.6299999952316284,0.47131070494651794,13
new,0.800000011920929,0.2477298527956009,0.6299999952316284,0.4621323347091675,14
new,0.800000011920929,0.23653891682624817,0.6899999976158142,0.45090338587760925,15
new,0.800000011920929,0.2254796028137207,0.7300000190734863,0.4377627670764923,16
new,0.800000011920929,0.21444746851921082,0.7599999904632568,0.4229462146759033,17
new,0.800000011920929,0.20342771708965302,0.7699999809265137,0.4067566990852356,18
new,1.0,0.19246889650821686,0.8100000023841858,0.3895373046398163,19
new,1.0,0.18166065216064453,0.8600000143051147,0.37164759635925293,20
new,1.0,0.17111405730247498,0.8799999952316284,0.353443443775177,21
new,1.0,0.16094544529914856,0.9100000262260437,0.3352600932121277,22
new,1.0,0.1512632966041565,0.9100000262260437,0.3173988461494446,23
new,1.0,0.1421583592891693,0.9200000166893005,0.3001174330711365,24
new,1.0,0.13369691371917725,0.9300000071525574,0.28362423181533813,25
new,1.0,0.12591740489006042,0.9399999976158142,0.2680759131908417,26
new,1.0,0.11882982403039932,0.949999988079071,0.25357842445373535,27
new,1.0,0.11241775751113892,0.949999988079071,0.2401910275220871,28
new,1.0,0.10664241015911102,0.949999988079071,0.22793202102184296,29
new,1.0,0.1014477014541626,0.949999988079071,0.21678581833839417,30
new,1.0,0.09676645696163177,0.949999988079071,0.20671087503433228,31
new,1.0,0.09252612292766571,0.9599999785423279,0.19764715433120728,32
new,1.0,0.08865432441234589,0.9700000286102295,0.18952296674251556,33
new,1.0,0.08508329093456268,0.9700000286102295,0.18226118385791779,34
new,1.0,0.08175353705883026,0.9700000286102295,0.17578376829624176,35
new,1.0,0.07861559092998505,0.9700000286102295,0.17001526057720184,36
new,1.0,0.07563123106956482,0.9700000286102295,0.16488522291183472,37
new,1.0,0.07277297973632812,0.9700000286102295,0.1603289544582367,38
new,1.0,0.0700233057141304,0.9700000286102295,0.15628810226917267,39
new,1.0,0.06737281382083893,0.9700000286102295,0.15270985662937164,40
new,1.0,0.06481824815273285,0.9700000286102295,0.14954636991024017,41
new,1.0,0.06236075237393379,0.9700000286102295,0.1467537134885788,42
new,1.0,0.06000373512506485,0.9700000286102295,0.14429080486297607,43
new,1.0,0.05775148421525955,0.9700000286102295,0.14211873710155487,44
new,1.0,0.05560781806707382,0.9700000286102295,0.14020007848739624,45
new,1.0,0.05357537791132927,0.9700000286102295,0.13849849998950958,46
new,1.0,0.051654864102602005,0.9700000286102295,0.13697874546051025,47
new,1.0,0.04984517768025398,0.9700000286102295,0.13560664653778076,48
new,1.0,0.04814323037862778,0.9700000286102295,0.13434936106204987,49
new,1.0,0.04654427990317345,0.9700000286102295,0.1331757754087448,50
new,1.0,0.04504229873418808,0.9700000286102295,0.13205693662166595,51
new,1.0,0.043630264699459076,0.9700000286102295,0.1309664100408554,52
new,1.0,0.04230073094367981,0.9700000286102295,0.12988069653511047,53
new,1.0,0.04104597121477127,0.9700000286102295,0.12877963483333588,54
new,1.0,0.039858441799879074,0.9700000286102295,0.12764647603034973,55
new,1.0,0.03873112052679062,0.9700000286102295,0.12646809220314026,56
new,1.0,0.03765743970870972,0.9700000286102295,0.12523503601551056,57
new,1.0,0.03663169965147972,0.9700000286102295,0.1239413470029831,58
new,1.0,0.03564898669719696,0.9700000286102295,0.12258440256118774,59
new,1.0,0.034705180674791336,0.9700000286102295,0.12116465717554092,60
new,1.0,0.03379696607589722,0.9700000286102295,0.11968527734279633,61
new,1.0,0.03292171657085419,0.9700000286102295,0.11815167218446732,62
new,1.0,0.03207750618457794,0.9700000286102295,0.11657119542360306,63
new,1.0,0.0312628298997879,0.9700000286102295,0.11495258659124374,64
new,1.0,0.030476635321974754,0.9700000286102295,0.11330552399158478,65
new,1.0,0.029718125239014626,0.9700000286102295,0.11164035648107529,66
new,1.0,0.02898666262626648,0.9700000286102295,0.10996753722429276,67
new,1.0,0.028281718492507935,0.9700000286102295,0.1082974523305893,68
new,1.0,0.027602845802903175,0.9700000286102295,0.10663995891809464,69
new,1.0,0.02694942057132721,0.9700000286102295,0.10500440001487732,70
new,1.0,0.026320863515138626,0.9700000286102295,0.1033991128206253,71
new,1.0,0.0257163904607296,0.9700000286102295,0.1018316000699997,72
new,1.0,0.025135237723588943,0.9700000286102295,0.10030822455883026,73
new,1.0,0.024576399475336075,0.9700000286102295,0.09883438795804977,74
new,1.0,0.024038881063461304,0.9700000286102295,0.09741422533988953,75
new,1.0,0.02352161891758442,0.9700000286102295,0.09605100005865097,76
new,1.0,0.023023491725325584,0.9700000286102295,0.09474683552980423,77
new,1.0,0.02254338189959526,0.9700000286102295,0.09350297600030899,78
new,1.0,0.022080156952142715,0.9700000286102295,0.09231982380151749,79
new,1.0,0.021632755175232887,0.9700000286102295,0.09119700640439987,80
new,1.0,0.02120017632842064,0.9700000286102295,0.09013348817825317,81
new,1.0,0.020781483501195908,0.9700000286102295,0.08912763744592667,82
new,1.0,0.020375844091176987,0.9700000286102295,0.08817731589078903,83
new,1.0,0.019982531666755676,0.9700000286102295,0.0872800350189209,84
new,1.0,0.01960085704922676,0.9700000286102295,0.08643283694982529,85
new,1.0,0.01923024281859398,0.9700000286102295,0.08563262224197388,86
new,1.0,0.01887013390660286,0.9700000286102295,0.08487600088119507,87
new,1.0,0.01852010190486908,0.9700000286102295,0.0841594710946083,88
new,1.0,0.0181797556579113,0.9700000286102295,0.08347947150468826,89
new,1.0,0.017848730087280273,0.9700000286102295,0.08283235877752304,90
new,1.0,0.017526639625430107,0.9700000286102295,0.08221455663442612,91
new,1.0,0.017213206738233566,0.9700000286102295,0.08162252604961395,92
new,1.0,0.016908157616853714,0.9700000286102295,0.08105286955833435,93
new,1.0,0.01661110296845436,0.9700000286102295,0.08050230145454407,94
new,1.0,0.016321856528520584,0.9700000286102295,0.07996769994497299,95
new,1.0,0.016040047630667686,0.9700000286102295,0.07944625616073608,96
new,1.0,0.015765447169542313,0.9700000286102295,0.07893529534339905,97
new,1.0,0.01549773383885622,0.9700000286102295,0.07843244820833206,98
new,1.0,0.015236658044159412,0.9700000286102295,0.0779356062412262,99
new,1.0,0.01498190127313137,0.9700000286102295,0.07744298130273819,100
new,0.20000000298023224,0.8524397015571594,0.41999998688697815,0.7174652814865112,1
new,0.20000000298023224,0.7582780122756958,0.6399999856948853,0.6744930148124695,2
new,0.800000011920929,0.6746616959571838,0.75,0.6381515860557556,3
new,0.800000011920929,0.6013921499252319,0.6700000166893005,0.6080120801925659,4
new,0.800000011920929,0.5380428433418274,0.6299999952316284,0.5834883451461792,5
new,0.800000011920929,0.4839654862880707,0.5899999737739563,0.563838005065918,6
new,0.800000011920929,0.4382967948913574,0.6000000238418579,0.5481808185577393,7
new,0.800000011920929,0.40000492334365845,0.5699999928474426,0.5355491042137146,8
new,0.800000011920929,0.3679603040218353,0.5600000023841858,0.5249524712562561,9
new,0.800000011920929,0.3410124182701111,0.5699999928474426,0.5154416561126709,10
new,0.800000011920929,0.3180607557296753,0.5799999833106995,0.5061736106872559,11
new,0.800000011920929,0.2981143593788147,0.6000000238418579,0.49647390842437744,12
new,0.800000011920929,0.2803371548652649,0.6100000143051147,0.48587456345558167,13
new,0.800000011920929,0.26407328248023987,0.6499999761581421,0.47411197423934937,14
new,0.800000011920929,0.24884605407714844,0.6800000071525574,0.4610966145992279,15
new,0.800000011920929,0.2343386709690094,0.7099999785423279,0.44687676429748535,16
new,0.800000011920929,0.22036635875701904,0.7200000286102295,0.43160369992256165,17
new,1.0,0.20684774219989777,0.7400000095367432,0.41550135612487793,18
new,1.0,0.19377726316452026,0.7599999904632568,0.3988388180732727,19
new,1.0,0.18119992315769196,0.8100000023841858,0.3819056749343872,20
new,1.0,0.16918864846229553,0.8600000143051147,0.3649917244911194,21
new,1.0,0.15782520174980164,0.8899999856948853,0.34836962819099426,22
new,1.0,0.1471843123435974,0.9200000166893005,0.3322813808917999,23
new,1.0,0.13732179999351501,0.9200000166893005,0.3169289231300354,24
new,1.0,0.12826719880104065,0.9200000166893005,0.3024684190750122,25
new,1.0,0.12002016603946686,0.9300000071525574,0.2890087068080902,26
new,1.0,0.11255110800266266,0.9300000071525574,0.2766124904155731,27
new,1.0,0.10580524057149887,0.9300000071525574,0.2653011083602905,28
new,1.0,0.09970922023057938,0.9300000071525574,0.2550611197948456,29
new,1.0,0.09417939931154251,0.9300000071525574,0.2458524852991104,30
new,1.0,0.08913006633520126,0.9300000071525574,0.2376168817281723,31
new,1.0,0.08448100835084915,0.9300000071525574,0.23028555512428284,32
new,1.0,0.08016256988048553,0.9300000071525574,0.22378596663475037,33
new,1.0,0.0761185735464096,0.9300000071525574,0.21804575622081757,34
new,1.0,0.07230673730373383,0.9300000071525574,0.21299608051776886,35
new,1.0,0.06869755685329437,0.9300000071525574,0.2085726410150528,36
new,1.0,0.06527210026979446,0.9300000071525574,0.2047158032655716,37
new,1.0,0.062019385397434235,0.9300000071525574,0.201370507478714,38
new,1.0,0.05893395096063614,0.9300000071525574,0.19848507642745972,39
new,1.0,0.056013304740190506,0.9300000071525574,0.19601084291934967,40
new,1.0,0.0532563216984272,0.9300000071525574,0.1939012110233307,41
new,1.0,0.05066172033548355,0.9300000071525574,0.1921112835407257,42
new,1.0,0.048227306455373764,0.9300000071525574,0.19059765338897705,43
new,1.0,0.04594928026199341,0.9300000071525574,0.18931825459003448,44
new,1.0,0.043822307139635086,0.9300000071525574,0.18823271989822388,45
new,1.0,0.0418393537402153,0.9300000071525574,0.18730244040489197,46
new,1.0,0.03999209776520729,0.9300000071525574,0.18649137020111084,47
new,1.0,0.03827110305428505,0.9300000071525574,0.1857660859823227,48
new,1.0,0.03666643798351288,0.9300000071525574,0.18509647250175476,49
new,1.0,0.035167891532182693,0.9300000071525574,0.18445615470409393,50
new,1.0,0.03376545384526253,0.9300000071525574,0.183822363615036,51
new,1.0,0.03244953975081444,0.9300000071525574,0.183176651597023,52
new,1.0,0.03121139481663704,0.9300000071525574,0.18250437080860138,53
new,1.0,0.030043084174394608,0.9300000071525574,0.1817949414253235,54
new,1.0,0.02893768809735775,0.9300000071525574,0.18104137480258942,55
new,1.0,0.02788923680782318,0.9300000071525574,0.18024003505706787,56
new,1.0,0.02689279615879059,0.9300000071525574,0.17939016222953796,57
new,1.0,0.025944223627448082,0.9300000071525574,0.1784934401512146,58
new,1.0,0.02504015527665615,0.9300000071525574,0.17755359411239624,59
new,1.0,0.024177921935915947,0.9300000071525574,0.17657586932182312,60
new,1.0,0.02335529401898384,0.9300000071525574,0.17556647956371307,61
new,1.0,0.022570446133613586,0.9300000071525574,0.17453253269195557,62
new,1.0,0.021821875125169754,0.9300000071525574,0.17348125576972961,63
new,1.0,0.021108241751790047,0.9300000071525574,0.17242006957530975,64
new,1.0,0.02042829990386963,0.9300000071525574,0.1713562160730362,65
new,1.0,0.019780926406383514,0.9300000071525574,0.17029644548892975,66
new,1.0,0.019164903089404106,0.9300000071525574,0.1692470908164978,67
new,1.0,0.01857912912964821,0.9300000071525574,0.16821390390396118,68
new,1.0,0.018022362142801285,0.9300000071525574,0.1672019511461258,69
new,1.0,0.01749344728887081,0.9300000071525574,0.16621564328670502,70
new,1.0,0.01699109748005867,0.9300000071525574,0.16525869071483612,71
new,1.0,0.01651405356824398,0.9300000071525574,0.16433420777320862,72
new,1.0,0.01606099307537079,0.9300000071525574,0.16344459354877472,73
new,1.0,0.01563064567744732,0.9300000071525574,0.16259180009365082,74
new,1.0,0.015221744775772095,0.9300000071525574,0.16177715361118317,75
new,1.0,0.014833008870482445,0.9300000071525574,0.16100148856639862,76
new,1.0,0.014463186264038086,0.9300000071525574,0.16026529669761658,77
new,1.0,0.014111111871898174,0.9300000071525574,0.15956851840019226,78
new,1.0,0.013775666244328022,0.9300000071525574,0.15891103446483612,79
new,1.0,0.013455748558044434,0.9300000071525574,0.15829217433929443,80
new,1.0,0.01315037626773119,0.9300000071525574,0.1577111780643463,81
new,1.0,0.012858611531555653,0.9300000071525574,0.15716694295406342,82
new,1.0,0.01257951557636261,0.9300000071525574,0.15665842592716217,83
new,1.0,0.012312348000705242,0.9300000071525574,0.15618424117565155,84
new,1.0,0.012056304141879082,0.9300000071525574,0.15574286878108978,85
new,1.0,0.011810705065727234,0.9300000071525574,0.15533287823200226,86
new,1.0,0.011574877426028252,0.9300000071525574,0.15495271980762482,87
new,1.0,0.011348270811140537,0.9300000071525574,0.15460070967674255,88
new,1.0,0.011130310595035553,0.9300000071525574,0.15427519381046295,89
new,1.0,0.010920514352619648,0.9300000071525574,0.15397456288337708,90
new,1.0,0.01071840338408947,0.9300000071525574,0.1536971479654312,91
new,1.0,0.010523528791964054,0.9300000071525574,0.15344130992889404,92
