Using device: cpu

=== Starting training for train size 5 ===

Starting repetition 1/1 for train size 5
Train Size: 5, Epoch: 1/100, Train Loss: 0.6809, Train Acc: 0.6000, Test Loss: 0.6856, Test Acc: 0.4800, Epoch time: 6.850629 seconds
Train Size: 5, Epoch: 2/100, Train Loss: 0.6664, Train Acc: 0.6000, Test Loss: 0.6804, Test Acc: 0.4800, Epoch time: 6.878223 seconds
Train Size: 5, Epoch: 3/100, Train Loss: 0.6529, Train Acc: 0.6000, Test Loss: 0.6754, Test Acc: 0.4800, Epoch time: 7.100231 seconds
Train Size: 5, Epoch: 4/100, Train Loss: 0.6402, Train Acc: 0.6000, Test Loss: 0.6701, Test Acc: 0.4800, Epoch time: 7.530428 seconds
Train Size: 5, Epoch: 5/100, Train Loss: 0.6282, Train Acc: 0.6000, Test Loss: 0.6644, Test Acc: 0.4800, Epoch time: 7.730588 seconds
Train Size: 5, Epoch: 6/100, Train Loss: 0.6167, Train Acc: 0.6000, Test Loss: 0.6584, Test Acc: 0.4800, Epoch time: 7.907378 seconds
Train Size: 5, Epoch: 7/100, Train Loss: 0.6056, Train Acc: 0.6000, Test Loss: 0.6521, Test Acc: 0.4800, Epoch time: 7.736520 seconds
Train Size: 5, Epoch: 8/100, Train Loss: 0.5947, Train Acc: 0.6000, Test Loss: 0.6454, Test Acc: 0.4800, Epoch time: 7.030326 seconds
Train Size: 5, Epoch: 9/100, Train Loss: 0.5842, Train Acc: 0.6000, Test Loss: 0.6382, Test Acc: 0.4800, Epoch time: 7.296876 seconds
Train Size: 5, Epoch: 10/100, Train Loss: 0.5738, Train Acc: 0.6000, Test Loss: 0.6305, Test Acc: 0.4800, Epoch time: 7.407966 seconds
Train Size: 5, Epoch: 11/100, Train Loss: 0.5635, Train Acc: 0.6000, Test Loss: 0.6223, Test Acc: 0.4800, Epoch time: 7.396259 seconds
Train Size: 5, Epoch: 12/100, Train Loss: 0.5533, Train Acc: 0.6000, Test Loss: 0.6135, Test Acc: 0.4800, Epoch time: 7.286698 seconds
Train Size: 5, Epoch: 13/100, Train Loss: 0.5431, Train Acc: 0.6000, Test Loss: 0.6043, Test Acc: 0.4800, Epoch time: 7.626108 seconds
Train Size: 5, Epoch: 14/100, Train Loss: 0.5330, Train Acc: 0.6000, Test Loss: 0.5946, Test Acc: 0.4800, Epoch time: 7.388384 seconds
Train Size: 5, Epoch: 15/100, Train Loss: 0.5230, Train Acc: 0.6000, Test Loss: 0.5846, Test Acc: 0.5300, Epoch time: 7.130426 seconds
Train Size: 5, Epoch: 16/100, Train Loss: 0.5130, Train Acc: 0.6000, Test Loss: 0.5744, Test Acc: 0.5700, Epoch time: 7.489810 seconds
Train Size: 5, Epoch: 17/100, Train Loss: 0.5031, Train Acc: 0.6000, Test Loss: 0.5639, Test Acc: 0.6000, Epoch time: 7.721773 seconds
Train Size: 5, Epoch: 18/100, Train Loss: 0.4933, Train Acc: 0.8000, Test Loss: 0.5534, Test Acc: 0.6400, Epoch time: 7.464836 seconds
Train Size: 5, Epoch: 19/100, Train Loss: 0.4835, Train Acc: 0.8000, Test Loss: 0.5429, Test Acc: 0.6800, Epoch time: 6.886276 seconds
Train Size: 5, Epoch: 20/100, Train Loss: 0.4739, Train Acc: 1.0000, Test Loss: 0.5325, Test Acc: 0.7100, Epoch time: 7.400025 seconds
Train Size: 5, Epoch: 21/100, Train Loss: 0.4644, Train Acc: 1.0000, Test Loss: 0.5223, Test Acc: 0.7200, Epoch time: 7.154583 seconds
Train Size: 5, Epoch: 22/100, Train Loss: 0.4551, Train Acc: 1.0000, Test Loss: 0.5124, Test Acc: 0.7600, Epoch time: 7.379920 seconds
Train Size: 5, Epoch: 23/100, Train Loss: 0.4458, Train Acc: 1.0000, Test Loss: 0.5027, Test Acc: 0.7900, Epoch time: 6.655785 seconds
Train Size: 5, Epoch: 24/100, Train Loss: 0.4366, Train Acc: 1.0000, Test Loss: 0.4934, Test Acc: 0.8000, Epoch time: 6.873000 seconds
Train Size: 5, Epoch: 25/100, Train Loss: 0.4276, Train Acc: 1.0000, Test Loss: 0.4844, Test Acc: 0.8000, Epoch time: 6.899550 seconds
Train Size: 5, Epoch: 26/100, Train Loss: 0.4186, Train Acc: 1.0000, Test Loss: 0.4756, Test Acc: 0.8000, Epoch time: 7.431543 seconds
Train Size: 5, Epoch: 27/100, Train Loss: 0.4096, Train Acc: 1.0000, Test Loss: 0.4671, Test Acc: 0.8200, Epoch time: 7.243483 seconds
Train Size: 5, Epoch: 28/100, Train Loss: 0.4008, Train Acc: 1.0000, Test Loss: 0.4589, Test Acc: 0.8300, Epoch time: 7.739343 seconds
Train Size: 5, Epoch: 29/100, Train Loss: 0.3920, Train Acc: 1.0000, Test Loss: 0.4507, Test Acc: 0.8300, Epoch time: 7.604357 seconds
Train Size: 5, Epoch: 30/100, Train Loss: 0.3834, Train Acc: 1.0000, Test Loss: 0.4427, Test Acc: 0.8300, Epoch time: 6.927899 seconds
Train Size: 5, Epoch: 31/100, Train Loss: 0.3748, Train Acc: 1.0000, Test Loss: 0.4346, Test Acc: 0.8300, Epoch time: 7.048854 seconds
Train Size: 5, Epoch: 32/100, Train Loss: 0.3663, Train Acc: 1.0000, Test Loss: 0.4265, Test Acc: 0.8400, Epoch time: 6.904854 seconds
Train Size: 5, Epoch: 33/100, Train Loss: 0.3578, Train Acc: 1.0000, Test Loss: 0.4182, Test Acc: 0.8600, Epoch time: 6.958423 seconds
Train Size: 5, Epoch: 34/100, Train Loss: 0.3495, Train Acc: 1.0000, Test Loss: 0.4099, Test Acc: 0.8700, Epoch time: 6.551142 seconds
Train Size: 5, Epoch: 35/100, Train Loss: 0.3412, Train Acc: 1.0000, Test Loss: 0.4014, Test Acc: 0.8800, Epoch time: 6.912339 seconds
