
=== Starting training for train size 2 ===

Starting repetition 1/1 for train size 2
[0. 0.]
Train Size: 2, Epoch: 1/100, Train Loss: 0.3235, Train Acc: 1.0000, Test Loss: 0.4471, Test Acc: 0.7400, Epoch time: 4.129041 seconds
Train Size: 2, Epoch: 2/100, Train Loss: 0.1937, Train Acc: 1.0000, Test Loss: 0.4592, Test Acc: 0.6600, Epoch time: 4.065344 seconds
Train Size: 2, Epoch: 3/100, Train Loss: 0.1153, Train Acc: 1.0000, Test Loss: 0.4880, Test Acc: 0.5800, Epoch time: 4.311507 seconds
Train Size: 2, Epoch: 4/100, Train Loss: 0.0696, Train Acc: 1.0000, Test Loss: 0.5260, Test Acc: 0.5400, Epoch time: 4.041675 seconds
Train Size: 2, Epoch: 5/100, Train Loss: 0.0431, Train Acc: 1.0000, Test Loss: 0.5682, Test Acc: 0.5200, Epoch time: 3.927399 seconds
Train Size: 2, Epoch: 6/100, Train Loss: 0.0275, Train Acc: 1.0000, Test Loss: 0.6117, Test Acc: 0.5100, Epoch time: 3.925870 seconds
Train Size: 2, Epoch: 7/100, Train Loss: 0.0181, Train Acc: 1.0000, Test Loss: 0.6549, Test Acc: 0.5100, Epoch time: 3.927659 seconds
Train Size: 2, Epoch: 8/100, Train Loss: 0.0124, Train Acc: 1.0000, Test Loss: 0.6968, Test Acc: 0.5000, Epoch time: 3.929325 seconds
Train Size: 2, Epoch: 9/100, Train Loss: 0.0087, Train Acc: 1.0000, Test Loss: 0.7368, Test Acc: 0.5000, Epoch time: 3.930371 seconds
Train Size: 2, Epoch: 10/100, Train Loss: 0.0063, Train Acc: 1.0000, Test Loss: 0.7748, Test Acc: 0.4900, Epoch time: 3.936655 seconds
Train Size: 2, Epoch: 11/100, Train Loss: 0.0046, Train Acc: 1.0000, Test Loss: 0.8106, Test Acc: 0.4900, Epoch time: 3.933815 seconds
Train Size: 2, Epoch: 12/100, Train Loss: 0.0035, Train Acc: 1.0000, Test Loss: 0.8441, Test Acc: 0.4900, Epoch time: 3.927732 seconds
Train Size: 2, Epoch: 13/100, Train Loss: 0.0027, Train Acc: 1.0000, Test Loss: 0.8755, Test Acc: 0.4800, Epoch time: 3.937059 seconds
Train Size: 2, Epoch: 14/100, Train Loss: 0.0022, Train Acc: 1.0000, Test Loss: 0.9048, Test Acc: 0.4800, Epoch time: 3.933884 seconds
Train Size: 2, Epoch: 15/100, Train Loss: 0.0017, Train Acc: 1.0000, Test Loss: 0.9321, Test Acc: 0.4800, Epoch time: 3.930600 seconds
Train Size: 2, Epoch: 16/100, Train Loss: 0.0014, Train Acc: 1.0000, Test Loss: 0.9575, Test Acc: 0.4800, Epoch time: 3.945679 seconds
Train Size: 2, Epoch: 17/100, Train Loss: 0.0012, Train Acc: 1.0000, Test Loss: 0.9810, Test Acc: 0.4800, Epoch time: 3.936940 seconds
Train Size: 2, Epoch: 18/100, Train Loss: 0.0010, Train Acc: 1.0000, Test Loss: 1.0029, Test Acc: 0.4800, Epoch time: 3.958617 seconds
Train Size: 2, Epoch: 19/100, Train Loss: 0.0009, Train Acc: 1.0000, Test Loss: 1.0232, Test Acc: 0.4800, Epoch time: 3.943315 seconds
Train Size: 2, Epoch: 20/100, Train Loss: 0.0007, Train Acc: 1.0000, Test Loss: 1.0420, Test Acc: 0.4800, Epoch time: 3.957217 seconds
Train Size: 2, Epoch: 21/100, Train Loss: 0.0007, Train Acc: 1.0000, Test Loss: 1.0594, Test Acc: 0.4800, Epoch time: 3.956813 seconds
Train Size: 2, Epoch: 22/100, Train Loss: 0.0006, Train Acc: 1.0000, Test Loss: 1.0755, Test Acc: 0.4800, Epoch time: 3.950564 seconds
Train Size: 2, Epoch: 23/100, Train Loss: 0.0005, Train Acc: 1.0000, Test Loss: 1.0904, Test Acc: 0.4800, Epoch time: 3.947732 seconds
Train Size: 2, Epoch: 24/100, Train Loss: 0.0005, Train Acc: 1.0000, Test Loss: 1.1042, Test Acc: 0.4800, Epoch time: 3.949727 seconds
Train Size: 2, Epoch: 25/100, Train Loss: 0.0004, Train Acc: 1.0000, Test Loss: 1.1169, Test Acc: 0.4800, Epoch time: 3.947582 seconds
Train Size: 2, Epoch: 26/100, Train Loss: 0.0004, Train Acc: 1.0000, Test Loss: 1.1287, Test Acc: 0.4800, Epoch time: 3.955786 seconds
Train Size: 2, Epoch: 27/100, Train Loss: 0.0004, Train Acc: 1.0000, Test Loss: 1.1396, Test Acc: 0.4800, Epoch time: 3.954856 seconds
Train Size: 2, Epoch: 28/100, Train Loss: 0.0003, Train Acc: 1.0000, Test Loss: 1.1497, Test Acc: 0.4800, Epoch time: 3.953661 seconds
Train Size: 2, Epoch: 29/100, Train Loss: 0.0003, Train Acc: 1.0000, Test Loss: 1.1590, Test Acc: 0.4800, Epoch time: 3.936046 seconds
Train Size: 2, Epoch: 30/100, Train Loss: 0.0003, Train Acc: 1.0000, Test Loss: 1.1676, Test Acc: 0.4800, Epoch time: 3.961147 seconds
Train Size: 2, Epoch: 31/100, Train Loss: 0.0003, Train Acc: 1.0000, Test Loss: 1.1755, Test Acc: 0.4800, Epoch time: 3.942262 seconds
Train Size: 2, Epoch: 32/100, Train Loss: 0.0003, Train Acc: 1.0000, Test Loss: 1.1829, Test Acc: 0.4800, Epoch time: 3.950056 seconds
Train Size: 2, Epoch: 33/100, Train Loss: 0.0002, Train Acc: 1.0000, Test Loss: 1.1897, Test Acc: 0.4800, Epoch time: 3.949544 seconds
Train Size: 2, Epoch: 34/100, Train Loss: 0.0002, Train Acc: 1.0000, Test Loss: 1.1960, Test Acc: 0.4800, Epoch time: 3.951315 seconds
Train Size: 2, Epoch: 35/100, Train Loss: 0.0002, Train Acc: 1.0000, Test Loss: 1.2018, Test Acc: 0.4800, Epoch time: 3.945760 seconds
Train Size: 2, Epoch: 36/100, Train Loss: 0.0002, Train Acc: 1.0000, Test Loss: 1.2072, Test Acc: 0.4800, Epoch time: 3.948438 seconds
Train Size: 2, Epoch: 37/100, Train Loss: 0.0002, Train Acc: 1.0000, Test Loss: 1.2122, Test Acc: 0.4800, Epoch time: 3.949048 seconds
