
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.7778, Train Acc: 0.2625, Test Loss: 0.7187, Test Acc: 0.3700, Epoch time: 11.586270 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.7271, Train Acc: 0.3375, Test Loss: 0.6718, Test Acc: 0.6400, Epoch time: 12.006053 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6799, Train Acc: 0.5500, Test Loss: 0.6285, Test Acc: 0.9400, Epoch time: 12.345940 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.6360, Train Acc: 0.8875, Test Loss: 0.5884, Test Acc: 0.9500, Epoch time: 11.920157 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.5950, Train Acc: 0.9375, Test Loss: 0.5511, Test Acc: 0.9500, Epoch time: 11.501189 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.5565, Train Acc: 0.9500, Test Loss: 0.5162, Test Acc: 0.9500, Epoch time: 11.237112 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.5202, Train Acc: 0.9500, Test Loss: 0.4833, Test Acc: 0.9500, Epoch time: 11.595210 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.4859, Train Acc: 0.9500, Test Loss: 0.4524, Test Acc: 0.9500, Epoch time: 11.371291 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.4534, Train Acc: 0.9625, Test Loss: 0.4232, Test Acc: 0.9600, Epoch time: 11.596352 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.4227, Train Acc: 0.9625, Test Loss: 0.3956, Test Acc: 0.9700, Epoch time: 11.505161 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.3938, Train Acc: 0.9625, Test Loss: 0.3697, Test Acc: 0.9700, Epoch time: 11.917509 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.3666, Train Acc: 0.9625, Test Loss: 0.3454, Test Acc: 0.9700, Epoch time: 12.324502 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.3411, Train Acc: 0.9750, Test Loss: 0.3225, Test Acc: 0.9700, Epoch time: 11.775515 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.3173, Train Acc: 0.9750, Test Loss: 0.3011, Test Acc: 0.9800, Epoch time: 11.681260 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.2951, Train Acc: 0.9875, Test Loss: 0.2811, Test Acc: 0.9800, Epoch time: 11.897319 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.2744, Train Acc: 0.9875, Test Loss: 0.2624, Test Acc: 0.9800, Epoch time: 11.980197 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.2553, Train Acc: 0.9875, Test Loss: 0.2451, Test Acc: 0.9800, Epoch time: 11.886466 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.2375, Train Acc: 0.9875, Test Loss: 0.2289, Test Acc: 0.9900, Epoch time: 11.625645 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.2211, Train Acc: 0.9875, Test Loss: 0.2140, Test Acc: 0.9900, Epoch time: 12.041379 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.2059, Train Acc: 0.9875, Test Loss: 0.2001, Test Acc: 0.9900, Epoch time: 11.866614 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.1920, Train Acc: 0.9875, Test Loss: 0.1873, Test Acc: 0.9900, Epoch time: 11.646290 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.1791, Train Acc: 0.9875, Test Loss: 0.1755, Test Acc: 0.9900, Epoch time: 11.864686 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.1673, Train Acc: 0.9875, Test Loss: 0.1647, Test Acc: 1.0000, Epoch time: 11.761509 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.1564, Train Acc: 0.9875, Test Loss: 0.1547, Test Acc: 1.0000, Epoch time: 11.930393 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.1465, Train Acc: 0.9875, Test Loss: 0.1455, Test Acc: 1.0000, Epoch time: 11.793286 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.1373, Train Acc: 0.9875, Test Loss: 0.1371, Test Acc: 1.0000, Epoch time: 11.871495 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.1290, Train Acc: 0.9875, Test Loss: 0.1294, Test Acc: 1.0000, Epoch time: 11.843230 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.1214, Train Acc: 0.9875, Test Loss: 0.1223, Test Acc: 1.0000, Epoch time: 11.867149 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.1144, Train Acc: 0.9875, Test Loss: 0.1158, Test Acc: 1.0000, Epoch time: 11.753645 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.1080, Train Acc: 0.9875, Test Loss: 0.1098, Test Acc: 0.9900, Epoch time: 12.183565 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.1022, Train Acc: 0.9875, Test Loss: 0.1042, Test Acc: 0.9900, Epoch time: 11.836718 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0969, Train Acc: 0.9875, Test Loss: 0.0991, Test Acc: 0.9900, Epoch time: 11.948080 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0920, Train Acc: 0.9875, Test Loss: 0.0944, Test Acc: 0.9900, Epoch time: 11.729107 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0875, Train Acc: 0.9875, Test Loss: 0.0900, Test Acc: 0.9900, Epoch time: 12.173398 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0834, Train Acc: 0.9875, Test Loss: 0.0859, Test Acc: 0.9900, Epoch time: 11.885518 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.0796, Train Acc: 0.9875, Test Loss: 0.0821, Test Acc: 0.9900, Epoch time: 11.896311 seconds
Train Size: 80, Epoch: 37/100, Train Loss: 0.0761, Train Acc: 0.9875, Test Loss: 0.0786, Test Acc: 0.9900, Epoch time: 12.047479 seconds
Train Size: 80, Epoch: 38/100, Train Loss: 0.0729, Train Acc: 0.9875, Test Loss: 0.0754, Test Acc: 0.9900, Epoch time: 12.535249 seconds
Train Size: 80, Epoch: 39/100, Train Loss: 0.0699, Train Acc: 0.9875, Test Loss: 0.0723, Test Acc: 0.9900, Epoch time: 11.975884 seconds
Train Size: 80, Epoch: 40/100, Train Loss: 0.0672, Train Acc: 0.9875, Test Loss: 0.0695, Test Acc: 0.9900, Epoch time: 12.141456 seconds
Train Size: 80, Epoch: 41/100, Train Loss: 0.0646, Train Acc: 0.9875, Test Loss: 0.0668, Test Acc: 0.9900, Epoch time: 12.016814 seconds
Train Size: 80, Epoch: 42/100, Train Loss: 0.0623, Train Acc: 0.9875, Test Loss: 0.0644, Test Acc: 0.9900, Epoch time: 11.956571 seconds
Train Size: 80, Epoch: 43/100, Train Loss: 0.0601, Train Acc: 0.9875, Test Loss: 0.0620, Test Acc: 0.9900, Epoch time: 12.871732 seconds
Train Size: 80, Epoch: 44/100, Train Loss: 0.0580, Train Acc: 0.9875, Test Loss: 0.0599, Test Acc: 0.9900, Epoch time: 12.861502 seconds
Train Size: 80, Epoch: 45/100, Train Loss: 0.0561, Train Acc: 0.9875, Test Loss: 0.0578, Test Acc: 0.9900, Epoch time: 11.935960 seconds
Train Size: 80, Epoch: 46/100, Train Loss: 0.0543, Train Acc: 0.9875, Test Loss: 0.0559, Test Acc: 0.9900, Epoch time: 11.713444 seconds
Train Size: 80, Epoch: 47/100, Train Loss: 0.0526, Train Acc: 0.9875, Test Loss: 0.0541, Test Acc: 0.9900, Epoch time: 11.726824 seconds
Train Size: 80, Epoch: 48/100, Train Loss: 0.0510, Train Acc: 0.9875, Test Loss: 0.0524, Test Acc: 0.9900, Epoch time: 12.166158 seconds
Train Size: 80, Epoch: 49/100, Train Loss: 0.0495, Train Acc: 0.9875, Test Loss: 0.0509, Test Acc: 0.9900, Epoch time: 13.530858 seconds
Train Size: 80, Epoch: 50/100, Train Loss: 0.0480, Train Acc: 0.9875, Test Loss: 0.0494, Test Acc: 0.9900, Epoch time: 11.795767 seconds
Train Size: 80, Epoch: 51/100, Train Loss: 0.0467, Train Acc: 0.9875, Test Loss: 0.0480, Test Acc: 1.0000, Epoch time: 11.843100 seconds
Train Size: 80, Epoch: 52/100, Train Loss: 0.0454, Train Acc: 0.9875, Test Loss: 0.0467, Test Acc: 1.0000, Epoch time: 11.717246 seconds
Train Size: 80, Epoch: 53/100, Train Loss: 0.0441, Train Acc: 0.9875, Test Loss: 0.0454, Test Acc: 1.0000, Epoch time: 11.819032 seconds
Train Size: 80, Epoch: 54/100, Train Loss: 0.0429, Train Acc: 0.9875, Test Loss: 0.0442, Test Acc: 1.0000, Epoch time: 11.728195 seconds
Train Size: 80, Epoch: 55/100, Train Loss: 0.0418, Train Acc: 0.9875, Test Loss: 0.0431, Test Acc: 1.0000, Epoch time: 11.909843 seconds
Train Size: 80, Epoch: 56/100, Train Loss: 0.0407, Train Acc: 0.9875, Test Loss: 0.0421, Test Acc: 1.0000, Epoch time: 11.988019 seconds
Train Size: 80, Epoch: 57/100, Train Loss: 0.0397, Train Acc: 0.9875, Test Loss: 0.0411, Test Acc: 1.0000, Epoch time: 12.287848 seconds
Train Size: 80, Epoch: 58/100, Train Loss: 0.0387, Train Acc: 0.9875, Test Loss: 0.0401, Test Acc: 1.0000, Epoch time: 14.912524 seconds
Train Size: 80, Epoch: 59/100, Train Loss: 0.0377, Train Acc: 0.9875, Test Loss: 0.0393, Test Acc: 1.0000, Epoch time: 15.832367 seconds
Train Size: 80, Epoch: 60/100, Train Loss: 0.0368, Train Acc: 0.9875, Test Loss: 0.0384, Test Acc: 1.0000, Epoch time: 12.808734 seconds
Train Size: 80, Epoch: 61/100, Train Loss: 0.0359, Train Acc: 0.9875, Test Loss: 0.0376, Test Acc: 1.0000, Epoch time: 12.446839 seconds
Train Size: 80, Epoch: 62/100, Train Loss: 0.0350, Train Acc: 0.9875, Test Loss: 0.0368, Test Acc: 1.0000, Epoch time: 12.420188 seconds
