
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.7248, Train Acc: 0.4375, Test Loss: 0.6591, Test Acc: 0.5900, Epoch time: 14.910550 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.6092, Train Acc: 0.7125, Test Loss: 0.5537, Test Acc: 0.8300, Epoch time: 16.091624 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.5098, Train Acc: 0.8750, Test Loss: 0.4635, Test Acc: 0.9200, Epoch time: 16.279716 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.4250, Train Acc: 0.9750, Test Loss: 0.3874, Test Acc: 0.9800, Epoch time: 16.682950 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3539, Train Acc: 1.0000, Test Loss: 0.3242, Test Acc: 0.9800, Epoch time: 16.603168 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.2951, Train Acc: 1.0000, Test Loss: 0.2722, Test Acc: 1.0000, Epoch time: 17.090207 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2470, Train Acc: 1.0000, Test Loss: 0.2298, Test Acc: 1.0000, Epoch time: 16.743505 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.2079, Train Acc: 1.0000, Test Loss: 0.1952, Test Acc: 1.0000, Epoch time: 17.297622 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1762, Train Acc: 1.0000, Test Loss: 0.1669, Test Acc: 1.0000, Epoch time: 17.249104 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1503, Train Acc: 1.0000, Test Loss: 0.1438, Test Acc: 1.0000, Epoch time: 17.448285 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1291, Train Acc: 1.0000, Test Loss: 0.1248, Test Acc: 1.0000, Epoch time: 16.992868 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.1118, Train Acc: 1.0000, Test Loss: 0.1092, Test Acc: 1.0000, Epoch time: 17.698056 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0976, Train Acc: 1.0000, Test Loss: 0.0963, Test Acc: 1.0000, Epoch time: 17.455998 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0857, Train Acc: 1.0000, Test Loss: 0.0856, Test Acc: 1.0000, Epoch time: 17.594909 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0759, Train Acc: 1.0000, Test Loss: 0.0767, Test Acc: 1.0000, Epoch time: 17.320802 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0677, Train Acc: 1.0000, Test Loss: 0.0692, Test Acc: 1.0000, Epoch time: 17.322371 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0608, Train Acc: 1.0000, Test Loss: 0.0628, Test Acc: 1.0000, Epoch time: 17.466698 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0549, Train Acc: 1.0000, Test Loss: 0.0574, Test Acc: 1.0000, Epoch time: 17.250425 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0499, Train Acc: 1.0000, Test Loss: 0.0528, Test Acc: 1.0000, Epoch time: 17.444436 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0456, Train Acc: 1.0000, Test Loss: 0.0488, Test Acc: 1.0000, Epoch time: 17.032578 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0418, Train Acc: 1.0000, Test Loss: 0.0453, Test Acc: 1.0000, Epoch time: 17.332042 seconds
