
=== Starting training for train size 5 ===

Starting repetition 1/1 for train size 5
Train Size: 5, Epoch: 1/100, Train Loss: 0.5373, Train Acc: 0.8000, Test Loss: 0.6793, Test Acc: 0.5100, Epoch time: 7.205678 seconds
Train Size: 5, Epoch: 2/100, Train Loss: 0.4908, Train Acc: 0.8000, Test Loss: 0.6632, Test Acc: 0.5100, Epoch time: 7.541161 seconds
Train Size: 5, Epoch: 3/100, Train Loss: 0.4506, Train Acc: 0.8000, Test Loss: 0.6475, Test Acc: 0.5100, Epoch time: 8.138751 seconds
Train Size: 5, Epoch: 4/100, Train Loss: 0.4155, Train Acc: 0.8000, Test Loss: 0.6313, Test Acc: 0.5100, Epoch time: 8.092450 seconds
Train Size: 5, Epoch: 5/100, Train Loss: 0.3846, Train Acc: 0.8000, Test Loss: 0.6141, Test Acc: 0.5200, Epoch time: 7.805235 seconds
Train Size: 5, Epoch: 6/100, Train Loss: 0.3569, Train Acc: 0.8000, Test Loss: 0.5957, Test Acc: 0.5300, Epoch time: 8.700376 seconds
Train Size: 5, Epoch: 7/100, Train Loss: 0.3317, Train Acc: 0.8000, Test Loss: 0.5760, Test Acc: 0.5600, Epoch time: 7.901283 seconds
Train Size: 5, Epoch: 8/100, Train Loss: 0.3083, Train Acc: 0.8000, Test Loss: 0.5549, Test Acc: 0.5800, Epoch time: 8.058373 seconds
Train Size: 5, Epoch: 9/100, Train Loss: 0.2865, Train Acc: 0.8000, Test Loss: 0.5325, Test Acc: 0.6100, Epoch time: 7.475877 seconds
Train Size: 5, Epoch: 10/100, Train Loss: 0.2660, Train Acc: 0.8000, Test Loss: 0.5091, Test Acc: 0.6400, Epoch time: 7.506320 seconds
Train Size: 5, Epoch: 11/100, Train Loss: 0.2466, Train Acc: 0.8000, Test Loss: 0.4851, Test Acc: 0.6500, Epoch time: 7.333812 seconds
Train Size: 5, Epoch: 12/100, Train Loss: 0.2284, Train Acc: 0.8000, Test Loss: 0.4609, Test Acc: 0.6500, Epoch time: 8.672838 seconds
Train Size: 5, Epoch: 13/100, Train Loss: 0.2114, Train Acc: 1.0000, Test Loss: 0.4370, Test Acc: 0.7000, Epoch time: 8.828812 seconds
Train Size: 5, Epoch: 14/100, Train Loss: 0.1955, Train Acc: 1.0000, Test Loss: 0.4137, Test Acc: 0.7500, Epoch time: 7.817913 seconds
Train Size: 5, Epoch: 15/100, Train Loss: 0.1809, Train Acc: 1.0000, Test Loss: 0.3913, Test Acc: 0.7900, Epoch time: 7.603586 seconds
Train Size: 5, Epoch: 16/100, Train Loss: 0.1674, Train Acc: 1.0000, Test Loss: 0.3703, Test Acc: 0.8300, Epoch time: 7.798903 seconds
Train Size: 5, Epoch: 17/100, Train Loss: 0.1551, Train Acc: 1.0000, Test Loss: 0.3507, Test Acc: 0.8600, Epoch time: 8.006471 seconds
Train Size: 5, Epoch: 18/100, Train Loss: 0.1439, Train Acc: 1.0000, Test Loss: 0.3328, Test Acc: 0.9000, Epoch time: 8.326158 seconds
Train Size: 5, Epoch: 19/100, Train Loss: 0.1337, Train Acc: 1.0000, Test Loss: 0.3166, Test Acc: 0.9200, Epoch time: 7.590318 seconds
Train Size: 5, Epoch: 20/100, Train Loss: 0.1244, Train Acc: 1.0000, Test Loss: 0.3020, Test Acc: 0.9300, Epoch time: 7.185655 seconds
Train Size: 5, Epoch: 21/100, Train Loss: 0.1159, Train Acc: 1.0000, Test Loss: 0.2892, Test Acc: 0.9300, Epoch time: 7.213120 seconds
Train Size: 5, Epoch: 22/100, Train Loss: 0.1081, Train Acc: 1.0000, Test Loss: 0.2779, Test Acc: 0.9300, Epoch time: 7.254929 seconds
Train Size: 5, Epoch: 23/100, Train Loss: 0.1010, Train Acc: 1.0000, Test Loss: 0.2681, Test Acc: 0.9300, Epoch time: 7.226815 seconds
Train Size: 5, Epoch: 24/100, Train Loss: 0.0943, Train Acc: 1.0000, Test Loss: 0.2597, Test Acc: 0.9300, Epoch time: 7.231754 seconds
Train Size: 5, Epoch: 25/100, Train Loss: 0.0882, Train Acc: 1.0000, Test Loss: 0.2526, Test Acc: 0.9300, Epoch time: 7.208248 seconds
Train Size: 5, Epoch: 26/100, Train Loss: 0.0825, Train Acc: 1.0000, Test Loss: 0.2465, Test Acc: 0.9300, Epoch time: 7.225754 seconds
Train Size: 5, Epoch: 27/100, Train Loss: 0.0772, Train Acc: 1.0000, Test Loss: 0.2415, Test Acc: 0.9300, Epoch time: 7.256743 seconds
Train Size: 5, Epoch: 28/100, Train Loss: 0.0724, Train Acc: 1.0000, Test Loss: 0.2372, Test Acc: 0.9300, Epoch time: 7.452761 seconds
Train Size: 5, Epoch: 29/100, Train Loss: 0.0679, Train Acc: 1.0000, Test Loss: 0.2337, Test Acc: 0.9300, Epoch time: 7.648166 seconds
Train Size: 5, Epoch: 30/100, Train Loss: 0.0638, Train Acc: 1.0000, Test Loss: 0.2308, Test Acc: 0.9300, Epoch time: 7.456369 seconds
Train Size: 5, Epoch: 31/100, Train Loss: 0.0600, Train Acc: 1.0000, Test Loss: 0.2283, Test Acc: 0.9300, Epoch time: 7.404311 seconds
Train Size: 5, Epoch: 32/100, Train Loss: 0.0565, Train Acc: 1.0000, Test Loss: 0.2262, Test Acc: 0.9300, Epoch time: 8.178803 seconds
Train Size: 5, Epoch: 33/100, Train Loss: 0.0534, Train Acc: 1.0000, Test Loss: 0.2244, Test Acc: 0.9300, Epoch time: 8.866676 seconds
Train Size: 5, Epoch: 34/100, Train Loss: 0.0505, Train Acc: 1.0000, Test Loss: 0.2226, Test Acc: 0.9300, Epoch time: 7.832129 seconds
Train Size: 5, Epoch: 35/100, Train Loss: 0.0478, Train Acc: 1.0000, Test Loss: 0.2210, Test Acc: 0.9300, Epoch time: 8.648935 seconds
Train Size: 5, Epoch: 36/100, Train Loss: 0.0454, Train Acc: 1.0000, Test Loss: 0.2193, Test Acc: 0.9300, Epoch time: 7.923623 seconds
Train Size: 5, Epoch: 37/100, Train Loss: 0.0432, Train Acc: 1.0000, Test Loss: 0.2175, Test Acc: 0.9300, Epoch time: 7.168302 seconds
Train Size: 5, Epoch: 38/100, Train Loss: 0.0411, Train Acc: 1.0000, Test Loss: 0.2157, Test Acc: 0.9300, Epoch time: 8.451337 seconds
Train Size: 5, Epoch: 39/100, Train Loss: 0.0392, Train Acc: 1.0000, Test Loss: 0.2137, Test Acc: 0.9300, Epoch time: 7.906824 seconds
Train Size: 5, Epoch: 40/100, Train Loss: 0.0375, Train Acc: 1.0000, Test Loss: 0.2115, Test Acc: 0.9300, Epoch time: 8.426919 seconds
Train Size: 5, Epoch: 41/100, Train Loss: 0.0358, Train Acc: 1.0000, Test Loss: 0.2093, Test Acc: 0.9300, Epoch time: 7.635520 seconds
Train Size: 5, Epoch: 42/100, Train Loss: 0.0343, Train Acc: 1.0000, Test Loss: 0.2069, Test Acc: 0.9300, Epoch time: 7.626801 seconds
Train Size: 5, Epoch: 43/100, Train Loss: 0.0328, Train Acc: 1.0000, Test Loss: 0.2044, Test Acc: 0.9300, Epoch time: 7.678249 seconds
Train Size: 5, Epoch: 44/100, Train Loss: 0.0315, Train Acc: 1.0000, Test Loss: 0.2019, Test Acc: 0.9300, Epoch time: 7.851726 seconds
Train Size: 5, Epoch: 45/100, Train Loss: 0.0302, Train Acc: 1.0000, Test Loss: 0.1993, Test Acc: 0.9300, Epoch time: 8.342047 seconds
Train Size: 5, Epoch: 46/100, Train Loss: 0.0291, Train Acc: 1.0000, Test Loss: 0.1967, Test Acc: 0.9300, Epoch time: 9.570482 seconds
Train Size: 5, Epoch: 47/100, Train Loss: 0.0280, Train Acc: 1.0000, Test Loss: 0.1941, Test Acc: 0.9300, Epoch time: 7.744814 seconds
Train Size: 5, Epoch: 48/100, Train Loss: 0.0269, Train Acc: 1.0000, Test Loss: 0.1916, Test Acc: 0.9300, Epoch time: 7.827894 seconds
Train Size: 5, Epoch: 49/100, Train Loss: 0.0260, Train Acc: 1.0000, Test Loss: 0.1892, Test Acc: 0.9300, Epoch time: 8.358401 seconds
Train Size: 5, Epoch: 50/100, Train Loss: 0.0250, Train Acc: 1.0000, Test Loss: 0.1868, Test Acc: 0.9300, Epoch time: 8.105028 seconds
Train Size: 5, Epoch: 51/100, Train Loss: 0.0242, Train Acc: 1.0000, Test Loss: 0.1846, Test Acc: 0.9300, Epoch time: 8.811532 seconds
Train Size: 5, Epoch: 52/100, Train Loss: 0.0234, Train Acc: 1.0000, Test Loss: 0.1825, Test Acc: 0.9300, Epoch time: 8.476958 seconds
Train Size: 5, Epoch: 53/100, Train Loss: 0.0226, Train Acc: 1.0000, Test Loss: 0.1806, Test Acc: 0.9300, Epoch time: 8.041353 seconds
Train Size: 5, Epoch: 54/100, Train Loss: 0.0219, Train Acc: 1.0000, Test Loss: 0.1788, Test Acc: 0.9300, Epoch time: 8.253733 seconds
Train Size: 5, Epoch: 55/100, Train Loss: 0.0213, Train Acc: 1.0000, Test Loss: 0.1772, Test Acc: 0.9300, Epoch time: 8.727072 seconds
Train Size: 5, Epoch: 56/100, Train Loss: 0.0206, Train Acc: 1.0000, Test Loss: 0.1756, Test Acc: 0.9300, Epoch time: 7.919630 seconds
Train Size: 5, Epoch: 57/100, Train Loss: 0.0200, Train Acc: 1.0000, Test Loss: 0.1743, Test Acc: 0.9300, Epoch time: 7.628060 seconds
Train Size: 5, Epoch: 58/100, Train Loss: 0.0194, Train Acc: 1.0000, Test Loss: 0.1731, Test Acc: 0.9300, Epoch time: 8.505712 seconds
Train Size: 5, Epoch: 59/100, Train Loss: 0.0189, Train Acc: 1.0000, Test Loss: 0.1720, Test Acc: 0.9300, Epoch time: 7.981104 seconds
Train Size: 5, Epoch: 60/100, Train Loss: 0.0184, Train Acc: 1.0000, Test Loss: 0.1710, Test Acc: 0.9300, Epoch time: 7.414479 seconds
Train Size: 5, Epoch: 61/100, Train Loss: 0.0179, Train Acc: 1.0000, Test Loss: 0.1702, Test Acc: 0.9300, Epoch time: 7.403139 seconds
Train Size: 5, Epoch: 62/100, Train Loss: 0.0174, Train Acc: 1.0000, Test Loss: 0.1694, Test Acc: 0.9300, Epoch time: 8.009282 seconds
Train Size: 5, Epoch: 63/100, Train Loss: 0.0170, Train Acc: 1.0000, Test Loss: 0.1687, Test Acc: 0.9300, Epoch time: 7.333148 seconds
Train Size: 5, Epoch: 64/100, Train Loss: 0.0165, Train Acc: 1.0000, Test Loss: 0.1682, Test Acc: 0.9300, Epoch time: 7.535526 seconds
Train Size: 5, Epoch: 65/100, Train Loss: 0.0161, Train Acc: 1.0000, Test Loss: 0.1677, Test Acc: 0.9300, Epoch time: 7.909340 seconds
Train Size: 5, Epoch: 66/100, Train Loss: 0.0157, Train Acc: 1.0000, Test Loss: 0.1672, Test Acc: 0.9300, Epoch time: 7.752314 seconds
Train Size: 5, Epoch: 67/100, Train Loss: 0.0153, Train Acc: 1.0000, Test Loss: 0.1668, Test Acc: 0.9300, Epoch time: 7.296430 seconds
Train Size: 5, Epoch: 68/100, Train Loss: 0.0150, Train Acc: 1.0000, Test Loss: 0.1664, Test Acc: 0.9300, Epoch time: 7.396352 seconds
Train Size: 5, Epoch: 69/100, Train Loss: 0.0146, Train Acc: 1.0000, Test Loss: 0.1661, Test Acc: 0.9300, Epoch time: 7.700288 seconds
Train Size: 5, Epoch: 70/100, Train Loss: 0.0143, Train Acc: 1.0000, Test Loss: 0.1657, Test Acc: 0.9300, Epoch time: 8.370544 seconds
Train Size: 5, Epoch: 71/100, Train Loss: 0.0140, Train Acc: 1.0000, Test Loss: 0.1654, Test Acc: 0.9300, Epoch time: 7.407266 seconds
Train Size: 5, Epoch: 72/100, Train Loss: 0.0136, Train Acc: 1.0000, Test Loss: 0.1651, Test Acc: 0.9300, Epoch time: 7.427504 seconds
Train Size: 5, Epoch: 73/100, Train Loss: 0.0133, Train Acc: 1.0000, Test Loss: 0.1648, Test Acc: 0.9300, Epoch time: 8.532130 seconds
Train Size: 5, Epoch: 74/100, Train Loss: 0.0131, Train Acc: 1.0000, Test Loss: 0.1645, Test Acc: 0.9300, Epoch time: 8.184471 seconds
Train Size: 5, Epoch: 75/100, Train Loss: 0.0128, Train Acc: 1.0000, Test Loss: 0.1641, Test Acc: 0.9300, Epoch time: 8.518884 seconds
Train Size: 5, Epoch: 76/100, Train Loss: 0.0125, Train Acc: 1.0000, Test Loss: 0.1638, Test Acc: 0.9300, Epoch time: 7.914901 seconds
Train Size: 5, Epoch: 77/100, Train Loss: 0.0122, Train Acc: 1.0000, Test Loss: 0.1634, Test Acc: 0.9300, Epoch time: 8.333996 seconds
Train Size: 5, Epoch: 78/100, Train Loss: 0.0120, Train Acc: 1.0000, Test Loss: 0.1630, Test Acc: 0.9300, Epoch time: 8.798168 seconds
Train Size: 5, Epoch: 79/100, Train Loss: 0.0118, Train Acc: 1.0000, Test Loss: 0.1626, Test Acc: 0.9300, Epoch time: 7.332834 seconds
Train Size: 5, Epoch: 80/100, Train Loss: 0.0115, Train Acc: 1.0000, Test Loss: 0.1622, Test Acc: 0.9300, Epoch time: 8.323267 seconds
