status,train_acc,train_cost,test_acc,test_cost,step
norm,1.0,0.00783542685487798,0.8399999737739563,0.8360513118053382,22
norm,1.0,0.00713639462207347,0.8399999737739563,0.8304542927521916,23
norm,1.0,0.0064835750733891785,0.8499999642372131,0.8245338834651905,24
norm,1.0,0.005882583769592701,0.8499999642372131,0.8184076654833087,25
norm,1.0,0.0053357129169391265,0.8499999642372131,0.8121746006820137,26
norm,1.0,0.004842705549055525,0.8499999642372131,0.8059163871799537,27
norm,1.0,0.004401495038083565,0.8499999642372131,0.7996991766553309,28
norm,1.0,0.0040088418114237355,0.85999995470047,0.7935754466021437,29
norm,1.0,0.0036608416177015797,0.85999995470047,0.7875858799413327,30
norm,1.0,0.0033533063128351904,0.85999995470047,0.7817611542391366,31
norm,1.0,0.003082032372922215,0.85999995470047,0.7761235822062084,32
norm,1.0,0.002842978016610332,0.85999995470047,0.7706885744689222,33
norm,1.0,0.002632370264192401,0.85999995470047,0.7654659161102731,34
norm,1.0,0.002446760960355698,0.8700000047683716,0.7604608618699464,35
norm,1.0,0.002283047390064997,0.8700000047683716,0.7556750628908268,36
norm,1.0,0.002138469593212833,0.8700000047683716,0.7511073420277525,37
norm,1.0,0.0020105933266879854,0.8700000047683716,0.7467543362363489,38
norm,1.0,0.001897285023917818,0.8700000047683716,0.7426110243850927,39
norm,1.0,0.0017966830827827055,0.8700000047683716,0.7386711576716904,40
norm,1.0,0.0017071683109169172,0.8700000047683716,0.7349276081520694,41
norm,1.0,0.0016273352799637557,0.8700000047683716,0.7313726490210458,42
norm,1.0,0.0015559655923007513,0.8700000047683716,0.7279981784138536,43
norm,1.0,0.0014920035610530944,0.8700000047683716,0.7247958967403167,44
norm,1.0,0.0014345344784095293,0.8700000047683716,0.7217574459762537,45
norm,1.0,0.0013827654454180317,0.8700000047683716,0.7188745179418468,46
norm,1.0,0.001336008619208853,0.8700000047683716,0.7161389373946451,47
norm,1.0,0.001293666672551018,0.8700000047683716,0.7135427247438172,48
norm,1.0,0.001255220235775627,0.8700000047683716,0.7110781423342835,49
norm,1.0,0.0012202170886187315,0.8700000047683716,0.7087377275343252,50
norm,1.0,0.0011882628801604114,0.8700000047683716,0.706514315268026,51
norm,1.0,0.0011590131726575519,0.8700000047683716,0.7044010521457184,52
norm,1.0,0.0011321666257725594,0.8700000047683716,0.7023914039445742,53
norm,1.0,0.0011074591590721833,0.8700000047683716,0.7004791578629497,54
norm,1.0,0.001084658951277819,0.8799999952316284,0.6986584207034298,55
norm,1.0,0.0010635621538362856,0.8799999952316284,0.6969236139201362,56
norm,1.0,0.0010439892135690459,0.8799999952316284,0.6952694662868595,57
norm,1.0,0.0010257817143688671,0.8799999952316284,0.6936910047966387,58
norm,1.0,0.001008799661182339,0.8799999952316284,0.6921835442844266,59
norm,1.0,0.000992919140987504,0.8799999952316284,0.6907426761675525,60
norm,1.0,0.0009780303053166133,0.8799999952316284,0.6893642566196772,61
norm,1.0,0.0009640356272758494,0.8799999952316284,0.6880443944295951,62
norm,1.0,0.0009508483931564819,0.8799999952316284,0.6867794387438102,63
norm,1.0,0.0009383913947883676,0.8799999952316284,0.6855659668491341,64
norm,1.0,0.0009265957939160519,0.8799999952316284,0.6844007721168204,65
norm,1.0,0.0009154001342078805,0.8799999952316284,0.6832808522015107,66
norm,1.0,0.0009047494801732356,0.8799999952316284,0.6822033975653296,67
norm,1.0,0.0008945946653533837,0.8799999952316284,0.6811657803788751,68
norm,1.0,0.0008848916347653727,0.8799999952316284,0.6801655438358054,69
norm,1.0,0.000875600868784944,0.8799999952316284,0.6792003919055916,70
norm,1.0,0.0008666868775224863,0.8799999952316284,0.6782681795392563,71
norm,1.0,0.0008581177563264837,0.8799999952316284,0.6773669033351257,72
norm,1.0,0.0008498647943885586,0.8799999952316284,0.676494692665427,73
norm,1.0,0.000841902129559656,0.8799999952316284,0.6756498012596877,74
norm,1.0,0.0008342064434531123,0.8799999952316284,0.674830599237086,75
norm,1.0,0.0008267566917314449,0.8799999952316284,0.6740355655769887,76
norm,1.0,0.0008195338651719259,0.8799999952316284,0.6732632810147033,77
norm,1.0,0.0008125207777062165,0.8799999952316284,0.6725124213478624,78
norm,1.0,0.0008057018781343255,0.8799999952316284,0.6717817511377311,79
norm,1.0,0.0007990630826567879,0.8799999952316284,0.6710701177889761,80
norm,1.0,0.0007925916257357706,0.8799999952316284,0.6703764459910124,81
norm,1.0,0.0007862759271244802,0.8799999952316284,0.6696997325038686,82
norm,1.0,0.0007801054731762834,0.8799999952316284,0.6690390412715334,83
norm,1.0,0.0007740707107856742,0.8799999952316284,0.6683934988459431,84
norm,1.0,0.0007681629525187429,0.8799999952316284,0.667762290105075,85
norm,1.0,0.0007623742916687937,0.8799999952316284,0.6671446542490261,86
norm,1.0,0.0007566975261269074,0.8799999952316284,0.6665398810584404,87
norm,1.0,0.000751126090092387,0.8799999952316284,0.6659473074001889,88
norm,1.0,0.0007456539927628133,0.8799999952316284,0.6653663139657774,89
norm,1.0,0.0007402757632453256,0.8799999952316284,0.6647963222285621,90
norm,1.0,0.0007349864010211418,0.8799999952316284,0.6642367916064703,91
norm,1.0,0.0007297813313693282,0.8799999952316284,0.6636872168175421,92
norm,1.0,0.000724656365225927,0.8799999952316284,0.6631471254162301,93
norm,1.0,0.0007196076630133849,0.8799999952316284,0.6626160754990104,94
norm,1.0,0.0007146317020265005,0.8799999952316284,0.662093653568455,95
norm,1.0,0.0007097252470081587,0.8799999952316284,0.6615794725455137,96
norm,1.0,0.0007048853235870887,0.8799999952316284,0.6610731699203101,97
norm,1.0,0.000700109194286378,0.8799999952316284,0.6605744060323234,98
norm,1.0,0.0006953943368434573,0.8799999952316284,0.6600828624713466,99
norm,1.0,0.0006907384246073863,0.8799999952316284,0.659598240591128,100
norm,0.5625,1.4735622281454628,0.56,1.1491147676274558,1
norm,0.575,1.3437685857296975,0.57,1.0377882549342814,2
norm,0.58750004,1.2230189702257352,0.61,0.9363236868563973,3
norm,0.6125,1.1124939778585037,0.64,0.8456027037191208,4
norm,0.6375,1.0132305371560533,0.71999997,0.7662369917916305,5
norm,0.6625,0.9259927294416812,0.72999996,0.6984811008437456,6
norm,0.65000004,0.8511312538089482,0.78,0.6421606459208542,7
norm,0.7,0.7884698989607964,0.81,0.5966350712376116,8
norm,0.675,0.7372578981237258,0.81,0.560814697667817,9
norm,0.725,0.6962186338398209,0.78999996,0.5332531393353966,10
norm,0.7375,0.663704019379858,0.78999996,0.5123130857324503,11
norm,0.75,0.6379173356693327,0.79999995,0.49635686904259874,12
norm,0.7625,0.6171276221379725,0.81,0.4838992740782432,13
norm,0.7375,0.5998141161525077,0.83,0.4736922917551474,14
norm,0.725,0.5847289254075557,0.83,0.4647493188807168,15
norm,0.71250004,0.5709009805527637,0.83,0.45633203017013785,16
norm,0.725,0.5576103726479767,0.82,0.4479201841449985,17
norm,0.7375,0.5443527213190609,0.82,0.4391764172162803,18
norm,0.7375,0.5308028453528587,0.82,0.42991171853029236,19
norm,0.75,0.5167810285593808,0.82,0.42005374407153256,20
norm,0.75,0.5022226691207753,0.83,0.40961858510939964,21
norm,0.7625,0.48715127373478656,0.83,0.39868604608644637,22
norm,0.77500004,0.4716545912348282,0.83,0.38737830413789426,23
norm,0.8125,0.4558637138993126,0.83,0.37584177784254125,24
norm,0.8125,0.43993503647444154,0.84,0.3642320403807901,25
norm,0.825,0.4240350065451308,0.84999996,0.3527016330644128,26
norm,0.825,0.40832761783729554,0.87,0.341390647528537,27
norm,0.83750004,0.39296459031339126,0.87,0.33041993706047207,28
norm,0.85,0.3780781485341112,0.87,0.3198867860623914,29
norm,0.85,0.36377625617908066,0.87,0.3098628153461657,30
norm,0.85,0.35014009790486844,0.88,0.3003938398185299,31
norm,0.8625,0.33722353261534566,0.88,0.29150133787369653,32
norm,0.90000004,0.3250541894981731,0.88,0.28318515208981404,33
norm,0.90000004,0.31363585099499997,0.9,0.2754270275852785,34
norm,0.90000004,0.30295176658511447,0.90999997,0.268194609343982,35
norm,0.9375,0.29296855931689036,0.90999997,0.26144555862324426,36
norm,0.95,0.28364041301428283,0.91999996,0.25513150407884566,37
norm,0.96250004,0.2749132577164294,0.93,0.2492016080794926,38
norm,0.96250004,0.26672870640890833,0.93,0.2436055962870595,39
norm,0.96250004,0.2590275414045938,0.93,0.23829616361195605,40
norm,0.96250004,0.2517526048697073,0.93,0.2332307280674525,41
norm,0.96250004,0.24485101133670498,0.93,0.2283725529864709,42
norm,0.96250004,0.23827566333971026,0.93,0.22369129573478436,43
norm,0.96250004,0.23198610656784227,0.93,0.21916306678227224,44
norm,0.96250004,0.22594880267713915,0.94,0.21477009740803432,45
norm,0.96250004,0.22013692461866216,0.94,0.2105001191158381,46
norm,0.975,0.21452979218633095,0.95,0.20634555496813267,47
norm,0.975,0.20911206622427364,0.95,0.20230261410046013,48
norm,0.975,0.203872810644555,0.95,0.19837036713304496,49
norm,0.975,0.19880451520615905,0.95,0.1945498638705613,50
norm,0.975,0.19390215257137566,0.95,0.19084333761789918,51
norm,0.975,0.18916232340850098,0.95,0.1872535243840842,52
norm,0.975,0.18458252483144483,0.95,0.1837831112799469,53
norm,0.975,0.18016056091720367,0.95,0.18043431699092263,54
norm,0.975,0.17589409981258167,0.95,0.17720859841531542,55
norm,0.975,0.1717803704714328,0.95,0.1741064713426285,56
norm,0.975,0.16781598377141607,0.95,0.17112742923245672,57
norm,0.975,0.1639968577941791,0.96,0.16826994239874132,58
norm,0.975,0.16031822511715946,0.96,0.16553151971713864,59
norm,0.975,0.1567747003710156,0.96,0.1629088158473617,60
norm,0.975,0.15336038824129475,0.96,0.16039776849439832,61
norm,0.975,0.15006901483032642,0.96,0.1579937521495763,62
norm,0.975,0.14689406835349042,0.96,0.15569173686668442,63
norm,0.975,0.14382893820784134,0.96,0.15348644279285287,64
norm,0.975,0.14086704431548167,0.96,0.1513724832729441,65
norm,0.975,0.13800195117941733,0.96,0.14934449130566807,66
norm,0.975,0.13522746323474852,0.96,0.1473972259202486,67
norm,0.975,0.1325376998329803,0.96,0.14552565666408399,68
norm,0.975,0.1299271496018098,0.96,0.14372502584648422,69
norm,0.975,0.12739070502848435,0.96,0.14199088945471072,70
norm,0.975,0.12492367896451438,0.96,0.1403191387082842,71
norm,0.975,0.12252180537131202,0.96,0.13870600500042488,72
norm,0.975,0.12018122703780043,0.96,0.1371480514584778,73
norm,0.975,0.11789847321568106,0.96,0.13564215453296816,74
norm,0.975,0.11567043015040626,0.96,0.13418547892527394,75
norm,0.975,0.11349430735580793,0.96,0.13277544884257236,76
norm,0.975,0.11136760221594136,0.96,0.13140971809740826,77
norm,0.975,0.10928806513558274,0.96,0.13008614102130397,78
norm,0.975,0.10725366704158064,0.96,0.12880274560046687,79
norm,0.975,0.10526257059779309,0.96,0.1275577097135766,80
norm,0.975,0.10331310606246549,0.96,0.12634934088656855,81
norm,0.975,0.10140375230036283,0.96,0.1251760595934647,82
norm,0.975,0.0995331230635923,0.96,0.12403638583293823,83
norm,0.975,0.09769995827256697,0.96,0.12292892849954262,84
norm,0.975,0.09590311966528103,0.96,0.12185237694504433,85
norm,0.975,0.09414158985350399,0.96,0.12080549408456434,86
norm,0.975,0.09241447355473398,0.96,0.11978711043606921,87
norm,0.975,0.09072099959158395,0.96,0.11879611857788551,88
norm,0.975,0.08906052219701206,0.96,0.11783146765094772,89
norm,0.975,0.08743252025517195,0.96,0.1168921577004619,90
norm,0.975,0.08583659334646504,0.96,0.1159772338233333,91
norm,0.975,0.08427245383293519,0.96,0.11508578024081764,92
norm,0.975,0.08273991467735264,0.96,0.11421691453116212,93
norm,0.975,0.08123887318222399,0.96,0.11336978232140718,94
norm,0.975,0.0797692913033047,0.96999997,0.11254355274620075,95
norm,0.975,0.078331173579057,0.96999997,0.11173741493821875,96
norm,0.975,0.07692454397795859,0.96999997,0.11095057573048873,97
norm,0.975,0.07554942307299431,0.96999997,0.11018225864091029,98
norm,0.975,0.07420580690199695,0.96999997,0.1094317040904856,99
norm,0.975,0.07289364868011655,0.96999997,0.1086981706953884,100
