n_train,train_acc,train_cost,test_acc,test_cost,step
2,1.0,0.6444324185744672,0.44999998807907104,0.6433842909922234,1
2,1.0,0.41181390261928935,0.44999998807907104,0.6578574241925023,2
2,1.0,0.2548467208649219,0.44999998807907104,0.7006942719572901,3
2,1.0,0.1562465896870393,0.44999998807907104,0.7618335879185054,4
2,1.0,0.09682062896548621,0.44999998807907104,0.8327175569125852,5
2,1.0,0.06143113969031411,0.44999998807907104,0.9073233351039522,6
2,1.0,0.040166806408879804,0.44999998807907104,0.981870837367338,7
2,1.0,0.027120169746846674,0.44999998807907104,1.0541632882533623,8
2,1.0,0.018901099894627058,0.44999998807907104,1.1230131406257158,9
2,1.0,0.013575456411038396,0.44999998807907104,1.1878459553098535,10
2,1.0,0.010027279010852057,0.44999998807907104,1.2484507465569024,11
2,1.0,0.00759986436333559,0.44999998807907104,1.3048281745445092,12
2,1.0,0.005897619475526684,0.44999998807907104,1.357099470478947,13
2,1.0,0.0046763352010812526,0.44999998807907104,1.4054517804218352,14
2,1.0,0.003781560270510286,0.44999998807907104,1.4501053842563931,15
2,1.0,0.0031133084977209326,0.44999998807907104,1.4912939851884328,16
2,1.0,0.002605410954863844,0.44999998807907104,1.5292529468596292,17
2,1.0,0.0022131632087541214,0.44999998807907104,1.5642123676275501,18
2,1.0,0.0019057734172849418,0.44999998807907104,1.596393074951755,19
2,1.0,0.0016616482798107292,0.44999998807907104,1.6260044990691302,20
2,1.0,0.0014653889749163987,0.44999998807907104,1.6532436821865741,21
2,1.0,0.0013058419820490283,0.44999998807907104,1.6782949961751559,22
2,1.0,0.00117481019029154,0.44999998807907104,1.7013303120690915,23
2,1.0,0.0010661876218629783,0.44999998807907104,1.7225093132457294,24
2,1.0,0.0009753678317123363,0.44999998807907104,1.741980133672645,25
2,1.0,0.0008988344751537094,0.44999998807907104,1.7598799071556877,26
2,1.0,0.000833873693589632,0.44999998807907104,1.776335448492783,27
2,1.0,0.0007783689260927413,0.44999998807907104,1.7914639418784473,28
2,1.0,0.0007306534226991518,0.44999998807907104,1.8053735997017282,29
2,1.0,0.0006894026493061609,0.44999998807907104,1.8181641802610202,30
