
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
Train Size: 80, Epoch: 1/100, Train Loss: 0.7693, Train Acc: 0.1000, Test Loss: 0.7328, Test Acc: 0.3500, Epoch time: 19.395252 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.7171, Train Acc: 0.4125, Test Loss: 0.6839, Test Acc: 0.6500, Epoch time: 20.977752 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.6690, Train Acc: 0.7750, Test Loss: 0.6380, Test Acc: 0.7800, Epoch time: 23.489612 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.6241, Train Acc: 0.8875, Test Loss: 0.5949, Test Acc: 0.8500, Epoch time: 24.029793 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.5819, Train Acc: 0.9125, Test Loss: 0.5543, Test Acc: 0.9200, Epoch time: 25.251627 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.5422, Train Acc: 0.9500, Test Loss: 0.5160, Test Acc: 0.9700, Epoch time: 24.757212 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.5047, Train Acc: 0.9750, Test Loss: 0.4800, Test Acc: 0.9900, Epoch time: 26.106913 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.4694, Train Acc: 0.9875, Test Loss: 0.4462, Test Acc: 0.9800, Epoch time: 25.489173 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.4362, Train Acc: 1.0000, Test Loss: 0.4146, Test Acc: 0.9800, Epoch time: 24.788914 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.4051, Train Acc: 1.0000, Test Loss: 0.3850, Test Acc: 0.9800, Epoch time: 25.135831 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.3758, Train Acc: 1.0000, Test Loss: 0.3573, Test Acc: 0.9800, Epoch time: 24.905903 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.3484, Train Acc: 1.0000, Test Loss: 0.3313, Test Acc: 0.9800, Epoch time: 29.115077 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.3226, Train Acc: 1.0000, Test Loss: 0.3070, Test Acc: 0.9900, Epoch time: 23.927952 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.2985, Train Acc: 1.0000, Test Loss: 0.2844, Test Acc: 0.9900, Epoch time: 25.066516 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.2760, Train Acc: 1.0000, Test Loss: 0.2633, Test Acc: 0.9900, Epoch time: 22.160117 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.2551, Train Acc: 1.0000, Test Loss: 0.2439, Test Acc: 0.9900, Epoch time: 23.147325 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.2358, Train Acc: 1.0000, Test Loss: 0.2260, Test Acc: 0.9900, Epoch time: 22.764707 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.2179, Train Acc: 1.0000, Test Loss: 0.2095, Test Acc: 0.9900, Epoch time: 22.178765 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.2014, Train Acc: 1.0000, Test Loss: 0.1944, Test Acc: 0.9900, Epoch time: 23.453811 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.1862, Train Acc: 1.0000, Test Loss: 0.1805, Test Acc: 0.9900, Epoch time: 23.405257 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.1722, Train Acc: 1.0000, Test Loss: 0.1679, Test Acc: 0.9900, Epoch time: 23.775983 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.1593, Train Acc: 1.0000, Test Loss: 0.1564, Test Acc: 0.9900, Epoch time: 23.750726 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.1474, Train Acc: 1.0000, Test Loss: 0.1458, Test Acc: 0.9900, Epoch time: 23.334369 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.1366, Train Acc: 1.0000, Test Loss: 0.1361, Test Acc: 0.9900, Epoch time: 24.880700 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.1266, Train Acc: 1.0000, Test Loss: 0.1272, Test Acc: 0.9900, Epoch time: 22.744287 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.1175, Train Acc: 1.0000, Test Loss: 0.1190, Test Acc: 0.9900, Epoch time: 23.234182 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.1091, Train Acc: 1.0000, Test Loss: 0.1114, Test Acc: 0.9900, Epoch time: 22.452995 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.1015, Train Acc: 1.0000, Test Loss: 0.1044, Test Acc: 0.9900, Epoch time: 22.505563 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0945, Train Acc: 1.0000, Test Loss: 0.0980, Test Acc: 0.9900, Epoch time: 22.487920 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0881, Train Acc: 1.0000, Test Loss: 0.0922, Test Acc: 0.9900, Epoch time: 22.467622 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0822, Train Acc: 1.0000, Test Loss: 0.0869, Test Acc: 0.9900, Epoch time: 22.328359 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0769, Train Acc: 1.0000, Test Loss: 0.0821, Test Acc: 1.0000, Epoch time: 22.514146 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0720, Train Acc: 1.0000, Test Loss: 0.0777, Test Acc: 1.0000, Epoch time: 22.566401 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0675, Train Acc: 1.0000, Test Loss: 0.0737, Test Acc: 1.0000, Epoch time: 22.578645 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0634, Train Acc: 1.0000, Test Loss: 0.0701, Test Acc: 1.0000, Epoch time: 22.592032 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.0597, Train Acc: 1.0000, Test Loss: 0.0667, Test Acc: 1.0000, Epoch time: 22.621591 seconds
Train Size: 80, Epoch: 37/100, Train Loss: 0.0563, Train Acc: 1.0000, Test Loss: 0.0636, Test Acc: 1.0000, Epoch time: 22.584856 seconds
Train Size: 80, Epoch: 38/100, Train Loss: 0.0531, Train Acc: 1.0000, Test Loss: 0.0607, Test Acc: 1.0000, Epoch time: 22.523658 seconds
Train Size: 80, Epoch: 39/100, Train Loss: 0.0502, Train Acc: 1.0000, Test Loss: 0.0580, Test Acc: 1.0000, Epoch time: 23.669196 seconds
Train Size: 80, Epoch: 40/100, Train Loss: 0.0476, Train Acc: 1.0000, Test Loss: 0.0554, Test Acc: 1.0000, Epoch time: 23.944107 seconds
Train Size: 80, Epoch: 41/100, Train Loss: 0.0451, Train Acc: 1.0000, Test Loss: 0.0531, Test Acc: 1.0000, Epoch time: 22.415363 seconds
Train Size: 80, Epoch: 42/100, Train Loss: 0.0429, Train Acc: 1.0000, Test Loss: 0.0509, Test Acc: 1.0000, Epoch time: 22.304546 seconds
Train Size: 80, Epoch: 43/100, Train Loss: 0.0408, Train Acc: 1.0000, Test Loss: 0.0489, Test Acc: 1.0000, Epoch time: 22.544087 seconds
Train Size: 80, Epoch: 44/100, Train Loss: 0.0388, Train Acc: 1.0000, Test Loss: 0.0470, Test Acc: 1.0000, Epoch time: 22.545133 seconds
Train Size: 80, Epoch: 45/100, Train Loss: 0.0370, Train Acc: 1.0000, Test Loss: 0.0453, Test Acc: 1.0000, Epoch time: 22.570915 seconds
Train Size: 80, Epoch: 46/100, Train Loss: 0.0354, Train Acc: 1.0000, Test Loss: 0.0437, Test Acc: 1.0000, Epoch time: 22.558569 seconds
Train Size: 80, Epoch: 47/100, Train Loss: 0.0338, Train Acc: 1.0000, Test Loss: 0.0422, Test Acc: 1.0000, Epoch time: 22.624280 seconds
Train Size: 80, Epoch: 48/100, Train Loss: 0.0324, Train Acc: 1.0000, Test Loss: 0.0408, Test Acc: 1.0000, Epoch time: 22.527764 seconds
Train Size: 80, Epoch: 49/100, Train Loss: 0.0310, Train Acc: 1.0000, Test Loss: 0.0395, Test Acc: 1.0000, Epoch time: 22.514169 seconds
Train Size: 80, Epoch: 50/100, Train Loss: 0.0297, Train Acc: 1.0000, Test Loss: 0.0382, Test Acc: 1.0000, Epoch time: 22.447212 seconds
Train Size: 80, Epoch: 51/100, Train Loss: 0.0285, Train Acc: 1.0000, Test Loss: 0.0370, Test Acc: 1.0000, Epoch time: 22.441143 seconds
Train Size: 80, Epoch: 52/100, Train Loss: 0.0274, Train Acc: 1.0000, Test Loss: 0.0359, Test Acc: 1.0000, Epoch time: 22.410588 seconds
Train Size: 80, Epoch: 53/100, Train Loss: 0.0263, Train Acc: 1.0000, Test Loss: 0.0348, Test Acc: 1.0000, Epoch time: 24.167144 seconds
Train Size: 80, Epoch: 54/100, Train Loss: 0.0253, Train Acc: 1.0000, Test Loss: 0.0337, Test Acc: 1.0000, Epoch time: 22.568462 seconds
Train Size: 80, Epoch: 55/100, Train Loss: 0.0244, Train Acc: 1.0000, Test Loss: 0.0327, Test Acc: 1.0000, Epoch time: 22.835355 seconds
Train Size: 80, Epoch: 56/100, Train Loss: 0.0235, Train Acc: 1.0000, Test Loss: 0.0318, Test Acc: 1.0000, Epoch time: 26.443956 seconds
Train Size: 80, Epoch: 57/100, Train Loss: 0.0226, Train Acc: 1.0000, Test Loss: 0.0309, Test Acc: 1.0000, Epoch time: 23.244933 seconds
Train Size: 80, Epoch: 58/100, Train Loss: 0.0218, Train Acc: 1.0000, Test Loss: 0.0301, Test Acc: 1.0000, Epoch time: 23.120460 seconds
Train Size: 80, Epoch: 59/100, Train Loss: 0.0211, Train Acc: 1.0000, Test Loss: 0.0293, Test Acc: 1.0000, Epoch time: 24.131011 seconds
Train Size: 80, Epoch: 60/100, Train Loss: 0.0204, Train Acc: 1.0000, Test Loss: 0.0286, Test Acc: 1.0000, Epoch time: 22.592698 seconds
Train Size: 80, Epoch: 61/100, Train Loss: 0.0197, Train Acc: 1.0000, Test Loss: 0.0279, Test Acc: 1.0000, Epoch time: 22.680877 seconds
Train Size: 80, Epoch: 62/100, Train Loss: 0.0190, Train Acc: 1.0000, Test Loss: 0.0272, Test Acc: 1.0000, Epoch time: 22.637406 seconds
Train Size: 80, Epoch: 63/100, Train Loss: 0.0184, Train Acc: 1.0000, Test Loss: 0.0266, Test Acc: 1.0000, Epoch time: 22.534148 seconds
Train Size: 80, Epoch: 64/100, Train Loss: 0.0178, Train Acc: 1.0000, Test Loss: 0.0259, Test Acc: 1.0000, Epoch time: 22.545191 seconds
Train Size: 80, Epoch: 65/100, Train Loss: 0.0173, Train Acc: 1.0000, Test Loss: 0.0253, Test Acc: 1.0000, Epoch time: 22.722216 seconds
Train Size: 80, Epoch: 66/100, Train Loss: 0.0167, Train Acc: 1.0000, Test Loss: 0.0247, Test Acc: 1.0000, Epoch time: 23.123219 seconds
Train Size: 80, Epoch: 67/100, Train Loss: 0.0162, Train Acc: 1.0000, Test Loss: 0.0242, Test Acc: 1.0000, Epoch time: 27.492443 seconds
Train Size: 80, Epoch: 68/100, Train Loss: 0.0157, Train Acc: 1.0000, Test Loss: 0.0236, Test Acc: 1.0000, Epoch time: 25.445142 seconds
Train Size: 80, Epoch: 69/100, Train Loss: 0.0153, Train Acc: 1.0000, Test Loss: 0.0231, Test Acc: 1.0000, Epoch time: 24.869900 seconds
Train Size: 80, Epoch: 70/100, Train Loss: 0.0148, Train Acc: 1.0000, Test Loss: 0.0226, Test Acc: 1.0000, Epoch time: 23.342262 seconds
Train Size: 80, Epoch: 71/100, Train Loss: 0.0144, Train Acc: 1.0000, Test Loss: 0.0221, Test Acc: 1.0000, Epoch time: 22.729677 seconds
Train Size: 80, Epoch: 72/100, Train Loss: 0.0140, Train Acc: 1.0000, Test Loss: 0.0217, Test Acc: 1.0000, Epoch time: 24.195998 seconds
Train Size: 80, Epoch: 73/100, Train Loss: 0.0136, Train Acc: 1.0000, Test Loss: 0.0212, Test Acc: 1.0000, Epoch time: 25.361841 seconds
Train Size: 80, Epoch: 74/100, Train Loss: 0.0132, Train Acc: 1.0000, Test Loss: 0.0208, Test Acc: 1.0000, Epoch time: 24.112702 seconds
Train Size: 80, Epoch: 75/100, Train Loss: 0.0129, Train Acc: 1.0000, Test Loss: 0.0204, Test Acc: 1.0000, Epoch time: 25.105340 seconds
Train Size: 80, Epoch: 76/100, Train Loss: 0.0125, Train Acc: 1.0000, Test Loss: 0.0200, Test Acc: 1.0000, Epoch time: 24.526044 seconds
Train Size: 80, Epoch: 77/100, Train Loss: 0.0122, Train Acc: 1.0000, Test Loss: 0.0197, Test Acc: 1.0000, Epoch time: 23.546126 seconds
Train Size: 80, Epoch: 78/100, Train Loss: 0.0119, Train Acc: 1.0000, Test Loss: 0.0193, Test Acc: 1.0000, Epoch time: 24.393780 seconds
Train Size: 80, Epoch: 79/100, Train Loss: 0.0116, Train Acc: 1.0000, Test Loss: 0.0190, Test Acc: 1.0000, Epoch time: 23.389431 seconds
Train Size: 80, Epoch: 80/100, Train Loss: 0.0113, Train Acc: 1.0000, Test Loss: 0.0186, Test Acc: 1.0000, Epoch time: 24.327847 seconds
Train Size: 80, Epoch: 81/100, Train Loss: 0.0110, Train Acc: 1.0000, Test Loss: 0.0183, Test Acc: 1.0000, Epoch time: 26.101619 seconds
Train Size: 80, Epoch: 82/100, Train Loss: 0.0107, Train Acc: 1.0000, Test Loss: 0.0179, Test Acc: 1.0000, Epoch time: 23.147070 seconds
Train Size: 80, Epoch: 83/100, Train Loss: 0.0105, Train Acc: 1.0000, Test Loss: 0.0176, Test Acc: 1.0000, Epoch time: 23.262414 seconds
Train Size: 80, Epoch: 84/100, Train Loss: 0.0102, Train Acc: 1.0000, Test Loss: 0.0173, Test Acc: 1.0000, Epoch time: 23.736128 seconds
Train Size: 80, Epoch: 85/100, Train Loss: 0.0100, Train Acc: 1.0000, Test Loss: 0.0170, Test Acc: 1.0000, Epoch time: 24.804617 seconds
Train Size: 80, Epoch: 86/100, Train Loss: 0.0097, Train Acc: 1.0000, Test Loss: 0.0167, Test Acc: 1.0000, Epoch time: 26.564752 seconds
Train Size: 80, Epoch: 87/100, Train Loss: 0.0095, Train Acc: 1.0000, Test Loss: 0.0165, Test Acc: 1.0000, Epoch time: 25.095325 seconds
Train Size: 80, Epoch: 88/100, Train Loss: 0.0093, Train Acc: 1.0000, Test Loss: 0.0162, Test Acc: 1.0000, Epoch time: 24.474004 seconds
Train Size: 80, Epoch: 89/100, Train Loss: 0.0091, Train Acc: 1.0000, Test Loss: 0.0160, Test Acc: 1.0000, Epoch time: 23.189491 seconds
Train Size: 80, Epoch: 90/100, Train Loss: 0.0088, Train Acc: 1.0000, Test Loss: 0.0157, Test Acc: 1.0000, Epoch time: 24.697441 seconds
Train Size: 80, Epoch: 91/100, Train Loss: 0.0086, Train Acc: 1.0000, Test Loss: 0.0155, Test Acc: 1.0000, Epoch time: 25.160339 seconds
Train Size: 80, Epoch: 92/100, Train Loss: 0.0085, Train Acc: 1.0000, Test Loss: 0.0152, Test Acc: 1.0000, Epoch time: 24.535021 seconds
Train Size: 80, Epoch: 93/100, Train Loss: 0.0083, Train Acc: 1.0000, Test Loss: 0.0150, Test Acc: 1.0000, Epoch time: 23.732861 seconds
Train Size: 80, Epoch: 94/100, Train Loss: 0.0081, Train Acc: 1.0000, Test Loss: 0.0148, Test Acc: 1.0000, Epoch time: 25.735048 seconds
Train Size: 80, Epoch: 95/100, Train Loss: 0.0079, Train Acc: 1.0000, Test Loss: 0.0146, Test Acc: 1.0000, Epoch time: 23.897252 seconds
Train Size: 80, Epoch: 96/100, Train Loss: 0.0077, Train Acc: 1.0000, Test Loss: 0.0144, Test Acc: 1.0000, Epoch time: 24.485017 seconds
Train Size: 80, Epoch: 97/100, Train Loss: 0.0076, Train Acc: 1.0000, Test Loss: 0.0142, Test Acc: 1.0000, Epoch time: 25.484783 seconds
Train Size: 80, Epoch: 98/100, Train Loss: 0.0074, Train Acc: 1.0000, Test Loss: 0.0140, Test Acc: 1.0000, Epoch time: 23.854374 seconds
Train Size: 80, Epoch: 99/100, Train Loss: 0.0073, Train Acc: 1.0000, Test Loss: 0.0138, Test Acc: 1.0000, Epoch time: 24.182207 seconds
Train Size: 80, Epoch: 100/100, Train Loss: 0.0071, Train Acc: 1.0000, Test Loss: 0.0136, Test Acc: 1.0000, Epoch time: 24.011893 seconds
