
=== Starting training for train size 80 ===

Starting repetition 1/1 for train size 80
[1. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.
 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0.
 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1.
 1. 0. 1. 1. 0. 0. 0. 1.]
Train Size: 80, Epoch: 1/100, Train Loss: 0.5912, Train Acc: 0.8000, Test Loss: 0.5166, Test Acc: 0.8900, Epoch time: 13.972220 seconds
Train Size: 80, Epoch: 2/100, Train Loss: 0.4992, Train Acc: 0.8875, Test Loss: 0.4443, Test Acc: 0.9300, Epoch time: 12.797053 seconds
Train Size: 80, Epoch: 3/100, Train Loss: 0.4268, Train Acc: 0.9125, Test Loss: 0.3776, Test Acc: 0.9400, Epoch time: 12.982191 seconds
Train Size: 80, Epoch: 4/100, Train Loss: 0.3623, Train Acc: 0.9750, Test Loss: 0.3172, Test Acc: 0.9800, Epoch time: 12.435451 seconds
Train Size: 80, Epoch: 5/100, Train Loss: 0.3050, Train Acc: 0.9875, Test Loss: 0.2653, Test Acc: 1.0000, Epoch time: 11.615974 seconds
Train Size: 80, Epoch: 6/100, Train Loss: 0.2560, Train Acc: 1.0000, Test Loss: 0.2224, Test Acc: 1.0000, Epoch time: 11.697710 seconds
Train Size: 80, Epoch: 7/100, Train Loss: 0.2155, Train Acc: 1.0000, Test Loss: 0.1874, Test Acc: 1.0000, Epoch time: 12.787964 seconds
Train Size: 80, Epoch: 8/100, Train Loss: 0.1824, Train Acc: 1.0000, Test Loss: 0.1589, Test Acc: 1.0000, Epoch time: 13.053531 seconds
Train Size: 80, Epoch: 9/100, Train Loss: 0.1552, Train Acc: 1.0000, Test Loss: 0.1353, Test Acc: 1.0000, Epoch time: 12.531263 seconds
Train Size: 80, Epoch: 10/100, Train Loss: 0.1325, Train Acc: 1.0000, Test Loss: 0.1156, Test Acc: 1.0000, Epoch time: 14.181139 seconds
Train Size: 80, Epoch: 11/100, Train Loss: 0.1135, Train Acc: 1.0000, Test Loss: 0.0992, Test Acc: 1.0000, Epoch time: 12.798967 seconds
Train Size: 80, Epoch: 12/100, Train Loss: 0.0976, Train Acc: 1.0000, Test Loss: 0.0856, Test Acc: 1.0000, Epoch time: 13.754843 seconds
Train Size: 80, Epoch: 13/100, Train Loss: 0.0844, Train Acc: 1.0000, Test Loss: 0.0744, Test Acc: 1.0000, Epoch time: 12.763524 seconds
Train Size: 80, Epoch: 14/100, Train Loss: 0.0735, Train Acc: 1.0000, Test Loss: 0.0652, Test Acc: 1.0000, Epoch time: 12.446023 seconds
Train Size: 80, Epoch: 15/100, Train Loss: 0.0645, Train Acc: 1.0000, Test Loss: 0.0575, Test Acc: 1.0000, Epoch time: 12.561396 seconds
Train Size: 80, Epoch: 16/100, Train Loss: 0.0572, Train Acc: 1.0000, Test Loss: 0.0512, Test Acc: 1.0000, Epoch time: 12.322436 seconds
Train Size: 80, Epoch: 17/100, Train Loss: 0.0510, Train Acc: 1.0000, Test Loss: 0.0459, Test Acc: 1.0000, Epoch time: 12.451001 seconds
Train Size: 80, Epoch: 18/100, Train Loss: 0.0459, Train Acc: 1.0000, Test Loss: 0.0413, Test Acc: 1.0000, Epoch time: 12.858332 seconds
Train Size: 80, Epoch: 19/100, Train Loss: 0.0415, Train Acc: 1.0000, Test Loss: 0.0375, Test Acc: 1.0000, Epoch time: 12.684567 seconds
Train Size: 80, Epoch: 20/100, Train Loss: 0.0378, Train Acc: 1.0000, Test Loss: 0.0341, Test Acc: 1.0000, Epoch time: 12.730409 seconds
Train Size: 80, Epoch: 21/100, Train Loss: 0.0346, Train Acc: 1.0000, Test Loss: 0.0312, Test Acc: 1.0000, Epoch time: 13.129491 seconds
Train Size: 80, Epoch: 22/100, Train Loss: 0.0318, Train Acc: 1.0000, Test Loss: 0.0286, Test Acc: 1.0000, Epoch time: 13.284332 seconds
Train Size: 80, Epoch: 23/100, Train Loss: 0.0293, Train Acc: 1.0000, Test Loss: 0.0264, Test Acc: 1.0000, Epoch time: 16.321685 seconds
Train Size: 80, Epoch: 24/100, Train Loss: 0.0272, Train Acc: 1.0000, Test Loss: 0.0245, Test Acc: 1.0000, Epoch time: 13.188731 seconds
Train Size: 80, Epoch: 25/100, Train Loss: 0.0253, Train Acc: 1.0000, Test Loss: 0.0228, Test Acc: 1.0000, Epoch time: 12.499364 seconds
Train Size: 80, Epoch: 26/100, Train Loss: 0.0236, Train Acc: 1.0000, Test Loss: 0.0213, Test Acc: 1.0000, Epoch time: 12.226777 seconds
Train Size: 80, Epoch: 27/100, Train Loss: 0.0222, Train Acc: 1.0000, Test Loss: 0.0199, Test Acc: 1.0000, Epoch time: 12.538389 seconds
Train Size: 80, Epoch: 28/100, Train Loss: 0.0208, Train Acc: 1.0000, Test Loss: 0.0187, Test Acc: 1.0000, Epoch time: 16.119471 seconds
Train Size: 80, Epoch: 29/100, Train Loss: 0.0197, Train Acc: 1.0000, Test Loss: 0.0177, Test Acc: 1.0000, Epoch time: 15.527619 seconds
Train Size: 80, Epoch: 30/100, Train Loss: 0.0186, Train Acc: 1.0000, Test Loss: 0.0167, Test Acc: 1.0000, Epoch time: 15.431946 seconds
Train Size: 80, Epoch: 31/100, Train Loss: 0.0177, Train Acc: 1.0000, Test Loss: 0.0158, Test Acc: 1.0000, Epoch time: 14.560915 seconds
Train Size: 80, Epoch: 32/100, Train Loss: 0.0168, Train Acc: 1.0000, Test Loss: 0.0151, Test Acc: 1.0000, Epoch time: 14.887640 seconds
Train Size: 80, Epoch: 33/100, Train Loss: 0.0160, Train Acc: 1.0000, Test Loss: 0.0143, Test Acc: 1.0000, Epoch time: 12.896870 seconds
Train Size: 80, Epoch: 34/100, Train Loss: 0.0152, Train Acc: 1.0000, Test Loss: 0.0137, Test Acc: 1.0000, Epoch time: 13.009928 seconds
Train Size: 80, Epoch: 35/100, Train Loss: 0.0145, Train Acc: 1.0000, Test Loss: 0.0131, Test Acc: 1.0000, Epoch time: 14.532178 seconds
Train Size: 80, Epoch: 36/100, Train Loss: 0.0139, Train Acc: 1.0000, Test Loss: 0.0125, Test Acc: 1.0000, Epoch time: 15.512969 seconds
Train Size: 80, Epoch: 37/100, Train Loss: 0.0133, Train Acc: 1.0000, Test Loss: 0.0120, Test Acc: 1.0000, Epoch time: 13.760327 seconds
Train Size: 80, Epoch: 38/100, Train Loss: 0.0128, Train Acc: 1.0000, Test Loss: 0.0116, Test Acc: 1.0000, Epoch time: 12.573992 seconds
Train Size: 80, Epoch: 39/100, Train Loss: 0.0123, Train Acc: 1.0000, Test Loss: 0.0112, Test Acc: 1.0000, Epoch time: 13.795048 seconds
Train Size: 80, Epoch: 40/100, Train Loss: 0.0118, Train Acc: 1.0000, Test Loss: 0.0108, Test Acc: 1.0000, Epoch time: 13.132605 seconds
Train Size: 80, Epoch: 41/100, Train Loss: 0.0114, Train Acc: 1.0000, Test Loss: 0.0104, Test Acc: 1.0000, Epoch time: 17.038419 seconds
Train Size: 80, Epoch: 42/100, Train Loss: 0.0110, Train Acc: 1.0000, Test Loss: 0.0101, Test Acc: 1.0000, Epoch time: 14.319392 seconds
Train Size: 80, Epoch: 43/100, Train Loss: 0.0106, Train Acc: 1.0000, Test Loss: 0.0097, Test Acc: 1.0000, Epoch time: 12.989388 seconds
Train Size: 80, Epoch: 44/100, Train Loss: 0.0102, Train Acc: 1.0000, Test Loss: 0.0094, Test Acc: 1.0000, Epoch time: 12.766890 seconds
Train Size: 80, Epoch: 45/100, Train Loss: 0.0099, Train Acc: 1.0000, Test Loss: 0.0091, Test Acc: 1.0000, Epoch time: 12.299009 seconds
Train Size: 80, Epoch: 46/100, Train Loss: 0.0096, Train Acc: 1.0000, Test Loss: 0.0089, Test Acc: 1.0000, Epoch time: 12.414741 seconds
Train Size: 80, Epoch: 47/100, Train Loss: 0.0093, Train Acc: 1.0000, Test Loss: 0.0086, Test Acc: 1.0000, Epoch time: 12.401983 seconds
Train Size: 80, Epoch: 48/100, Train Loss: 0.0090, Train Acc: 1.0000, Test Loss: 0.0084, Test Acc: 1.0000, Epoch time: 12.214874 seconds
Train Size: 80, Epoch: 49/100, Train Loss: 0.0088, Train Acc: 1.0000, Test Loss: 0.0081, Test Acc: 1.0000, Epoch time: 14.794209 seconds
Train Size: 80, Epoch: 50/100, Train Loss: 0.0085, Train Acc: 1.0000, Test Loss: 0.0079, Test Acc: 1.0000, Epoch time: 13.299545 seconds
Train Size: 80, Epoch: 51/100, Train Loss: 0.0083, Train Acc: 1.0000, Test Loss: 0.0077, Test Acc: 1.0000, Epoch time: 12.727853 seconds
Train Size: 80, Epoch: 52/100, Train Loss: 0.0080, Train Acc: 1.0000, Test Loss: 0.0075, Test Acc: 1.0000, Epoch time: 13.121592 seconds
Train Size: 80, Epoch: 53/100, Train Loss: 0.0078, Train Acc: 1.0000, Test Loss: 0.0073, Test Acc: 1.0000, Epoch time: 13.056275 seconds
