
=== Starting training for train size 40 ===

Starting repetition 1/1 for train size 40
[0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 1.
 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1.]
Train Size: 40, Epoch: 1/100, Train Loss: 0.7542, Train Acc: 0.3750, Test Loss: 0.6348, Test Acc: 0.6900, Epoch time: 9.627222 seconds
Train Size: 40, Epoch: 2/100, Train Loss: 0.6442, Train Acc: 0.6750, Test Loss: 0.5573, Test Acc: 0.8000, Epoch time: 9.861657 seconds
Train Size: 40, Epoch: 3/100, Train Loss: 0.5539, Train Acc: 0.7750, Test Loss: 0.4860, Test Acc: 0.8900, Epoch time: 9.415342 seconds
Train Size: 40, Epoch: 4/100, Train Loss: 0.4773, Train Acc: 0.8750, Test Loss: 0.4197, Test Acc: 0.9300, Epoch time: 9.057455 seconds
Train Size: 40, Epoch: 5/100, Train Loss: 0.4108, Train Acc: 0.9500, Test Loss: 0.3587, Test Acc: 0.9600, Epoch time: 8.751658 seconds
Train Size: 40, Epoch: 6/100, Train Loss: 0.3527, Train Acc: 0.9750, Test Loss: 0.3045, Test Acc: 0.9900, Epoch time: 9.028226 seconds
Train Size: 40, Epoch: 7/100, Train Loss: 0.3023, Train Acc: 1.0000, Test Loss: 0.2584, Test Acc: 1.0000, Epoch time: 8.854426 seconds
Train Size: 40, Epoch: 8/100, Train Loss: 0.2595, Train Acc: 1.0000, Test Loss: 0.2203, Test Acc: 1.0000, Epoch time: 8.490110 seconds
Train Size: 40, Epoch: 9/100, Train Loss: 0.2236, Train Acc: 1.0000, Test Loss: 0.1892, Test Acc: 1.0000, Epoch time: 9.457568 seconds
Train Size: 40, Epoch: 10/100, Train Loss: 0.1936, Train Acc: 1.0000, Test Loss: 0.1640, Test Acc: 1.0000, Epoch time: 8.767425 seconds
Train Size: 40, Epoch: 11/100, Train Loss: 0.1683, Train Acc: 1.0000, Test Loss: 0.1433, Test Acc: 1.0000, Epoch time: 8.139598 seconds
Train Size: 40, Epoch: 12/100, Train Loss: 0.1468, Train Acc: 1.0000, Test Loss: 0.1260, Test Acc: 1.0000, Epoch time: 8.201972 seconds
Train Size: 40, Epoch: 13/100, Train Loss: 0.1283, Train Acc: 1.0000, Test Loss: 0.1115, Test Acc: 1.0000, Epoch time: 8.293261 seconds
Train Size: 40, Epoch: 14/100, Train Loss: 0.1126, Train Acc: 1.0000, Test Loss: 0.0992, Test Acc: 1.0000, Epoch time: 8.119855 seconds
Train Size: 40, Epoch: 15/100, Train Loss: 0.0992, Train Acc: 1.0000, Test Loss: 0.0887, Test Acc: 1.0000, Epoch time: 8.716996 seconds
Train Size: 40, Epoch: 16/100, Train Loss: 0.0878, Train Acc: 1.0000, Test Loss: 0.0797, Test Acc: 1.0000, Epoch time: 10.000751 seconds
Train Size: 40, Epoch: 17/100, Train Loss: 0.0781, Train Acc: 1.0000, Test Loss: 0.0719, Test Acc: 1.0000, Epoch time: 8.792571 seconds
Train Size: 40, Epoch: 18/100, Train Loss: 0.0698, Train Acc: 1.0000, Test Loss: 0.0651, Test Acc: 1.0000, Epoch time: 8.746222 seconds
Train Size: 40, Epoch: 19/100, Train Loss: 0.0627, Train Acc: 1.0000, Test Loss: 0.0591, Test Acc: 1.0000, Epoch time: 8.156862 seconds
Train Size: 40, Epoch: 20/100, Train Loss: 0.0565, Train Acc: 1.0000, Test Loss: 0.0539, Test Acc: 1.0000, Epoch time: 8.295564 seconds
Train Size: 40, Epoch: 21/100, Train Loss: 0.0510, Train Acc: 1.0000, Test Loss: 0.0492, Test Acc: 1.0000, Epoch time: 10.264935 seconds
Train Size: 40, Epoch: 22/100, Train Loss: 0.0462, Train Acc: 1.0000, Test Loss: 0.0451, Test Acc: 1.0000, Epoch time: 11.386960 seconds
Train Size: 40, Epoch: 23/100, Train Loss: 0.0420, Train Acc: 1.0000, Test Loss: 0.0414, Test Acc: 1.0000, Epoch time: 9.572596 seconds
Train Size: 40, Epoch: 24/100, Train Loss: 0.0383, Train Acc: 1.0000, Test Loss: 0.0383, Test Acc: 1.0000, Epoch time: 9.596274 seconds
Train Size: 40, Epoch: 25/100, Train Loss: 0.0351, Train Acc: 1.0000, Test Loss: 0.0355, Test Acc: 1.0000, Epoch time: 9.651507 seconds
Train Size: 40, Epoch: 26/100, Train Loss: 0.0322, Train Acc: 1.0000, Test Loss: 0.0330, Test Acc: 1.0000, Epoch time: 8.484645 seconds
Train Size: 40, Epoch: 27/100, Train Loss: 0.0297, Train Acc: 1.0000, Test Loss: 0.0309, Test Acc: 1.0000, Epoch time: 8.628266 seconds
Train Size: 40, Epoch: 28/100, Train Loss: 0.0275, Train Acc: 1.0000, Test Loss: 0.0289, Test Acc: 1.0000, Epoch time: 8.702165 seconds
Train Size: 40, Epoch: 29/100, Train Loss: 0.0256, Train Acc: 1.0000, Test Loss: 0.0272, Test Acc: 1.0000, Epoch time: 8.266920 seconds
Train Size: 40, Epoch: 30/100, Train Loss: 0.0238, Train Acc: 1.0000, Test Loss: 0.0256, Test Acc: 1.0000, Epoch time: 8.145392 seconds
Train Size: 40, Epoch: 31/100, Train Loss: 0.0222, Train Acc: 1.0000, Test Loss: 0.0242, Test Acc: 1.0000, Epoch time: 8.565572 seconds
Train Size: 40, Epoch: 32/100, Train Loss: 0.0208, Train Acc: 1.0000, Test Loss: 0.0229, Test Acc: 1.0000, Epoch time: 9.162796 seconds
