
=== Starting training for train size 40 ===

Starting repetition 1/1 for train size 40
[0. 1. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1.
 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.]
Train Size: 40, Epoch: 1/100, Train Loss: 0.7026, Train Acc: 0.4750, Test Loss: 0.5339, Test Acc: 0.7600, Epoch time: 9.438696 seconds
Train Size: 40, Epoch: 2/100, Train Loss: 0.5655, Train Acc: 0.6750, Test Loss: 0.4478, Test Acc: 0.9500, Epoch time: 9.421192 seconds
Train Size: 40, Epoch: 3/100, Train Loss: 0.4710, Train Acc: 0.9250, Test Loss: 0.3880, Test Acc: 0.9800, Epoch time: 9.231478 seconds
Train Size: 40, Epoch: 4/100, Train Loss: 0.4054, Train Acc: 0.9250, Test Loss: 0.3397, Test Acc: 0.9800, Epoch time: 8.799097 seconds
Train Size: 40, Epoch: 5/100, Train Loss: 0.3523, Train Acc: 0.9250, Test Loss: 0.2958, Test Acc: 0.9800, Epoch time: 8.690117 seconds
Train Size: 40, Epoch: 6/100, Train Loss: 0.3039, Train Acc: 0.9250, Test Loss: 0.2551, Test Acc: 0.9800, Epoch time: 8.813871 seconds
Train Size: 40, Epoch: 7/100, Train Loss: 0.2589, Train Acc: 0.9500, Test Loss: 0.2189, Test Acc: 0.9800, Epoch time: 8.665028 seconds
Train Size: 40, Epoch: 8/100, Train Loss: 0.2186, Train Acc: 0.9750, Test Loss: 0.1882, Test Acc: 0.9900, Epoch time: 8.165708 seconds
Train Size: 40, Epoch: 9/100, Train Loss: 0.1840, Train Acc: 0.9750, Test Loss: 0.1635, Test Acc: 0.9800, Epoch time: 8.987897 seconds
Train Size: 40, Epoch: 10/100, Train Loss: 0.1558, Train Acc: 1.0000, Test Loss: 0.1443, Test Acc: 0.9900, Epoch time: 8.887112 seconds
Train Size: 40, Epoch: 11/100, Train Loss: 0.1333, Train Acc: 1.0000, Test Loss: 0.1297, Test Acc: 0.9800, Epoch time: 7.903333 seconds
Train Size: 40, Epoch: 12/100, Train Loss: 0.1157, Train Acc: 1.0000, Test Loss: 0.1183, Test Acc: 0.9700, Epoch time: 7.859397 seconds
Train Size: 40, Epoch: 13/100, Train Loss: 0.1018, Train Acc: 1.0000, Test Loss: 0.1093, Test Acc: 0.9700, Epoch time: 8.044694 seconds
Train Size: 40, Epoch: 14/100, Train Loss: 0.0905, Train Acc: 1.0000, Test Loss: 0.1016, Test Acc: 0.9700, Epoch time: 7.876479 seconds
Train Size: 40, Epoch: 15/100, Train Loss: 0.0810, Train Acc: 1.0000, Test Loss: 0.0948, Test Acc: 0.9700, Epoch time: 8.156257 seconds
Train Size: 40, Epoch: 16/100, Train Loss: 0.0727, Train Acc: 1.0000, Test Loss: 0.0886, Test Acc: 0.9700, Epoch time: 9.345025 seconds
Train Size: 40, Epoch: 17/100, Train Loss: 0.0654, Train Acc: 1.0000, Test Loss: 0.0828, Test Acc: 0.9700, Epoch time: 9.110382 seconds
Train Size: 40, Epoch: 18/100, Train Loss: 0.0588, Train Acc: 1.0000, Test Loss: 0.0774, Test Acc: 0.9700, Epoch time: 8.438607 seconds
Train Size: 40, Epoch: 19/100, Train Loss: 0.0528, Train Acc: 1.0000, Test Loss: 0.0724, Test Acc: 0.9700, Epoch time: 7.940246 seconds
Train Size: 40, Epoch: 20/100, Train Loss: 0.0476, Train Acc: 1.0000, Test Loss: 0.0679, Test Acc: 0.9700, Epoch time: 8.020971 seconds
Train Size: 40, Epoch: 21/100, Train Loss: 0.0430, Train Acc: 1.0000, Test Loss: 0.0639, Test Acc: 0.9700, Epoch time: 8.011052 seconds
Train Size: 40, Epoch: 22/100, Train Loss: 0.0389, Train Acc: 1.0000, Test Loss: 0.0603, Test Acc: 0.9900, Epoch time: 10.256433 seconds
Train Size: 40, Epoch: 23/100, Train Loss: 0.0355, Train Acc: 1.0000, Test Loss: 0.0572, Test Acc: 0.9900, Epoch time: 11.498710 seconds
Train Size: 40, Epoch: 24/100, Train Loss: 0.0325, Train Acc: 1.0000, Test Loss: 0.0546, Test Acc: 0.9900, Epoch time: 9.458916 seconds
Train Size: 40, Epoch: 25/100, Train Loss: 0.0300, Train Acc: 1.0000, Test Loss: 0.0523, Test Acc: 0.9900, Epoch time: 9.292048 seconds
Train Size: 40, Epoch: 26/100, Train Loss: 0.0278, Train Acc: 1.0000, Test Loss: 0.0503, Test Acc: 0.9900, Epoch time: 8.908920 seconds
Train Size: 40, Epoch: 27/100, Train Loss: 0.0260, Train Acc: 1.0000, Test Loss: 0.0486, Test Acc: 0.9900, Epoch time: 8.020506 seconds
Train Size: 40, Epoch: 28/100, Train Loss: 0.0243, Train Acc: 1.0000, Test Loss: 0.0471, Test Acc: 0.9900, Epoch time: 8.501048 seconds
Train Size: 40, Epoch: 29/100, Train Loss: 0.0229, Train Acc: 1.0000, Test Loss: 0.0459, Test Acc: 0.9900, Epoch time: 8.180144 seconds
Train Size: 40, Epoch: 30/100, Train Loss: 0.0216, Train Acc: 1.0000, Test Loss: 0.0448, Test Acc: 0.9900, Epoch time: 7.849710 seconds
Train Size: 40, Epoch: 31/100, Train Loss: 0.0204, Train Acc: 1.0000, Test Loss: 0.0438, Test Acc: 0.9900, Epoch time: 7.927951 seconds
Train Size: 40, Epoch: 32/100, Train Loss: 0.0194, Train Acc: 1.0000, Test Loss: 0.0430, Test Acc: 0.9900, Epoch time: 8.195320 seconds
Train Size: 40, Epoch: 33/100, Train Loss: 0.0184, Train Acc: 1.0000, Test Loss: 0.0423, Test Acc: 0.9900, Epoch time: 8.852357 seconds
Train Size: 40, Epoch: 34/100, Train Loss: 0.0174, Train Acc: 1.0000, Test Loss: 0.0416, Test Acc: 0.9900, Epoch time: 9.830933 seconds
Train Size: 40, Epoch: 35/100, Train Loss: 0.0166, Train Acc: 1.0000, Test Loss: 0.0411, Test Acc: 0.9900, Epoch time: 8.450415 seconds
Train Size: 40, Epoch: 36/100, Train Loss: 0.0158, Train Acc: 1.0000, Test Loss: 0.0406, Test Acc: 0.9900, Epoch time: 7.859952 seconds
Train Size: 40, Epoch: 37/100, Train Loss: 0.0151, Train Acc: 1.0000, Test Loss: 0.0401, Test Acc: 0.9900, Epoch time: 7.885568 seconds
Train Size: 40, Epoch: 38/100, Train Loss: 0.0144, Train Acc: 1.0000, Test Loss: 0.0397, Test Acc: 0.9900, Epoch time: 8.116763 seconds
Train Size: 40, Epoch: 39/100, Train Loss: 0.0137, Train Acc: 1.0000, Test Loss: 0.0394, Test Acc: 0.9900, Epoch time: 8.298249 seconds
Train Size: 40, Epoch: 40/100, Train Loss: 0.0132, Train Acc: 1.0000, Test Loss: 0.0391, Test Acc: 0.9900, Epoch time: 9.114939 seconds
Train Size: 40, Epoch: 41/100, Train Loss: 0.0126, Train Acc: 1.0000, Test Loss: 0.0389, Test Acc: 0.9900, Epoch time: 10.468121 seconds
Train Size: 40, Epoch: 42/100, Train Loss: 0.0121, Train Acc: 1.0000, Test Loss: 0.0386, Test Acc: 0.9900, Epoch time: 8.634006 seconds
Train Size: 40, Epoch: 43/100, Train Loss: 0.0117, Train Acc: 1.0000, Test Loss: 0.0384, Test Acc: 0.9900, Epoch time: 9.225537 seconds
Train Size: 40, Epoch: 44/100, Train Loss: 0.0113, Train Acc: 1.0000, Test Loss: 0.0383, Test Acc: 0.9900, Epoch time: 8.675837 seconds
Train Size: 40, Epoch: 45/100, Train Loss: 0.0109, Train Acc: 1.0000, Test Loss: 0.0381, Test Acc: 0.9900, Epoch time: 9.151701 seconds
Train Size: 40, Epoch: 46/100, Train Loss: 0.0105, Train Acc: 1.0000, Test Loss: 0.0379, Test Acc: 0.9900, Epoch time: 8.877271 seconds
Train Size: 40, Epoch: 47/100, Train Loss: 0.0102, Train Acc: 1.0000, Test Loss: 0.0377, Test Acc: 0.9900, Epoch time: 8.152966 seconds
Train Size: 40, Epoch: 48/100, Train Loss: 0.0099, Train Acc: 1.0000, Test Loss: 0.0376, Test Acc: 0.9900, Epoch time: 8.055504 seconds
Train Size: 40, Epoch: 49/100, Train Loss: 0.0096, Train Acc: 1.0000, Test Loss: 0.0374, Test Acc: 0.9900, Epoch time: 7.825745 seconds
Train Size: 40, Epoch: 50/100, Train Loss: 0.0093, Train Acc: 1.0000, Test Loss: 0.0372, Test Acc: 0.9900, Epoch time: 8.286963 seconds
Train Size: 40, Epoch: 51/100, Train Loss: 0.0091, Train Acc: 1.0000, Test Loss: 0.0371, Test Acc: 0.9900, Epoch time: 8.172501 seconds
Train Size: 40, Epoch: 52/100, Train Loss: 0.0088, Train Acc: 1.0000, Test Loss: 0.0369, Test Acc: 0.9900, Epoch time: 10.865086 seconds
Train Size: 40, Epoch: 53/100, Train Loss: 0.0086, Train Acc: 1.0000, Test Loss: 0.0367, Test Acc: 0.9900, Epoch time: 9.364784 seconds
Train Size: 40, Epoch: 54/100, Train Loss: 0.0084, Train Acc: 1.0000, Test Loss: 0.0365, Test Acc: 0.9900, Epoch time: 9.210526 seconds
Train Size: 40, Epoch: 55/100, Train Loss: 0.0081, Train Acc: 1.0000, Test Loss: 0.0362, Test Acc: 0.9900, Epoch time: 8.640548 seconds
